,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
175,5427.64013671875,1647128285.2252014,0.0026114729698747396,1647128285.2252731,0.0010931838769465685,1647128285.2253165,43.75,1647128285.225357,-0.06419025361537933,1647128285.2253954,1323.0,1647128285.2254343,,,,,,
355,8789.6533203125,1647128285.2837348,0.006943623535335064,1647128285.2838109,0.004454490728676319,1647128285.2838538,44.375,1647128285.2838924,-0.06283474713563919,1647128285.28393,1860.0,1647128285.2839692,,,,,,
565,6356.826171875,1647128285.328123,0.002165398793295026,1647128285.3281713,0.0020830139983445406,1647128285.328202,47.08333206176758,1647128285.328229,-0.06385699659585953,1647128285.3282547,2401.0,1647128285.3282812,,,,,,
675,6028.45751953125,1647128285.3516915,0.00705661391839385,1647128285.3517447,0.0024912813678383827,1647128285.351775,42.1875,1647128285.3517992,-0.05988793820142746,1647128285.3518214,2607.0,1647128285.3518448,,,,,,
787,4571.7041015625,1647128285.3754966,0.00946126226335764,1647128285.3755481,0.001304439501836896,1647128285.375578,39.349998474121094,1647128285.3756018,-0.06191695109009743,1647128285.3756237,2784.0,1647128285.3756464,,,,,,
1006,5237.81298828125,1647128285.4206522,0.008999899961054325,1647128285.4207017,0.004023702349513769,1647128285.420731,41.91666793823242,1647128285.4207556,-0.08049620687961578,1647128285.4207785,3069.0,1647128285.420802,,,,,,
1139,3712.34033203125,1647128285.4689953,0.0059514520689845085,1647128285.4690726,0.002918628277257085,1647128285.4691246,40.67856979370117,1647128285.4691696,-0.08417513966560364,1647128285.4692175,3028.0,1647128285.469269,,,,,,
1269,8824.771484375,1647128285.516388,0.009864035993814468,1647128285.5164666,0.002546941861510277,1647128285.516524,39.65625,1647128285.5165794,-0.07730540633201599,1647128285.5166328,2996.0,1647128285.5166848,,,,,,
1392,2865.598876953125,1647128285.5736086,0.008764569647610188,1647128285.5736773,0.005104105453938246,1647128285.5737176,38.66666793823242,1647128285.5737526,-0.08838074654340744,1647128285.5737863,2895.0,1647128285.5738218,,,,,,
1553,9404.3525390625,1647128285.6249862,0.005592061206698418,1647128285.625047,0.00043583937804214656,1647128285.6250868,38.82500076293945,1647128285.6251223,-0.08982157707214355,1647128285.6251564,2918.0,1647128285.6251917,,,,,,
1649,9583.853515625,1647128285.6566513,0.009088052436709404,1647128285.6567109,0.0009177933097817004,1647128285.6567514,37.477272033691406,1647128285.6567874,-0.09973195195198059,1647128285.6568215,2925.0,1647128285.656857,,,,,,
1805,9206.3173828125,1647128285.7075965,0.009479721076786518,1647128285.7076604,0.0031889094971120358,1647128285.7077012,37.60416793823242,1647128285.707737,-0.1985234171152115,1647128285.7077713,2936.0,1647128285.7078073,,,,,,
