,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
99,6759.6875,1647128482.1644182,0.007869280874729156,1647128482.164487,0.010187828913331032,1647128482.1645312,24.75,1647128482.1645708,-0.0848267525434494,1647128482.164608,1446.0,1647128482.1646457,,,,,,
181,8076.98974609375,1647128482.2367353,0.003534215036779642,1647128482.2368095,0.002450787927955389,1647128482.2368658,22.625,1647128482.236927,-0.09531649947166443,1647128482.236976,1284.0,1647128482.237024,,,,,,
325,2889.659423828125,1647128482.2924361,0.0019247039454057813,1647128482.2925014,0.0015246602706611156,1647128482.2925334,27.08333396911621,1647128482.2925591,-0.14264407753944397,1647128482.292583,1652.0,1647128482.2926078,,,,,,
422,8441.5966796875,1647128482.3301487,0.006761796772480011,1647128482.330224,0.00041238818084821105,1647128482.330278,26.375,1647128482.33033,-0.1130291223526001,1647128482.3303776,1801.0,1647128482.3304236,,,,,,
564,3627.908447265625,1647128482.3859818,0.0065609184093773365,1647128482.3860462,0.0003210784634575248,1647128482.3860934,28.200000762939453,1647128482.386145,-0.10208489745855331,1647128482.3861957,1944.0,1647128482.3862479,,,,,,
680,2903.296630859375,1647128482.4302576,0.006026132497936487,1647128482.4303281,0.000435827299952507,1647128482.4303818,28.33333396911621,1647128482.43043,-0.09135766327381134,1647128482.430478,2033.0,1647128482.4305284,,,,,,
775,5247.85546875,1647128482.4962194,0.008488340303301811,1647128482.4962883,0.005430914461612701,1647128482.496331,27.678571701049805,1647128482.4963686,-0.08897718042135239,1647128482.496404,1935.0,1647128482.4964406,,,,,,
896,4339.46240234375,1647128482.5626123,0.009245451539754868,1647128482.562688,0.00038982517435215414,1647128482.5627308,28.0,1647128482.5627685,-0.10469609498977661,1647128482.5628042,1921.0,1647128482.5628417,,,,,,
1008,4514.22705078125,1647128482.6014752,0.005421680863946676,1647128482.6015453,0.0005695990403182805,1647128482.601589,28.0,1647128482.601627,-0.12477105855941772,1647128482.6016636,1995.0,1647128482.6017008,,,,,,
1095,6879.8984375,1647128482.6317198,0.009126310236752033,1647128482.6317885,0.002875247038900852,1647128482.6318307,27.375,1647128482.6318676,-0.11412744969129562,1647128482.631903,2045.0,1647128482.6319394,,,,,,
1264,2907.69580078125,1647128482.6868153,0.008411763235926628,1647128482.6868758,0.005682675167918205,1647128482.6869166,28.727272033691406,1647128482.6869526,-0.11534175276756287,1647128482.6869879,2138.0,1647128482.687024,,,,,,
1382,5883.044921875,1647128482.725558,0.003568649757653475,1647128482.7256172,0.0029060724191367626,1647128482.725658,28.79166603088379,1647128482.725695,-0.10761270672082901,1647128482.72573,2194.0,1647128482.7257667,,,,,,
1473,6830.81103515625,1647128482.7506602,0.007439746521413326,1647128482.7507138,0.0007770601660013199,1647128482.7507443,28.326923370361328,1647128482.7507703,-0.1058872863650322,1647128482.7507946,2249.0,1647128482.75082,,,,,,
1643,4363.8232421875,1647128482.8199372,0.0026469766162335873,1647128482.8200374,0.002271371427923441,1647128482.820095,29.339284896850586,1647128482.8201435,-0.10952207446098328,1647128482.8201947,2271.0,1647128482.8202481,,,,,,
1784,8161.3994140625,1647128482.8903236,0.007790947332978249,1647128482.8904898,0.0022407809738069773,1647128482.8905308,29.733333587646484,1647128482.8905663,-0.11492051929235458,1647128482.8906002,2265.0,1647128482.8906355,,,,,,
1917,5446.1708984375,1647128482.9652874,0.005365442484617233,1647128482.9653535,0.0058708274737000465,1647128482.9653952,29.953125,1647128482.9654322,-0.11579296737909317,1647128482.965467,2204.0,1647128482.965503,,,,,,
2033,8754.0478515625,1647128483.0063133,0.0030368519946932793,1647128483.0063772,0.0013478241162374616,1647128483.006417,29.897058486938477,1647128483.0064538,-0.12306302785873413,1647128483.0064888,2233.0,1647128483.006525,,,,,,
2171,5810.64013671875,1647128483.0850735,0.00919595081359148,1647128483.085142,0.0024037924595177174,1647128483.0851834,30.15277862548828,1647128483.0852206,-0.11783673614263535,1647128483.0852556,2194.0,1647128483.0852916,,,,,,
2326,6850.48291015625,1647128483.1787746,0.001927280449308455,1647128483.1788406,0.0008713707793504,1647128483.1788864,30.605262756347656,1647128483.1789224,-0.12853120267391205,1647128483.1789572,2147.0,1647128483.1789935,,,,,,
2451,4310.23681640625,1647128483.2112648,0.00976346805691719,1647128483.211333,0.0055635892786085606,1647128483.2113774,30.637500762939453,1647128483.2114167,-0.12394513934850693,1647128483.2114553,2197.0,1647128483.2114944,,,,,,
2589,4603.03173828125,1647128483.2745035,0.0015028229681774974,1647128483.2745695,0.0019384819315746427,1647128483.2746103,30.821428298950195,1647128483.2746458,-0.12022746354341507,1647128483.2746797,2216.0,1647128483.2747147,,,,,,
2733,5507.85205078125,1647128483.3230143,0.0054807462729513645,1647128483.3230853,0.010771200992166996,1647128483.3231301,31.05681800842285,1647128483.323171,-0.13893304765224457,1647128483.3232107,2228.0,1647128483.3232515,,,,,,
2882,3494.382568359375,1647128483.4261062,0.009018558077514172,1647128483.4263005,0.0013184909475967288,1647128483.4263415,31.326086044311523,1647128483.426379,-0.14105726778507233,1647128483.4264135,2173.0,1647128483.4264498,,,,,,
3061,3040.82177734375,1647128483.531512,0.002627455396577716,1647128483.531568,0.0017894329503178596,1647128483.5315988,31.88541603088379,1647128483.5316248,-0.13749316334724426,1647128483.5316489,2132.0,1647128483.531674,,,,,,
3181,5418.30126953125,1647128483.5578458,0.006994297262281179,1647128483.5578976,0.0017432202585041523,1647128483.5579278,31.809999465942383,1647128483.5579534,-0.13277839124202728,1647128483.5579767,2175.0,1647128483.5580015,,,,,,
3352,4282.04833984375,1647128483.5947948,0.00020236254204064608,1647128483.5948484,0.014072434045374393,1647128483.5948784,32.529998779296875,1647128483.5949037,-0.13152265548706055,1647128483.5949273,2236.0,1647128483.5949516,,,,,,
3474,8173.45361328125,1647128483.6216397,0.002922981744632125,1647128483.6216865,0.004901235457509756,1647128483.6217163,32.93000030517578,1647128483.6217415,-0.13176259398460388,1647128483.6217654,2276.0,1647128483.6217902,,,,,,
3618,8017.6728515625,1647128483.6604373,0.00090044952230528,1647128483.660504,0.013282409869134426,1647128483.6605442,32.93000030517578,1647128483.6605806,-0.12637098133563995,1647128483.6606152,2312.0,1647128483.6606514,,,,,,
3732,5310.31884765625,1647128483.7698672,0.008834225125610828,1647128483.7699468,0.0012259630020707846,1647128483.7699888,33.099998474121094,1647128483.7700272,-0.12942247092723846,1647128483.7700636,2229.0,1647128483.7701008,,,,,,
3868,9506.904296875,1647128483.875885,0.008517708629369736,1647128483.8759592,0.0015663541853427887,1647128483.876001,33.040000915527344,1647128483.876037,-0.13865746557712555,1647128483.8760722,2173.0,1647128483.8761086,,,,,,
4036,5950.44873046875,1647128483.9363286,0.009439348243176937,1647128483.9363825,0.00526713440194726,1647128483.9364126,33.560001373291016,1647128483.9364388,-0.145456463098526,1647128483.9364634,2192.0,1647128483.9364884,,,,,,
4165,8841.005859375,1647128483.9661279,0.009966661222279072,1647128483.9661772,0.0029917617794126272,1647128483.9662077,33.900001525878906,1647128483.9662328,-0.14475618302822113,1647128483.9662566,2226.0,1647128483.9662817,,,,,,
4256,6898.69482421875,1647128483.9870853,0.004231134429574013,1647128483.9872687,0.0007212628843262792,1647128483.9873052,33.599998474121094,1647128483.9873328,-0.1367751657962799,1647128483.987358,2250.0,1647128483.987384,,,,,,
4340,7444.2724609375,1647128484.0077977,0.0014167596818879247,1647128484.00785,0.0021022746805101633,1647128484.0078828,33.31999969482422,1647128484.0079122,-0.12578527629375458,1647128484.0079398,2269.0,1647128484.007968,,,,,,
4441,3973.775390625,1647128484.040031,0.0037185736000537872,1647128484.0401092,0.002662982326000929,1647128484.0401518,33.459999084472656,1647128484.0401897,-0.12649667263031006,1647128484.0402262,2284.0,1647128484.0402637,,,,,,
4648,4341.16162109375,1647128484.2137747,0.00047546339919790626,1647128484.213859,0.0026806783862411976,1647128484.2139025,33.84000015258789,1647128484.2139418,-0.1848244071006775,1647128484.2139797,2196.0,1647128484.2140183,,,,,,
4759,6067.390625,1647128484.2536137,0.00329904374666512,1647128484.2536845,0.0006206728867255151,1647128484.2537274,33.77000045776367,1647128484.253776,-0.18484587967395782,1647128484.253811,2206.0,1647128484.2538474,,,,,,
