# Time, Reward, Motor1Pos, Motor1Vel, Motor2Pos, Motor2Vel
4.100000000000000000e+01,2.523282659103009418e-01,-5.125007944865711540e-01,-2.959461629794031268e-01,2.721233017860040793e-01,5.759586531581287083e+00
4.200000000000000000e+01,2.565311809732198078e-01,-5.136105925977438869e-01,-2.663515466814639354e-01,2.961215790009261162e-01,5.759586531581287083e+00
4.300000000000000000e+01,2.605706072965174869e-01,-5.146094108977994352e-01,-2.397163920133182913e-01,3.188692988049247612e-01,5.459452752959672139e+00
4.400000000000000000e+01,2.644043778632085284e-01,-5.155083473678493400e-01,-2.157447528119851299e-01,3.393422033344209443e-01,4.913497087079085723e+00
4.500000000000000000e+01,2.679788090913798326e-01,-5.163173901908942875e-01,-1.941702775307874440e-01,3.577678177437053075e-01,4.422147458228250727e+00
4.600000000000000000e+01,2.713046285269035685e-01,-5.170455287316347848e-01,-1.747532497777086746e-01,3.743508708104820171e-01,3.979932736026413398e+00
4.700000000000000000e+01,2.743912038381172147e-01,-5.177008534183011879e-01,-1.572779247999367691e-01,3.892756192823502159e-01,3.581939633248362842e+00
4.800000000000000000e+01,2.772467165684637802e-01,-5.182906456363010061e-01,-1.415501323199430672e-01,4.027078932418809987e-01,3.223745750287384304e+00
4.900000000000000000e+01,2.798783192957866595e-01,-5.188214586325008426e-01,-1.273951190879474560e-01,4.147969406075034393e-01,2.901371367749384422e+00
5.000000000000000000e+01,2.822922704765640223e-01,-5.192991903290806732e-01,-1.146556071791513670e-01,4.256770827035272764e-01,2.611234103045718680e+00
5.100000000000000000e+01,2.844940521602596917e-01,-5.197291488560025208e-01,-1.031900464612354185e-01,4.354692112995853792e-01,2.350110863053945121e+00
5.200000000000000000e+01,2.864884715919828184e-01,-5.201161115302321836e-01,-9.287104181511107726e-02,4.442821272082468909e-01,2.115099818078757465e+00
5.300000000000000000e+01,2.882797502301157611e-01,-5.204643779370388135e-01,-8.358393763359917017e-02,4.522137519808160366e-01,1.903589945416591211e+00
5.400000000000000000e+01,2.898715998777072755e-01,-5.207778177031647804e-01,-7.522554387024005251e-02,4.593522141489911337e-01,1.713230920362018628e+00
5.500000000000000000e+01,2.912672890272046677e-01,-5.210599134926782172e-01,-6.770298948321683274e-02,4.657768301983238324e-01,1.541907851839844357e+00
5.600000000000000000e+01,2.924696997490072725e-01,-5.213137997032403215e-01,-6.093269053489434872e-02,4.715589849383103882e-01,1.387717137596775396e+00
5.700000000000000000e+01,2.934813770920007836e-01,-5.215422972927461487e-01,-5.483942148140386053e-02,4.767629246696271084e-01,1.248945535516010841e+00
5.800000000000000000e+01,2.943045715751413383e-01,-5.217479451233013599e-01,-4.935547933326400044e-02,4.814464702415248154e-01,1.124050937255443472e+00
5.900000000000000000e+01,2.949412759663306294e-01,-5.219330281708011166e-01,-4.441993139993893197e-02,4.856616612070080996e-01,1.011645831715985988e+00
6.000000000000000000e+01,2.953932569205268699e-01,-5.220996029135508421e-01,-3.997793825994477857e-02,4.894553331500684501e-01,9.104812663344804546e-01
6.100000000000000000e+01,2.956620826683324932e-01,-5.222495201820256394e-01,-3.598014443395135958e-02,4.928696380814914790e-01,8.194331835415302745e-01
6.200000000000000000e+01,2.957491469738964818e-01,-5.223844457236529459e-01,-3.238212999055623681e-02,4.959425127976386793e-01,7.374899318753291855e-01
6.300000000000000000e+01,2.956556901531748327e-01,-5.225058787111175329e-01,-2.914391699150087334e-02,4.987080996181940673e-01,6.637408369332897795e-01
6.400000000000000000e+01,2.953828183614121139e-01,-5.226151683998356834e-01,-2.622952529235078600e-02,5.011971281943603529e-01,5.973668582799207538e-01
6.500000000000000000e+01,2.949315217090415220e-01,-5.227135291196820521e-01,-2.360657276311517450e-02,5.034372536349299709e-01,5.376301057367093295e-01
6.600000000000000000e+01,2.943026885945927429e-01,-5.228020537675437396e-01,-2.124591548680232478e-02,5.054533670906452558e-01,4.838672293716737016e-01
6.700000000000000000e+01,2.934971173522075150e-01,-5.228817259506192139e-01,-1.912132393812182238e-02,5.072678690370195920e-01,4.354804671298438401e-01
6.800000000000000000e+01,2.925155270628893023e-01,-5.229534309153871519e-01,-1.720919154431044262e-02,5.089009206668193563e-01,3.919323911519516646e-01
6.900000000000000000e+01,2.913585664821036758e-01,-5.230179653836782849e-01,-1.548827238987993474e-02,5.103706670534633449e-01,3.527391327945478827e-01
7.000000000000000000e+01,2.900268222781396954e-01,-5.230760464051403824e-01,-1.393944515089273750e-02,5.116934387577707355e-01,3.174652090337813926e-01
7.100000000000000000e+01,2.885208261376933647e-01,-5.231283193244562479e-01,-1.254550063580239620e-02,5.128839332800388950e-01,2.857186853443508534e-01
7.200000000000000000e+01,2.868410610460013777e-01,-5.231767483056035672e-01,-1.162295547535699934e-02,5.139775207508819888e-01,2.624609930023454329e-01
7.300000000000000000e+01,2.864171625840698510e-01,-5.232189510348866923e-01,-1.012865502795222764e-02,5.149396462346843562e-01,2.309101161125682866e-01
7.400000000000000000e+01,2.864764980993533272e-01,-5.232569821326633619e-01,-9.127463466393294367e-03,5.158095411738875535e-01,2.087747854087716459e-01
7.500000000000000000e+01,2.866473944916006489e-01,-5.232911700622449036e-01,-8.205103099567375227e-03,5.165891600715121212e-01,1.871085354299055481e-01
7.600000000000000000e+01,2.867542977271997362e-01,-5.233219518760978684e-01,-7.387635324699061076e-03,5.172918366217491570e-01,1.686423720568901996e-01
7.700000000000000000e+01,2.868364303224684719e-01,-5.233496739883831683e-01,-6.653306948468299016e-03,5.179257280670668262e-01,1.521339468762367975e-01
7.800000000000000000e+01,2.869066269957589732e-01,-5.233746424520517859e-01,-5.992431280469065827e-03,5.184975540806262551e-01,1.372382432542706421e-01
7.900000000000000000e+01,2.869694303722607476e-01,-5.233971310573939384e-01,-5.397265282128036260e-03,5.190134406157405067e-01,1.238127684274199503e-01
8.000000000000000000e+01,2.870257241203872933e-01,-5.234173882845405412e-01,-4.861734515173250781e-03,5.194795362399630134e-01,1.118629498133936889e-01
8.100000000000000000e+01,2.870764153795153373e-01,-5.234356430346451816e-01,-4.381140025116201167e-03,5.199009056665576667e-01,1.011286623827194475e-01
8.200000000000000000e+01,2.871218060401426464e-01,-5.234520989989552842e-01,-3.949431434418787176e-03,5.202822988518406300e-01,9.153436446792222181e-02
8.300000000000000000e+01,2.871624833347412031e-01,-5.234669357154803082e-01,-3.560811966007011026e-03,5.206276831722784770e-01,8.289223690508094877e-02
8.400000000000000000e+01,2.871991023497909579e-01,-5.234803133616828807e-01,-3.210635088620782465e-03,5.209405154884022560e-01,7.507975586970759563e-02
8.500000000000000000e+01,2.872321760725956574e-01,-5.234923767251893345e-01,-2.895207241547296390e-03,5.212239584426689998e-01,6.802630902402992397e-02
8.600000000000000000e+01,2.872620576097041911e-01,-5.235032562637693676e-01,-2.611089259201675346e-03,5.214808708153813033e-01,6.165896945095460102e-02
8.700000000000000000e+01,2.872890580691579432e-01,-5.235130686068660832e-01,-2.354962343223551084e-03,5.217137620979250823e-01,5.589390781051949142e-02
8.800000000000000000e+01,2.873134951968250306e-01,-5.235219187484473347e-01,-2.124033979502668208e-03,5.219248926172539438e-01,5.067132463891643734e-02
8.900000000000000000e+01,2.873356292445219395e-01,-5.235299018043377828e-01,-1.915933413707076932e-03,5.221163457703634769e-01,4.594875674629887718e-02
9.000000000000000000e+01,2.873556628704542204e-01,-5.235371029600578430e-01,-1.728277372819901105e-03,5.222899611964753053e-01,4.166770226682678380e-02
9.100000000000000000e+01,2.873738148774194756e-01,-5.235435990020022023e-01,-1.559050066641809017e-03,5.224474017988302021e-01,3.778574456516448077e-02
9.200000000000000000e+01,2.873902683746965003e-01,-5.235494594436393978e-01,-1.406505992928729857e-03,5.225901930951254437e-01,3.426991111084778940e-02
9.300000000000000000e+01,2.874051727492719088e-01,-5.235547465945185053e-01,-1.268916210980896306e-03,5.227196865668745085e-01,3.107843321978646239e-02
9.400000000000000000e+01,2.874186860494318818e-01,-5.235595167279456508e-01,-1.144832022522980150e-03,5.228371102070976661e-01,2.818167365357066717e-02
9.500000000000000000e+01,2.874309378381702529e-01,-5.235638208493972323e-01,-1.032989148376878491e-03,5.229435944878205733e-01,2.555622737350717391e-02
9.600000000000000000e+01,2.874420345454665737e-01,-5.235677045063431567e-01,-9.320776670316880362e-04,5.230401293281748965e-01,2.316836168504477975e-02
9.700000000000000000e+01,2.874520989596025533e-01,-5.235712091579702854e-01,-8.411163905002119615e-04,5.231276382072869158e-01,2.100213098688376648e-02
9.800000000000000000e+01,2.874612145550385911e-01,-5.235743719988318334e-01,-7.590818067817367868e-04,5.232069472888029038e-01,1.903417956383143123e-02
9.900000000000000000e+01,2.874694730227058126e-01,-5.235772265292801819e-01,-6.850873076165387094e-04,5.232787952442617962e-01,1.724350931013693758e-02
1.000000000000000000e+02,2.874769567459734554e-01,-5.235798032088700982e-01,-6.184031015778985530e-04,5.233438736473349229e-01,1.561881673755295685e-02
1.010000000000000000e+02,2.874837265124758900e-01,-5.235821290610317424e-01,-5.582045188057838938e-04,5.234027989231359035e-01,1.414206619223187279e-02
1.020000000000000000e+02,2.874898603808120900e-01,-5.235842288860315108e-01,-5.039579999465429666e-04,5.234561221493401195e-01,1.279757428900934850e-02
1.030000000000000000e+02,2.874954078141432889e-01,-5.235861249098778814e-01,-4.550457231356170923e-04,5.235043591876605840e-01,1.157688919690700799e-02
1.040000000000000000e+02,2.875004212543477156e-01,-5.235878368897332047e-01,-4.108751652890809780e-04,5.235479716253803595e-01,1.046698505274229474e-02
1.050000000000000000e+02,2.875049592041244995e-01,-5.235893831027463863e-01,-3.710911231599108603e-04,5.235873884475030771e-01,9.460037309459243954e-03
1.060000000000000000e+02,2.875090523829585409e-01,-5.235907795300190903e-01,-3.351425454615487290e-04,5.236229959272583612e-01,8.545795141280589785e-03
1.070000000000000000e+02,2.875127540053077357e-01,-5.235920409046850299e-01,-3.027299198249302613e-04,5.236551477680030375e-01,7.716441778711330760e-03
1.080000000000000000e+02,2.875160936723441529e-01,-5.235931803877780233e-01,-2.734759423301067610e-04,5.236841717920799333e-01,6.965765778464129594e-03
1.090000000000000000e+02,2.875191061351061173e-01,-5.235942098265810030e-01,-2.470653127203686775e-04,5.237103353845502518e-01,6.279262192888402164e-03
1.100000000000000000e+02,2.875218271338833009e-01,-5.235951402513712161e-01,-2.233019496565542632e-04,5.237339197588443129e-01,5.660249830582496020e-03
1.110000000000000000e+02,2.875242682971923536e-01,-5.235959807102553709e-01,-2.017101321955964749e-04,5.237551849043580177e-01,5.103634923283745586e-03
