,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
99,6759.6875,1647392777.7417786,0.007869280874729156,1647392777.7418609,0.010187828913331032,1647392777.7419026,24.75,1647392777.7419386,-0.0848267525434494,1647392777.7419732,2969.0,1647392777.7420092,,,,,,
181,8076.98974609375,1647392777.7633758,0.003534215036779642,1647392777.7634304,0.002450787927955389,1647392777.7634606,22.625,1647392777.7634919,-0.09531649947166443,1647392777.7635145,3288.0,1647392777.7635386,,,,,,
325,2889.659423828125,1647392777.8062336,0.0019247039454057813,1647392777.8063085,0.0015246602706611156,1647392777.8063664,27.08333396911621,1647392777.8064218,-0.14264407753944397,1647392777.8064725,3321.0,1647392777.8065052,,,,,,
422,8441.5966796875,1647392777.8367186,0.006761796772480011,1647392777.8367884,0.00041238818084821105,1647392777.8368454,26.375,1647392777.8369043,-0.1130291223526001,1647392777.8369553,3288.0,1647392777.8370137,,,,,,
564,3627.908447265625,1647392777.8819978,0.0065609184093773365,1647392777.8820734,0.0003210784634575248,1647392777.882132,28.200000762939453,1647392777.8821764,-0.10208489745855331,1647392777.882203,3248.0,1647392777.8822281,,,,,,
680,2903.296630859375,1647392777.9117482,0.006026132497936487,1647392777.911808,0.000435827299952507,1647392777.9118385,28.33333396911621,1647392777.9118624,-0.09135766327381134,1647392777.9118936,3342.0,1647392777.9119167,,,,,,
775,5247.85546875,1647392777.9356067,0.008488340303301811,1647392777.9356525,0.005430914461612701,1647392777.9356816,27.678571701049805,1647392777.935706,-0.08897718042135239,1647392777.9357283,3409.0,1647392777.935752,,,,,,
896,4339.46240234375,1647392777.9642189,0.009245451539754868,1647392777.9642656,0.00038982517435215414,1647392777.9643006,28.0,1647392777.964324,-0.10469609498977661,1647392777.9643464,3501.0,1647392777.9643698,,,,,,
1008,4514.22705078125,1647392777.9884946,0.005421680863946676,1647392777.9885416,0.0005695990403182805,1647392777.98857,28.0,1647392777.9885929,-0.12477105855941772,1647392777.9886143,3597.0,1647392777.988637,,,,,,
1095,6879.8984375,1647392778.0082579,0.009126310236752033,1647392778.008304,0.002875247038900852,1647392778.0083394,27.375,1647392778.0083637,-0.11412744969129562,1647392778.0083864,3650.0,1647392778.0084102,,,,,,
1264,2907.69580078125,1647392778.0440705,0.008411763235926628,1647392778.044117,0.005682675167918205,1647392778.0441456,28.727272033691406,1647392778.04417,-0.11534175276756287,1647392778.0441923,3764.0,1647392778.0442164,,,,,,
1382,5883.044921875,1647392778.0697694,0.003568649757653475,1647392778.0698168,0.0029060724191367626,1647392778.069846,28.79166603088379,1647392778.0698702,-0.10761270672082901,1647392778.0698931,3823.0,1647392778.0699167,,,,,,
1473,6830.81103515625,1647392778.0899208,0.007439746521413326,1647392778.0899665,0.0007770601660013199,1647392778.0899951,28.326923370361328,1647392778.090019,-0.1058872863650322,1647392778.0900412,3859.0,1647392778.0900643,,,,,,
1643,4363.8232421875,1647392778.1262887,0.0026469766162335873,1647392778.126335,0.002271371427923441,1647392778.1263726,29.339284896850586,1647392778.126397,-0.10952207446098328,1647392778.1264198,3930.0,1647392778.1264431,,,,,,
1784,8161.3994140625,1647392778.156612,0.007790947332978249,1647392778.1566594,0.0022407809738069773,1647392778.156689,29.733333587646484,1647392778.1567125,-0.11492051929235458,1647392778.1567347,3979.0,1647392778.1567647,,,,,,
1917,5446.1708984375,1647392778.1850495,0.005365442484617233,1647392778.1850963,0.0058708274737000465,1647392778.1851246,29.953125,1647392778.1851485,-0.11579296737909317,1647392778.1851704,4021.0,1647392778.1851933,,,,,,
2033,8754.0478515625,1647392778.2136452,0.0030368519946932793,1647392778.2136934,0.0013478241162374616,1647392778.213723,29.897058486938477,1647392778.2137473,-0.12306302785873413,1647392778.21377,4023.0,1647392778.2137938,,,,,,
2171,5810.64013671875,1647392778.2436326,0.00919595081359148,1647392778.243679,0.0024037924595177174,1647392778.2437074,30.15277862548828,1647392778.2437315,-0.11783673614263535,1647392778.2437537,4055.0,1647392778.243777,,,,,,
2326,6850.48291015625,1647392778.2775283,0.001927280449308455,1647392778.2775743,0.0008713707793504,1647392778.277603,30.605262756347656,1647392778.2776265,-0.12853120267391205,1647392778.277649,4086.0,1647392778.277672,,,,,,
2451,4310.23681640625,1647392778.3049328,0.00976346805691719,1647392778.3049808,0.0055635892786085606,1647392778.3050094,30.637500762939453,1647392778.3050332,-0.12394513934850693,1647392778.3050554,4108.0,1647392778.3050876,,,,,,
2589,4603.03173828125,1647392778.3354433,0.0015028229681774974,1647392778.3354895,0.0019384819315746427,1647392778.3355176,30.821428298950195,1647392778.3355412,-0.12022746354341507,1647392778.3355637,4128.0,1647392778.335587,,,,,,
2733,5507.85205078125,1647392778.367744,0.0054807462729513645,1647392778.3677902,0.010771200992166996,1647392778.3678186,31.05681800842285,1647392778.3678427,-0.13893304765224457,1647392778.367865,4144.0,1647392778.3678885,,,,,,
2882,3494.382568359375,1647392778.403084,0.009018558077514172,1647392778.4031298,0.0013184909475967288,1647392778.4031591,31.326086044311523,1647392778.4031837,-0.14105726778507233,1647392778.4032063,4148.0,1647392778.4032292,,,,,,
3061,3040.82177734375,1647392778.4409182,0.002627455396577716,1647392778.4409637,0.0017894329503178596,1647392778.4409924,31.88541603088379,1647392778.4410155,-0.13749316334724426,1647392778.441038,4178.0,1647392778.4410613,,,,,,
3181,5418.30126953125,1647392778.4669375,0.006994297262281179,1647392778.4669833,0.0017432202585041523,1647392778.467012,31.809999465942383,1647392778.4670353,-0.13277839124202728,1647392778.4670572,4193.0,1647392778.4670796,,,,,,
3352,4282.04833984375,1647392778.5031004,0.00020236254204064608,1647392778.5031464,0.014072434045374393,1647392778.5031753,32.529998779296875,1647392778.5031989,-0.13152265548706055,1647392778.503221,4217.0,1647392778.5032444,,,,,,
3474,8173.45361328125,1647392778.5304277,0.002922981744632125,1647392778.5304747,0.004901235457509756,1647392778.5305042,32.93000030517578,1647392778.5305283,-0.13176259398460388,1647392778.530551,4225.0,1647392778.5305746,,,,,,
3618,8017.6728515625,1647392778.5634165,0.00090044952230528,1647392778.5634637,0.013282409869134426,1647392778.5634925,32.93000030517578,1647392778.5635173,-0.12637098133563995,1647392778.5635402,4231.0,1647392778.5635638,,,,,,
