,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
153,4455.10888671875,1647392706.6055787,0.003430756041780114,1647392706.6056468,0.0016038324683904648,1647392706.6056852,38.25,1647392706.6057196,-6.658173084259033,1647392706.6057518,3137.0,1647392706.6057858,,,,,,
320,4295.69677734375,1647392706.6662152,0.005590721964836121,1647392706.6662915,0.0007750227232463658,1647392706.6663418,40.0,1647392706.6663911,-3.44474196434021,1647392706.6664286,2924.0,1647392706.666464,,,,,,
429,7740.64453125,1647392706.697639,0.005144080147147179,1647392706.69769,0.0012276418274268508,1647392706.6977174,35.75,1647392706.6977398,-2.3172359466552734,1647392706.6977606,3044.0,1647392706.6977823,,,,,,
546,6491.0244140625,1647392706.738841,0.0014384781243279576,1647392706.7389169,0.004532384220510721,1647392706.7389736,34.125,1647392706.739028,-1.742956519126892,1647392706.739079,2999.0,1647392706.7392154,,,,,,
657,8274.4189453125,1647392706.7682476,0.004277332685887814,1647392706.7682924,0.0025149937719106674,1647392706.7683187,32.849998474121094,1647392706.7683406,-1.3991005420684814,1647392706.7683606,3105.0,1647392706.7683825,,,,,,
762,8728.943359375,1647392706.7931128,0.009217697195708752,1647392706.7931578,0.0002482285490259528,1647392706.7931852,31.75,1647392706.7932076,-1.1723318099975586,1647392706.7932286,3223.0,1647392706.7932508,,,,,,
901,4724.8115234375,1647392706.826682,0.009525041095912457,1647392706.826728,0.0037011976819485426,1647392706.8267555,32.17856979370117,1647392706.8267782,-1.0154014825820923,1647392706.8267984,3337.0,1647392706.8268194,,,,,,
1048,7937.80419921875,1647392706.8610306,0.009789923205971718,1647392706.861076,0.004366615787148476,1647392706.8611116,32.75,1647392706.8611338,-0.9089054465293884,1647392706.8611546,3443.0,1647392706.8611763,,,,,,
1234,3267.611083984375,1647392706.8998387,0.006180752068758011,1647392706.8998847,0.006134075578302145,1647392706.8999116,34.27777862548828,1647392706.8999333,-0.9349452257156372,1647392706.8999543,3596.0,1647392706.899976,,,,,,
1383,5033.56103515625,1647392706.931194,0.00492427172139287,1647392706.9312396,0.0027365689165890217,1647392706.9312665,34.57500076293945,1647392706.9312892,-0.8959154486656189,1647392706.9313102,3693.0,1647392706.931332,,,,,,
1557,3526.67578125,1647392706.9676836,0.0060705626383423805,1647392706.967729,0.005672660656273365,1647392706.967756,35.3863639831543,1647392706.967778,-0.8897215127944946,1647392706.9677987,3788.0,1647392706.9678204,,,,,,
1804,7265.0703125,1647392707.0186834,0.009389210492372513,1647392707.0187297,0.004650877323001623,1647392707.018757,37.58333206176758,1647392707.0187793,-0.8177103400230408,1647392707.0188005,3905.0,1647392707.018822,,,,,,
1927,6853.92431640625,1647392707.045002,0.00978229008615017,1647392707.0450492,0.00399334030225873,1647392707.045076,37.05769348144531,1647392707.045098,-0.7567324638366699,1647392707.0451179,3946.0,1647392707.0451386,,,,,,
2046,5984.142578125,1647392707.0705376,0.008605294860899448,1647392707.070582,0.001329903258010745,1647392707.0706086,36.53571319580078,1647392707.07063,-0.7131035923957825,1647392707.0706503,3981.0,1647392707.0706718,,,,,,
2220,6091.8828125,1647392707.1071682,0.00855450052767992,1647392707.107214,0.0012567401863634586,1647392707.1072407,37.0,1647392707.1072636,-0.6718176603317261,1647392707.1072845,4033.0,1647392707.1073062,,,,,,
2330,7947.81005859375,1647392707.1309066,0.003568022046238184,1647392707.130952,0.0019400302553549409,1647392707.1309783,36.40625,1647392707.1310008,-0.6357718110084534,1647392707.1310217,4057.0,1647392707.131044,,,,,,
2448,6742.96142578125,1647392707.156374,0.006096834782510996,1647392707.1564188,0.0014133845688775182,1647392707.1564457,36.0,1647392707.156468,-0.6029276251792908,1647392707.1564891,4082.0,1647392707.1565115,,,,,,
2611,3859.03466796875,1647392707.1929252,0.007864805869758129,1647392707.1929727,0.0014571025967597961,1647392707.1929994,36.26388931274414,1647392707.1930215,-0.5798364281654358,1647392707.1930485,4104.0,1647392707.1930761,,,,,,
2723,9178.51171875,1647392707.2192996,0.007185604888945818,1647392707.219367,0.0011689827078953385,1647392707.2194147,35.828948974609375,1647392707.2194626,-0.5511877536773682,1647392707.2195122,4110.0,1647392707.2195601,,,,,,
2833,4013.3046875,1647392707.2450688,0.007887727580964565,1647392707.2451136,0.001021708594635129,1647392707.2451403,35.412498474121094,1647392707.2451625,-0.5313957333564758,1647392707.2451837,4115.0,1647392707.245205,,,,,,
2947,3647.104248046875,1647392707.2700417,0.002019399544224143,1647392707.2700875,0.004489079583436251,1647392707.2701151,35.08333206176758,1647392707.2701375,-0.5096360445022583,1647392707.2701585,4131.0,1647392707.2701805,,,,,,
3101,7397.94873046875,1647392707.3027363,0.008195065893232822,1647392707.3027897,0.0038381388876587152,1647392707.3028157,35.2386360168457,1647392707.302838,-0.48826149106025696,1647392707.302859,4156.0,1647392707.3028808,,,,,,
3215,8571.716796875,1647392707.3274138,0.0026447270065546036,1647392707.3274584,0.0019755985122174025,1647392707.3274846,34.94565200805664,1647392707.3275068,-0.4741879105567932,1647392707.3275273,4171.0,1647392707.3275485,,,,,,
3338,3687.29443359375,1647392707.3573463,0.009002949111163616,1647392707.3573909,0.0003038661670871079,1647392707.3574178,34.77083206176758,1647392707.3574402,-0.456869512796402,1647392707.357461,4169.0,1647392707.3574822,,,,,,
3512,5826.279296875,1647392707.3946066,0.0059282975271344185,1647392707.3946517,0.0046149627305567265,1647392707.394678,35.119998931884766,1647392707.3947003,-0.44217127561569214,1647392707.3947208,4191.0,1647392707.3947418,,,,,,
3610,7061.71142578125,1647392707.4160664,0.006737548392266035,1647392707.4161108,0.004810245707631111,1647392707.416138,34.56999969482422,1647392707.4161623,-0.18042397499084473,1647392707.416183,4200.0,1647392707.4162045,,,,,,
3771,3548.394287109375,1647392707.4501073,0.0038847862742841244,1647392707.4501522,0.008290579542517662,1647392707.4501789,34.5099983215332,1647392707.450201,-0.17611722648143768,1647392707.4502218,4221.0,1647392707.4502435,,,,,,
3889,9573.2197265625,1647392707.4759743,0.0033191400580108166,1647392707.4760196,9.393648360855877e-05,1647392707.476046,34.599998474121094,1647392707.4760683,-0.1749158799648285,1647392707.4760888,4230.0,1647392707.47611,,,,,,
4057,7510.7392578125,1647392707.5113027,0.009069840423762798,1647392707.511348,0.0028734803199768066,1647392707.5113754,35.11000061035156,1647392707.511398,-0.17556364834308624,1647392707.511419,4250.0,1647392707.5114408,,,,,,
4186,5442.81298828125,1647392707.5387628,0.0015710642328485847,1647392707.5388098,0.0014860972296446562,1647392707.5388367,35.290000915527344,1647392707.5388684,-0.1770300716161728,1647392707.5388892,4262.0,1647392707.5389106,,,,,,
4285,5748.6298828125,1647392707.5604985,0.005572348367422819,1647392707.5605571,0.0006688692374154925,1647392707.5605836,35.22999954223633,1647392707.560606,-0.17647595703601837,1647392707.560626,4269.0,1647392707.5606472,,,,,,
4404,9077.1767578125,1647392707.5867088,0.007144350558519363,1647392707.586755,0.0025259109679609537,1647392707.5867822,35.029998779296875,1647392707.5868046,-0.17699700593948364,1647392707.5868254,4275.0,1647392707.5868473,,,,,,
4538,2978.07373046875,1647392707.6240346,0.007556741125881672,1647392707.6240795,0.0018529356457293034,1647392707.624106,34.900001525878906,1647392707.6241283,-0.17110522091388702,1647392707.624149,4251.0,1647392707.624171,,,,,,
4664,6294.54052734375,1647392707.6529274,0.00950530357658863,1647392707.6529713,0.0003732027253136039,1647392707.6529982,34.29999923706055,1647392707.6530204,-0.1273520141839981,1647392707.653041,4254.0,1647392707.6530626,,,,,,
4781,2827.847900390625,1647392707.6796541,0.009625975042581558,1647392707.6796978,0.0010408759117126465,1647392707.6797245,33.97999954223633,1647392707.679747,-0.10652635991573334,1647392707.6797678,4257.0,1647392707.6797893,,,,,,
4921,5790.43115234375,1647392707.709443,4.663015715777874e-05,1647392707.7094889,0.010983400046825409,1647392707.709515,33.63999938964844,1647392707.7095368,-0.08174747973680496,1647392707.7095573,4269.0,1647392707.7095788,,,,,,
5041,7237.77978515625,1647392707.7354243,0.000721824704669416,1647392707.7354674,0.0018139614257961512,1647392707.7354941,32.369998931884766,1647392707.7355163,-0.08177126944065094,1647392707.7355373,4276.0,1647392707.7355595,,,,,,
5174,6935.1748046875,1647392707.7638845,0.001130659133195877,1647392707.763929,0.0007153335609473288,1647392707.7639554,32.470001220703125,1647392707.763978,-0.2073952704668045,1647392707.7639987,4286.0,1647392707.7640204,,,,,,
5445,9386.8818359375,1647392707.8205676,0.0073691620491445065,1647392707.8206139,0.005746680777519941,1647392707.8206418,33.9900016784668,1647392707.8206654,-0.20357616245746613,1647392707.8206866,4308.0,1647392707.8207088,,,,,,
5619,7364.93896484375,1647392707.8642335,0.0062040118500590324,1647392707.8642797,0.0024596245493739843,1647392707.8643067,33.9900016784668,1647392707.8643289,-0.20268791913986206,1647392707.864358,4297.0,1647392707.8643801,,,,,,
5812,5369.736328125,1647392707.904758,0.0012866435572504997,1647392707.9048038,0.007153635378926992,1647392707.9048314,34.81999969482422,1647392707.9048543,-0.20214855670928955,1647392707.9048753,4311.0,1647392707.904913,,,,,,
5925,4264.6318359375,1647392707.9343252,0.003387424163520336,1647392707.9343698,0.0010813447879627347,1647392707.9343963,34.77000045776367,1647392707.9344184,-0.20171567797660828,1647392707.9344392,4300.0,1647392707.9344604,,,,,,
6107,3455.937744140625,1647392707.9727526,0.00714496523141861,1647392707.972798,0.00177737046033144,1647392707.972825,34.959999084472656,1647392707.9728475,-0.20077498257160187,1647392707.9728677,4312.0,1647392707.9728894,,,,,,
6223,6896.0263671875,1647392707.9978628,0.008679029531776905,1647392707.9979072,0.003471198258921504,1647392707.9979346,35.0,1647392707.9979568,-0.20460058748722076,1647392707.997978,4318.0,1647392707.9979994,,,,,,
6424,7956.5751953125,1647392708.0434425,0.008272678591310978,1647392708.043489,0.004498440772294998,1647392708.0435162,35.90999984741211,1647392708.043538,-0.1997457593679428,1647392708.0435588,4320.0,1647392708.0435808,,,,,,
6511,9589.970703125,1647392708.0627563,0.0027344506233930588,1647392708.0628011,0.0005404360126703978,1647392708.0628278,35.63999938964844,1647392708.06285,-0.19775933027267456,1647392708.0628707,4323.0,1647392708.0628922,,,,,,
6711,6224.1513671875,1647392708.1051395,0.001924076466821134,1647392708.105195,0.00120294198859483,1647392708.1052237,36.099998474121094,1647392708.1052463,-0.19777387380599976,1647392708.105267,4334.0,1647392708.1052885,,,,,,
6833,5366.89111328125,1647392708.131767,0.006949026137590408,1647392708.1318302,0.0028844985645264387,1647392708.1318614,36.18000030517578,1647392708.131885,-0.19227354228496552,1647392708.1319067,4338.0,1647392708.1319292,,,,,,
6948,5433.84130859375,1647392708.157343,0.007410360034555197,1647392708.1573882,0.004433262627571821,1647392708.157415,36.099998474121094,1647392708.1574368,-0.256427526473999,1647392708.1574574,4340.0,1647392708.1574786,,,,,,
7066,4892.380859375,1647392708.1871786,0.0030297725461423397,1647392708.1872241,0.001275141490623355,1647392708.1872509,35.540000915527344,1647392708.1872735,-0.25747236609458923,1647392708.1872947,4333.0,1647392708.1873164,,,,,,
7165,8408.09765625,1647392708.2086554,0.0005880942917428911,1647392708.2087095,0.001777800964191556,1647392708.2087364,35.54999923706055,1647392708.2087588,-0.2558705806732178,1647392708.208779,4337.0,1647392708.2088027,,,,,,
7305,6678.6728515625,1647392708.2388103,0.004091884475201368,1647392708.2388566,0.008014043793082237,1647392708.2388833,35.34000015258789,1647392708.238906,-0.2536717355251312,1647392708.2389266,4342.0,1647392708.2389483,,,,,,
7411,9641.439453125,1647392708.261861,0.00231705280020833,1647392708.2619054,0.004417323041707277,1647392708.2619324,35.220001220703125,1647392708.261955,-0.2539418637752533,1647392708.261976,4346.0,1647392708.261998,,,,,,
7525,4424.53857421875,1647392708.2866578,0.000448988052085042,1647392708.2867029,0.0009054753463715315,1647392708.286729,34.68000030517578,1647392708.2867515,-0.3498094975948334,1647392708.2867725,4349.0,1647392708.2867942,,,,,,
7645,9084.19140625,1647392708.3127916,0.008254041895270348,1647392708.3128548,0.004251387901604176,1647392708.3128858,34.59000015258789,1647392708.3129172,-0.3546721935272217,1647392708.312939,4353.0,1647392708.3129609,,,,,,
7768,5924.09228515625,1647392708.3398757,0.006009743548929691,1647392708.339936,0.00218255165964365,1647392708.3399734,34.83000183105469,1647392708.3399963,-0.3548004627227783,1647392708.3400176,4356.0,1647392708.3400397,,,,,,
