,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
175,5427.64013671875,1647392528.1337264,0.0026114729698747396,1647392528.133808,0.0010931838769465685,1647392528.1338472,43.75,1647392528.133882,-0.06419025361537933,1647392528.1339152,2112.0,1647392528.1339502,,,,,,
355,8789.6533203125,1647392528.2027278,0.006943623535335064,1647392528.2028048,0.004454490728676319,1647392528.202844,44.375,1647392528.2028878,-0.06283474713563919,1647392528.2029195,2337.0,1647392528.2029526,,,,,,
565,6356.826171875,1647392528.3309731,0.002165398793295026,1647392528.3310547,0.0020830139983445406,1647392528.3310933,47.08333206176758,1647392528.331127,-0.06385699659585953,1647392528.3311598,2017.0,1647392528.3311927,,,,,,
675,6028.45751953125,1647392528.368418,0.00705661391839385,1647392528.368483,0.0024912813678383827,1647392528.368521,42.1875,1647392528.3685548,-0.05988793820142746,1647392528.3685873,2125.0,1647392528.3686209,,,,,,
787,4571.7041015625,1647392528.407068,0.00946126226335764,1647392528.4071538,0.001304439501836896,1647392528.4071932,39.349998474121094,1647392528.4072266,-0.06191695109009743,1647392528.4072592,2209.0,1647392528.4072924,,,,,,
1006,5237.81298828125,1647392528.4794347,0.008999899961054325,1647392528.4795196,0.004023702349513769,1647392528.4795613,41.91666793823242,1647392528.4795978,-0.08049620687961578,1647392528.479633,2347.0,1647392528.4796693,,,,,,
1139,3712.34033203125,1647392528.5244474,0.0059514520689845085,1647392528.524521,0.002918628277257085,1647392528.5245595,40.67856979370117,1647392528.5245934,-0.08417513966560364,1647392528.524626,2405.0,1647392528.52466,,,,,,
1269,8824.771484375,1647392528.5687706,0.009864035993814468,1647392528.5688474,0.002546941861510277,1647392528.5688884,39.65625,1647392528.5689325,-0.07730540633201599,1647392528.5689678,2450.0,1647392528.569004,,,,,,
1392,2865.598876953125,1647392528.6107228,0.008764569647610188,1647392528.6107993,0.005104105453938246,1647392528.610838,38.66666793823242,1647392528.610872,-0.08838074654340744,1647392528.610904,2486.0,1647392528.6109383,,,,,,
1553,9404.3525390625,1647392528.6649647,0.005592061206698418,1647392528.665047,0.00043583937804214656,1647392528.6650858,38.82500076293945,1647392528.6651192,-0.08982157707214355,1647392528.6651518,2529.0,1647392528.665194,,,,,,
1649,9583.853515625,1647392528.6981652,0.009088052436709404,1647392528.698238,0.0009177933097817004,1647392528.6982765,37.477272033691406,1647392528.6983202,-0.09973195195198059,1647392528.6983511,2547.0,1647392528.6983838,,,,,,
1805,9206.3173828125,1647392528.7510478,0.009479721076786518,1647392528.7511234,0.0031889094971120358,1647392528.7511613,37.60416793823242,1647392528.751194,-0.1985234171152115,1647392528.7512262,2577.0,1647392528.7512593,,,,,,
