,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel
0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0
1,0.01,-0.0026335777833689246,9.907703399658205,-0.0026335777833689246,-0.06272965333689251,0.0049907703399658205,0.09907703399658205,0.01,-0.002833676631476721,10.0,-0.002833676631476721,-0.08273953814767214,0.005,0.1,0.01,-0.002641549495246253,10.0,-0.002641549495246253,-0.06352682452462528,0.005,0.1,0.01,-0.0026414477069161744,10.0,-0.0026414477069161744,-0.06351664569161747,0.005,0.1,0.01,-0.0026415078318856567,10.0,-0.0026415078318856567,-0.06352265818856571,0.005,0.1
2,0.02,-0.003513924364416633,10.0,-0.003513924364416633,-0.08803465810477083,0.006981540679931641,0.19907703399658205,0.02,-0.004067776229477413,10.0,-0.004067776229477413,-0.1234099598000692,0.007,0.2,0.02,-0.00353235152204957,10.0,-0.00353235152204957,-0.08908020268033172,0.007,0.2,0.02,-0.00352817716101248,10.0,-0.00352817716101248,-0.08867294540963051,0.007,0.2,0.02,-0.0035263151471743824,10.0,-0.0035263151471743824,-0.08848073152887251,0.007,0.2
3,0.03,-0.004118829039792693,10.0,-0.004118829039792693,-0.06049046753760588,0.008,0.29907703399658203,0.03,-0.005087306119526252,10.0,-0.005087306119526252,-0.10195298900488382,0.008,0.30000000000000004,0.03,-0.004146867792129702,10.0,-0.004146867792129702,-0.06145162700801326,0.008,0.30000000000000004,0.03,-0.0041354956954593805,10.0,-0.0041354956954593805,-0.060731853444690224,0.008,0.30000000000000004,0.03,-0.004130121418687428,10.0,-0.004130121418687428,-0.06038062715130458,0.008,0.30000000000000004
4,0.04,-0.002387821508275859,-9.999996185302734,-0.002387821508275859,0.17310075315168338,0.008,0.1990770721435547,0.04,-0.004531698758836341,0.0,-0.004531698758836341,0.05556073606899108,0.008,0.30000000000000004,0.04,-0.0024158096229314266,-10.0,-0.0024158096229314266,0.17310581691982757,0.008,0.20000000000000004,0.04,-0.002400096622769492,-10.0,-0.002400096622769492,0.173539907268989,0.008,0.20000000000000004,0.04,-0.0023926412958963647,-10.0,-0.0023926412958963647,0.17374801227910633,0.008,0.20000000000000004
5,0.05,0.0006172136453800577,-10.0,0.0006172136453800577,0.30050351536559167,0.008,0.09907707214355468,0.05,-0.0026911023751467764,0.0,-0.0026911023751467764,0.18405963836895645,0.008,0.30000000000000004,0.05,0.0006254353518383438,-10.0,0.0006254353518383438,0.304124497476977,0.008,0.10000000000000003,0.05,0.0006255812988302952,-10.0,0.0006255812988302952,0.30256779215997864,0.008,0.10000000000000003,0.05,0.0006250428468433404,-10.0,0.0006250428468433404,0.3017684142739705,0.008,0.10000000000000003
6,0.06,0.003492691922974854,-10.0,0.003492691922974854,0.2875478277594796,0.007990770721435546,-0.0009229278564453213,0.06,-0.0004972045431680221,0.0,-0.0004972045431680221,0.21938978319787544,0.008,0.30000000000000004,0.06,0.003537123450546993,-10.0,0.003537123450546993,0.29116880987086496,0.008,2.775557561562892e-17,0.06,0.0035217023443689607,-10.0,0.0035217023443689607,0.2896121045538666,0.008,2.775557561562892e-17,0.06,0.003513170113521925,-10.0,0.003513170113521925,0.28881272666785845,0.008,2.775557561562892e-17
7,0.07,0.00623861332450853,-10.0,0.00623861332450853,0.2745921401533676,0.006981541442871093,-0.10092292785644533,0.07,0.0009483099551740045,0.0,0.0009483099551740045,0.14455144983420265,0.008,0.30000000000000004,0.07,0.0063192546731945225,-10.0,0.0063192546731945225,0.27821312226475287,0.007,-0.09999999999999996,0.07,0.006288266513846507,-10.0,0.006288266513846507,0.2766564169477545,0.007,-0.09999999999999996,0.07,0.006270759040417249,-9.988472938537598,0.006270759040417249,0.2757588926895326,0.0070011527061462405,-0.09988472938537593
8,0.08,0.008854977849981086,-10.0,0.008854977849981086,0.26163645254725554,0.00497231216430664,-0.20092292785644533,0.08,0.0014128244535160307,0.0,0.0014128244535160307,0.04645144983420264,0.008,0.30000000000000004,0.08,0.008971829019780931,-10.0,0.008971829019780931,0.2652574346586409,0.005,-0.2,0.08,0.008925273807262931,-10.0,0.008925273807262931,0.26370072934164246,0.005,-0.2,0.08,0.008889417126125718,-9.889904975891112,0.008889417126125718,0.26186580857084657,0.00501331491470337,-0.19878377914428708
9,0.08999999999999998,0.011238924983234576,-8.791927337646483,0.011238924983234576,0.23839471332534912,0.0020838901519775383,-0.2888422012329101,0.08999999999999998,0.0008963389518580571,0.0,0.0008963389518580571,-0.05164855016579736,0.008,0.30000000000000004,0.08999999999999998,0.011494846490306219,-10.0,0.011494846490306219,0.25230174705252884,0.002,-0.3,0.08999999999999998,0.011432724224618235,-10.0,0.011432724224618235,0.25074504173553047,0.002,-0.3,0.08999999999999998,0.011350049960235144,-9.665645599365234,0.011350049960235144,0.24606328341094277,0.0020589125633239756,-0.29544023513793943
