,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel
0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0
1,0.01,-0.0009562342451791809,-9.79240894317627,-0.0009562342451791809,0.10500470048208188,0.0030207591056823726,-0.0979240894317627,0.01,-0.0028690160594247198,10.0,-0.0028690160594247198,-0.08627348094247193,0.005,0.1,0.01,-0.003058022185828528,10.0,-0.003058022185828528,-0.1051740935828528,0.005,0.1,0.01,-0.0026414278315804807,10.0,-0.0026414278315804807,-0.06351465815804813,0.005,0.1,0.01,-0.0032445369929574343,10.0,-0.0032445369929574343,-0.12382557429574342,0.005,0.1
2,0.02,-0.0011361652151339603,9.585397720336914,-0.0011361652151339603,-0.01799309699547795,0.0030000579833984373,-0.0020701122283935526,0.02,-0.004165518591124554,10.0,-0.004165518591124554,-0.1296502531699835,0.007,0.2,0.02,-0.004739978779203872,10.0,-0.004739978779203872,-0.16819565933753444,0.007,0.2,0.02,-0.0035326820060693595,10.0,-0.0035326820060693595,-0.08912541744888784,0.007,0.2,0.02,-0.005345388960715404,10.0,-0.005345388960715404,-0.210085196775797,0.007,0.2
3,0.03,-0.000784043807094633,-9.80020236968994,-0.000784043807094633,0.035212140803932764,0.001999336624145508,-0.10007213592529296,0.03,-0.005263120874185744,10.0,-0.005263120874185744,-0.10976022830611903,0.008,0.30000000000000004,0.03,-0.006390305194298444,10.0,-0.006390305194298444,-0.16503264150945723,0.008,0.30000000000000004,0.03,-0.004148166428004686,10.0,-0.004148166428004686,-0.06154844219353265,0.008,0.30000000000000004,0.03,-0.007680413205205381,9.999940872192385,-0.007680413205205381,-0.2335024244489977,0.008,0.2999994087219238
4,0.04,-0.0017976432950675757,9.999998092651367,-0.0017976432950675757,-0.10135994879729428,0.0019986150741577147,-7.215499877930019e-05,0.04,-0.003931186820438255,-10.0,-0.003931186820438255,0.13319340537474894,0.008,0.20000000000000004,0.04,-0.006515737243641709,0.0,-0.006515737243641709,-0.012543204934326507,0.008,0.30000000000000004,0.04,-0.0024176897341726634,-10.0,-0.0024176897341726634,0.1730476693832023,0.008,0.20000000000000004,0.04,-0.007853569516239339,-9.999066352844238,-0.007853569516239339,-0.017315631103395845,0.008,0.20000874519348144
5,0.05,-0.0035675523167959505,10.0,-0.0035675523167959505,-0.17699090217283747,0.0029978935241699216,0.0999278450012207,0.05,-0.0008472142008675069,-10.0,-0.0008472142008675069,0.30839726195707484,0.008,0.10000000000000003,0.05,-0.005085244637611855,0.0,-0.005085244637611855,0.1430492606029854,0.008,0.30000000000000004,0.05,0.0006260445105605349,-10.0,0.0006260445105605349,0.30437342447331983,0.008,0.10000000000000003,0.05,-0.006680535562087652,0.0,-0.006680535562087652,0.11730339541516872,0.008,0.20000874519348144
6,0.06,-0.005035041641270662,10.0,-0.005035041641270662,-0.14674893244747117,0.004997171974182129,0.1999278450012207,0.06,0.002473880340406293,-10.0,0.002473880340406293,0.33210945412738,0.008,2.775557561562892e-17,0.06,-0.0026736142562500988,0.0,-0.0026736142562500988,0.2411630381361756,0.008,0.30000000000000004,0.06,0.003540221879232613,-10.0,0.003540221879232613,0.29141773686720773,0.008,2.775557561562892e-17,0.06,-0.003666990105510048,-10.0,-0.003666990105510048,0.30135454565776043,0.008,0.10000874519348144
7,0.07,-0.005325367742648461,10.0,-0.005325367742648461,-0.02903261013777994,0.007996450424194336,0.2999278450012207,0.07,0.0056654180056189725,-10.0,0.0056654180056189725,0.3191537665212679,0.007,-0.09999999999999996,0.07,-0.00023072060650915387,0.0,-0.00023072060650915387,0.24428936497409448,0.008,0.30000000000000004,0.07,0.00632484237184357,-10.0,0.00632484237184357,0.27846204926109575,0.007,-0.09999999999999996,0.07,0.0002812863011254752,-10.0,0.0002812863011254752,0.39482764066355214,0.008,8.74519348142977e-06
8,0.08,-0.00256629282054013,-10.0,-0.00256629282054013,0.2759074922108331,0.008,0.1999278450012207,0.08,0.008727398794770531,-10.0,0.008727398794770531,0.3061980789151559,0.005,-0.2,0.08,0.001292471080371466,0.0,0.001292471080371466,0.152319168688062,0.008,0.30000000000000004,0.08,0.008979905663593631,-9.999996185302734,0.008979905663593631,0.2655063291750061,0.0050000003814697274,-0.1999999618530273,0.08,0.004100005831699878,-10.0,0.004100005831699878,0.38187195305744015,0.007000087451934815,-0.09999125480651856
9,0.08999999999999998,0.0015852630883040515,-9.996664047241211,0.0015852630883040515,0.41515559088441817,0.008,0.0999612045288086,0.08999999999999998,0.011659822707860968,-10.0,0.011659822707860968,0.29324239130904384,0.002,-0.3,0.08999999999999998,0.001834662767252086,0.0,0.001834662767252086,0.054219168688062,0.008,0.30000000000000004,0.08999999999999998,0.011505412079282571,-10.0,0.011505412079282571,0.25255064156889406,0.002000000762939453,-0.2999999618530273,0.08999999999999998,0.007789168486213158,-10.0,0.007789168486213158,0.36891626545132816,0.005000174903869629,-0.19999125480651855
10,0.1,0.005604748414423239,-9.970477104187012,0.005604748414423239,0.4019485326119188,0.008,0.0002564334869384899,0.1,0.014462689744890287,-10.0,0.014462689744890287,0.28028670370293174,0.0,-0.4,0.1,0.0013958544541327058,0.0,0.0013958544541327058,-0.043880831311938005,0.008,0.30000000000000004,0.1,0.013901361618910393,-10.0,0.013901361618910393,0.239594953962782,0.0,-0.3999999618530273,0.1,0.011348773939865544,-9.999996185302734,0.011348773939865544,0.35596054536523847,0.0020002627372741697,-0.2999912166595459
11,0.11,0.009221270806913028,-6.788909912109375,0.009221270806913028,0.36165223924897905,0.0073236733436584465,-0.06763266563415526,0.11,0.016284556781919604,0.0,0.016284556781919604,0.18218670370293177,0.0,-0.4,0.11,-2.395385898667428e-05,0.0,-2.395385898667428e-05,-0.141980831311938,0.008,0.30000000000000004,0.11,0.014464868034599333,10.0,0.014464868034599333,0.05635064156889408,0.0,-0.2999999618530273,0.11,0.0147788032730701,-9.999773979187012,0.0147788032730701,0.3430029333204556,0.0,-0.399988956451416
12,0.12,0.01242233538080319,-6.642160415649414,0.01242233538080319,0.32010645738901605,0.0059831306457519525,-0.1340542697906494,0.12,0.017125423818948923,0.0,0.017125423818948923,0.08408670370293175,0.0,-0.4,0.12,-0.0023988872876960494,0.0,-0.0023988872876960494,-0.2374933428709376,0.008,0.30000000000000004,0.12,0.013196131403011208,9.997650146484377,0.013196131403011208,-0.12687366315881243,0.0,-0.2000234603881836,0.12,0.017227832606274657,0.0,0.017227832606274657,0.2449029333204556,0.0,-0.399988956451416
13,0.13,0.015145103935493804,-5.9041404724121085,0.015145103935493804,0.27227685546906144,0.004052173900604248,-0.19309567451477047,0.13,0.01698529085597824,0.0,0.01698529085597824,-0.01401329629706824,0.0,-0.4,0.13,-0.004793654458247001,0.0,-0.004793654458247001,-0.23947671705509505,0.008,0.30000000000000004,0.13,0.010946394771423083,0.0,0.010946394771423083,-0.22497366315881245,0.0,-0.2000234603881836,0.13,0.01869586193947921,0.0,0.01869586193947921,0.14680293332045555,0.0,-0.399988956451416
14,0.14,0.017035598632264625,-1.7467536926269531,0.017035598632264625,0.18904946967708208,0.001946541786193848,-0.21056321144104004,0.14,0.015012714769068678,10.0,0.015012714769068678,-0.19725760869095615,0.0,-0.30000000000000004,0.14,-0.006276150805886276,0.0,-0.006276150805886276,-0.14824963476392747,0.008,0.30000000000000004,0.14,0.00686421501589608,10.0,0.00686421501589608,-0.4082179755527004,0.0,-0.10002346038818356,0.14,0.01918289127268377,0.0,0.01918289127268377,0.04870293332045557,0.0,-0.399988956451416
15,0.15,0.017837166423576675,1.2675762176513672,0.017837166423576675,0.08015677913120499,0.0,-0.1978874492645264,0.15,0.011207695558220236,10.0,0.011207695558220236,-0.38050192108484415,0.0,-0.20000000000000004,0.15,-0.006280130323378043,0.0,-0.006280130323378043,-0.00039795174917672815,0.008,0.30000000000000004,0.15,0.000949592136430196,10.0,0.000949592136430196,-0.5914622879465883,0.0,-2.3460388183571546e-05,0.15,0.01851813690504248,2.005814552307129,0.01851813690504248,-0.0664754367641289,0.0,-0.3799308109283448
16,0.16,0.017257880113053563,4.696192741394042,0.017257880113053563,-0.057928631052311365,0.0,-0.15092552185058594,0.16,0.005570233223432916,10.0,0.005570233223432916,-0.5637462334787321,0.0,-0.10000000000000003,0.16,-0.0048212826994774895,0.0,-0.0048212826994774895,0.14588476239005527,0.008,0.30000000000000004,0.16,-0.006797473866974566,10.0,-0.006797473866974566,-0.7747066003404761,0.0009997653961181644,0.09997653961181645,0.16,0.016486914142430337,4.527235984802246,0.016486914142430337,-0.20312227626121424,0.0,-0.3346584510803223
17,0.17,0.015258788412397539,5.153666496276856,0.015258788412397539,-0.19990917006560244,0.0,-0.09938885688781737,0.17,-0.001899672235293285,10.0,-0.001899672235293285,-0.74699054587262,0.0,-2.775557561562892e-17,0.17,-0.0024843431366463127,0.0,-0.0024843431366463127,0.23369395628311768,0.008,0.30000000000000004,0.17,-0.012320427075568286,10.0,-0.012320427075568286,0.0,0.002999530792236329,0.19997653961181644,0.17,0.012907465436380735,6.661935806274414,0.012907465436380735,-0.3579448706049599,0.0,-0.26803909301757806
18,0.18,0.011941406111095992,3.9613990783691406,0.011941406111095992,-0.33173823013015463,0.0,-0.05977486610412598,0.18,-0.010180146250333172,10.0,-0.010180146250333172,0.0,0.0009999999999999998,0.09999999999999996,0.18,-0.00018892035356297095,0.0,-0.00018892035356297095,0.2295422783083342,0.008,0.30000000000000004,0.18,-0.006800359310041045,10.0,-0.006800359310041045,0.5520067765527241,0.005999296188354494,0.2999765396118165,0.18,0.007675393318197256,7.888059616088867,0.007675393318197256,-0.5232072118183482,0.0,-0.18915849685668945
19,0.19,0.007160177356479112,5.6709184646606445,0.007160177356479112,-0.478122875461688,0.0,-0.003065681457519537,0.19,-0.007092156378191254,10.0,-0.007092156378191254,0.308798987214192,0.003,0.2,0.19,0.0011722541600684476,0.0,0.0011722541600684476,0.13611745136314185,0.008,0.30000000000000004,0.19,0.0026484293518045194,-10.0,0.0026484293518045194,0.9448788661845565,0.00799906158447266,0.19997653961181647,0.19,0.0006108780760748934,10.0,0.0006108780760748934,-0.7064515242122361,0.0,-0.08915849685668945
20,0.2,0.0005465054779233529,10.0,0.0005465054779233529,-0.6613671878555759,0.0009693431854248047,0.09693431854248048,0.2,-0.0007486938566320369,-10.0,-0.0007486938566320369,0.6343462521559217,0.004,0.09999999999999996,0.2,0.001552428673699866,0.0,0.001552428673699866,0.03801745136314184,0.008,0.30000000000000004,0.2,0.011967661137588962,-10.0,0.011967661137588962,0.9319231785784445,0.008,0.09997653961181646,0.2,-0.008286080289986347,10.0,-0.008286080289986347,0.0,0.0001084150314331056,0.01084150314331056
21,0.21,-0.007899609524571286,10.0,-0.007899609524571286,-0.8446115002494639,0.0029386863708496095,0.19693431854248047,0.21,0.005739025201597928,-10.0,0.005739025201597928,0.6487719058229965,0.004,-2.775557561562892e-17,0.21,0.0009516031873312845,0.0,0.0009516031873312845,-0.06008254863685816,0.008,0.30000000000000004,0.21,0.021157336047312285,-10.0,0.021157336047312285,0.9189674909723322,0.007999765396118165,-2.3460388183543787e-05,0.21,-0.007664488444446763,10.0,-0.007664488444446763,0.06215918455395835,0.0012168300628662113,0.11084150314331057
