,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
153,4455.10888671875,1647384894.080772,0.003430756041780114,1647384894.0808263,0.0016038324683904648,1647384894.080856,38.25,1647384894.0808806,-0.07223449647426605,1647384894.0809107,4637.0,1647384894.0809357,,,,,,
320,4295.69677734375,1647384894.115366,0.005590721964836121,1647384894.1154144,0.0007750227232463658,1647384894.115443,40.0,1647384894.115484,-0.08000949770212173,1647384894.1155298,4732.0,1647384894.1155818,,,,,,
429,7740.64453125,1647384894.1394615,0.005144080147147179,1647384894.1395118,0.0012276418274268508,1647384894.1395404,35.75,1647384894.1395643,-0.0658649131655693,1647384894.1395872,4677.0,1647384894.1396167,,,,,,
546,6491.0244140625,1647384894.1655293,0.0014384781243279576,1647384894.165578,0.004532384220510721,1647384894.1656082,34.125,1647384894.165633,-0.05991693586111069,1647384894.165656,4635.0,1647384894.1656806,,,,,,
657,8274.4189453125,1647384894.1899402,0.004277332685887814,1647384894.1899893,0.0025149937719106674,1647384894.1900187,32.849998474121094,1647384894.190043,-0.05820139870047569,1647384894.1900656,4620.0,1647384894.19009,,,,,,
762,8728.943359375,1647384894.212848,0.009217697195708752,1647384894.2129042,0.0002482285490259528,1647384894.2129402,31.75,1647384894.2129655,-0.056909915059804916,1647384894.2129884,4615.0,1647384894.213013,,,,,,
901,4724.8115234375,1647384894.2428043,0.009525041095912457,1647384894.2428534,0.0037011976819485426,1647384894.2428825,32.17856979370117,1647384894.2429063,-0.0576273575425148,1647384894.2429292,4619.0,1647384894.2429533,,,,,,
1048,7937.80419921875,1647384894.2741683,0.009789923205971718,1647384894.2742162,0.004366615787148476,1647384894.2742453,32.75,1647384894.2742703,-0.05838974937796593,1647384894.2742932,4628.0,1647384894.274317,,,,,,
1234,3267.611083984375,1647384894.3135786,0.006180752068758011,1647384894.313655,0.006134075578302145,1647384894.3137097,34.27777862548828,1647384894.3137703,-0.06245966628193855,1647384894.3138206,4643.0,1647384894.3138697,,,,,,
1383,5033.56103515625,1647384894.346594,0.00492427172139287,1647384894.3466437,0.0027365689165890217,1647384894.3466995,34.57500076293945,1647384894.3467531,-0.0620332732796669,1647384894.346784,4628.0,1647384894.34681,,,,,,
1557,3526.67578125,1647384894.3857293,0.0060705626383423805,1647384894.385788,0.005672660656273365,1647384894.3858476,35.3863639831543,1647384894.38589,-0.06464818120002747,1647384894.3859162,4607.0,1647384894.3859415,,,,,,
1804,7265.0703125,1647384894.4371934,0.009389210492372513,1647384894.4372559,0.004650877323001623,1647384894.4373167,37.58333206176758,1647384894.4373598,-0.07224968820810318,1647384894.4373856,4632.0,1647384894.4374108,,,,,,
1927,6853.92431640625,1647384894.4647439,0.00978229008615017,1647384894.4647949,0.00399334030225873,1647384894.4648325,37.05769348144531,1647384894.4648867,-0.07013590633869171,1647384894.464942,4621.0,1647384894.4649725,,,,,,
2046,5984.142578125,1647384894.4919713,0.008605294860899448,1647384894.492023,0.001329903258010745,1647384894.4920595,36.53571319580078,1647384894.4921134,-0.06918074935674667,1647384894.49216,4606.0,1647384894.4921892,,,,,,
2220,6091.8828125,1647384894.5300636,0.00855450052767992,1647384894.53013,0.0012567401863634586,1647384894.530185,37.0,1647384894.530219,-0.07075738161802292,1647384894.5302434,4603.0,1647384894.5302682,,,,,,
2330,7947.81005859375,1647384894.5546422,0.003568022046238184,1647384894.5547147,0.0019400302553549409,1647384894.554761,36.40625,1647384894.5547886,-0.06920678168535233,1647384894.554812,4596.0,1647384894.5548365,,,,,,
2448,6742.96142578125,1647384894.5811682,0.006096834782510996,1647384894.5812306,0.0014133845688775182,1647384894.5812633,36.0,1647384894.581289,-0.06733222305774689,1647384894.581312,4589.0,1647384894.5813365,,,,,,
2611,3859.03466796875,1647384894.616394,0.007864805869758129,1647384894.616465,0.0014571025967597961,1647384894.6165009,36.26388931274414,1647384894.616527,-0.06808184832334518,1647384894.61655,4591.0,1647384894.6165743,,,,,,
2723,9178.51171875,1647384894.641499,0.007185604888945818,1647384894.6415646,0.0011689827078953385,1647384894.6416044,35.828948974609375,1647384894.6416516,-0.0667320117354393,1647384894.6416798,4586.0,1647384894.6417053,,,,,,
2833,4013.3046875,1647384894.6664128,0.007887727580964565,1647384894.6664867,0.001021708594635129,1647384894.66653,35.412498474121094,1647384894.6665566,-0.06537719815969467,1647384894.6665802,4579.0,1647384894.6666045,,,,,,
2947,3647.104248046875,1647384894.6922219,0.002019399544224143,1647384894.6922884,0.004489079583436251,1647384894.6923363,35.08333206176758,1647384894.6923654,-0.06404955685138702,1647384894.692389,4573.0,1647384894.692414,,,,,,
3101,7397.94873046875,1647384894.7255182,0.008195065893232822,1647384894.725572,0.0038381388876587152,1647384894.7256024,35.2386360168457,1647384894.7256274,-0.06478208303451538,1647384894.7256505,4575.0,1647384894.7256958,,,,,,
3215,8571.716796875,1647384894.7505538,0.0026447270065546036,1647384894.7506046,0.0019755985122174025,1647384894.7506344,34.94565200805664,1647384894.75066,-0.06388311088085175,1647384894.750683,4574.0,1647384894.7507076,,,,,,
3338,3687.29443359375,1647384894.7777503,0.009002949111163616,1647384894.7778087,0.0003038661670871079,1647384894.7778404,34.77083206176758,1647384894.7778656,-0.0628722608089447,1647384894.7778885,4572.0,1647384894.7779121,,,,,,
3512,5826.279296875,1647384894.815009,0.0059282975271344185,1647384894.8150587,0.0046149627305567265,1647384894.8150883,35.119998931884766,1647384894.8151133,-0.06405656784772873,1647384894.8151364,4577.0,1647384894.8151605,,,,,,
3610,7061.71142578125,1647384894.8371506,0.006737548392266035,1647384894.8372,0.004810245707631111,1647384894.83723,34.56999969482422,1647384894.8372548,-0.061997439712285995,1647384894.837278,4573.0,1647384894.837302,,,,,,
3771,3548.394287109375,1647384894.8727357,0.0038847862742841244,1647384894.8727853,0.008290579542517662,1647384894.872817,34.5099983215332,1647384894.8728676,-0.06087803840637207,1647384894.8729246,4571.0,1647384894.8729558,,,,,,
3889,9573.2197265625,1647384894.8997862,0.0033191400580108166,1647384894.8998342,9.393648360855877e-05,1647384894.8998644,34.599998474121094,1647384894.899889,-0.06183186173439026,1647384894.899912,4564.0,1647384894.8999367,,,,,,
4057,7510.7392578125,1647384894.93541,0.009069840423762798,1647384894.9354594,0.0028734803199768066,1647384894.9354892,35.11000061035156,1647384894.9355135,-0.06318479776382446,1647384894.9355364,4570.0,1647384894.9355597,,,,,,
4186,5442.81298828125,1647384894.9631581,0.0015710642328485847,1647384894.963209,0.0014860972296446562,1647384894.9632418,35.290000915527344,1647384894.9632695,-0.06326410919427872,1647384894.9632957,4572.0,1647384894.9633229,,,,,,
4285,5748.6298828125,1647384894.985652,0.005572348367422819,1647384894.9857018,0.0006688692374154925,1647384894.985732,35.22999954223633,1647384894.9857569,-0.06266216188669205,1647384894.98578,4568.0,1647384894.9858046,,,,,,
4404,9077.1767578125,1647384895.0114233,0.007144350558519363,1647384895.0114722,0.0025259109679609537,1647384895.011502,35.029998779296875,1647384895.0115266,-0.061637818813323975,1647384895.0115492,4570.0,1647384895.011573,,,,,,
4538,2978.07373046875,1647384895.0404203,0.007556741125881672,1647384895.0404692,0.0018529356457293034,1647384895.0404992,34.900001525878906,1647384895.040524,-0.061422739177942276,1647384895.040547,4571.0,1647384895.0405707,,,,,,
4664,6294.54052734375,1647384895.0677361,0.00950530357658863,1647384895.0677862,0.0003732027253136039,1647384895.0678163,34.29999923706055,1647384895.067841,-0.060309961438179016,1647384895.0678644,4572.0,1647384895.067889,,,,,,
4781,2827.847900390625,1647384895.0936322,0.009625975042581558,1647384895.0936813,0.0010408759117126465,1647384895.0937114,33.97999954223633,1647384895.093736,-0.0602591298520565,1647384895.0937588,4571.0,1647384895.0937831,,,,,,
4921,5790.43115234375,1647384895.1247115,4.663015715777874e-05,1647384895.124761,0.010983400046825409,1647384895.1247907,33.63999938964844,1647384895.124816,-0.058223411440849304,1647384895.124839,4569.0,1647384895.1248634,,,,,,
5041,7237.77978515625,1647384895.1509025,0.000721824704669416,1647384895.150958,0.0018139614257961512,1647384895.1509926,32.369998931884766,1647384895.1510198,-0.05326097831130028,1647384895.1510434,4569.0,1647384895.151068,,,,,,
5174,6935.1748046875,1647384895.180187,0.001130659133195877,1647384895.1802416,0.0007153335609473288,1647384895.1802747,32.470001220703125,1647384895.1802998,-0.05368760973215103,1647384895.180323,4568.0,1647384895.1803472,,,,,,
5445,9386.8818359375,1647384895.2399547,0.0073691620491445065,1647384895.2400258,0.005746680777519941,1647384895.2400854,33.9900016784668,1647384895.2401195,-0.057308509945869446,1647384895.2401447,4567.0,1647384895.2401698,,,,,,
5619,7364.93896484375,1647384895.2778645,0.0062040118500590324,1647384895.2779157,0.0024596245493739843,1647384895.2779624,33.9900016784668,1647384895.2780178,-0.0568692684173584,1647384895.2780535,4567.0,1647384895.2780802,,,,,,
5812,5369.736328125,1647384895.3207817,0.0012866435572504997,1647384895.320847,0.007153635378926992,1647384895.320912,34.81999969482422,1647384895.320962,-0.0592065304517746,1647384895.3210108,4565.0,1647384895.3210678,,,,,,
5925,4264.6318359375,1647384895.34771,0.003387424163520336,1647384895.347759,0.0010813447879627347,1647384895.3477898,34.77000045776367,1647384895.3478155,-0.06045392155647278,1647384895.3478384,4557.0,1647384895.3478622,,,,,,
6107,3455.937744140625,1647384895.3874347,0.00714496523141861,1647384895.3874993,0.00177737046033144,1647384895.3875327,34.959999084472656,1647384895.3875582,-0.061129629611968994,1647384895.387581,4558.0,1647384895.3876076,,,,,,
6223,6896.0263671875,1647384895.4129333,0.008679029531776905,1647384895.4129825,0.003471198258921504,1647384895.4130127,35.0,1647384895.4130375,-0.06111542880535126,1647384895.4130602,4558.0,1647384895.4130843,,,,,,
6424,7956.5751953125,1647384895.459481,0.008272678591310978,1647384895.4595358,0.004498440772294998,1647384895.4595668,35.90999984741211,1647384895.459592,-0.06289198249578476,1647384895.4596155,4550.0,1647384895.45964,,,,,,
6511,9589.970703125,1647384895.4798605,0.0027344506233930588,1647384895.47991,0.0005404360126703978,1647384895.4799411,35.63999938964844,1647384895.4799922,-0.06233448162674904,1647384895.480044,4546.0,1647384895.4800766,,,,,,
6711,6224.1513671875,1647384895.5242388,0.001924076466821134,1647384895.524321,0.00120294198859483,1647384895.5243776,36.099998474121094,1647384895.524409,-0.06247584894299507,1647384895.5244339,4545.0,1647384895.5244596,,,,,,
6833,5366.89111328125,1647384895.551653,0.006949026137590408,1647384895.551724,0.0028844985645264387,1647384895.551783,36.18000030517578,1647384895.5518374,-0.06249760091304779,1647384895.5518882,4543.0,1647384895.5519428,,,,,,
6948,5433.84130859375,1647384895.5858755,0.007410360034555197,1647384895.5859678,0.004433262627571821,1647384895.5860305,36.099998474121094,1647384895.5860844,-0.06260038167238235,1647384895.5861378,4517.0,1647384895.5861902,,,,,,
7066,4892.380859375,1647384895.613899,0.0030297725461423397,1647384895.6139524,0.001275141490623355,1647384895.6139963,35.540000915527344,1647384895.614051,-0.061001069843769073,1647384895.6140919,4511.0,1647384895.6141195,,,,,,
7165,8408.09765625,1647384895.6371372,0.0005880942917428911,1647384895.63719,0.001777800964191556,1647384895.6372473,35.54999923706055,1647384895.6372936,-0.061669621616601944,1647384895.6373205,4508.0,1647384895.6373458,,,,,,
7305,6678.6728515625,1647384895.6702805,0.004091884475201368,1647384895.6703417,0.008014043793082237,1647384895.6703727,35.34000015258789,1647384895.67042,-0.060559071600437164,1647384895.670471,4502.0,1647384895.6705034,,,,,,
7411,9641.439453125,1647384895.6953313,0.00231705280020833,1647384895.6954062,0.004417323041707277,1647384895.6954532,35.220001220703125,1647384895.6954823,-0.0604671984910965,1647384895.695506,4498.0,1647384895.6955314,,,,,,
7525,4424.53857421875,1647384895.7220764,0.000448988052085042,1647384895.7221272,0.0009054753463715315,1647384895.7221606,34.68000030517578,1647384895.7222118,-0.05896896868944168,1647384895.722263,4494.0,1647384895.7222953,,,,,,
7645,9084.19140625,1647384895.7499387,0.008254041895270348,1647384895.7499902,0.004251387901604176,1647384895.75002,34.59000015258789,1647384895.7500453,-0.05811681970953941,1647384895.7500682,4491.0,1647384895.7501152,,,,,,
7768,5924.09228515625,1647384895.778576,0.006009743548929691,1647384895.77864,0.00218255165964365,1647384895.7786732,34.83000183105469,1647384895.778709,-0.058714400976896286,1647384895.7787611,4488.0,1647384895.778809,,,,,,
7856,8162.4365234375,1647384895.8002799,0.00751497782766819,1647384895.800329,0.00038888779818080366,1647384895.800359,34.52000045776367,1647384895.8003843,-0.05824492126703262,1647384895.8004086,4482.0,1647384895.8004582,,,,,,
7979,8173.75390625,1647384895.8322756,0.004183782264590263,1647384895.8323278,4.02125260734465e-05,1647384895.8323588,34.40999984741211,1647384895.8323843,-0.05806040018796921,1647384895.8324072,4471.0,1647384895.832432,,,,,,
8123,4710.68310546875,1647384895.8631842,0.008021770976483822,1647384895.8632345,0.0008205963531509042,1647384895.8632653,34.59000015258789,1647384895.863291,-0.05867746099829674,1647384895.8633144,4474.0,1647384895.863339,,,,,,
8251,9039.8505859375,1647384895.8910027,0.003010174259543419,1647384895.8910532,0.00019189405429642648,1647384895.8910837,34.70000076293945,1647384895.8911085,-0.05846767872571945,1647384895.8911314,4476.0,1647384895.8911557,,,,,,
8434,9409.8857421875,1647384895.930103,0.005511067342013121,1647384895.9301782,0.0026376796886324883,1647384895.930236,35.130001068115234,1647384895.9302695,-0.06015802174806595,1647384895.9302943,4480.0,1647384895.9303195,,,,,,
8564,5462.39306640625,1647384895.9586082,0.003105883253738284,1647384895.958661,0.002097675809636712,1647384895.9586916,35.22999954223633,1647384895.9587166,-0.06088981032371521,1647384895.9587398,4481.0,1647384895.9587643,,,,,,
8697,4813.392578125,1647384895.9876735,0.009620842523872852,1647384895.987728,0.0014860860537737608,1647384895.9877596,35.22999954223633,1647384895.9877849,-0.06094751134514809,1647384895.9878082,4483.0,1647384895.9878325,,,,,,
8858,5998.63671875,1647384896.0222855,0.0005208792863413692,1647384896.0223353,0.007973129861056805,1647384896.022366,34.130001068115234,1647384896.0223956,-0.05733523890376091,1647384896.022439,4486.0,1647384896.0224674,,,,,,
8960,7345.9345703125,1647384896.0447626,0.002699177013710141,1647384896.0448112,0.0017219665460288525,1647384896.0448403,33.40999984741211,1647384896.0448651,-0.05518624931573868,1647384896.0448878,4486.0,1647384896.0449257,,,,,,
9060,4103.4697265625,1647384896.0668793,0.005717025604099035,1647384896.0669477,0.0008245680364780128,1647384896.0669835,32.47999954223633,1647384896.0670335,-0.052394650876522064,1647384896.0670652,4487.0,1647384896.067091,,,,,,
