,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
175,5427.64013671875,1647384894.0734746,0.0026114729698747396,1647384894.0735357,0.0010931838769465685,1647384894.073566,43.75,1647384894.0735903,-0.08788424730300903,1647384894.0736206,4748.0,1647384894.0736516,,,,,,
355,8789.6533203125,1647384894.1118042,0.006943623535335064,1647384894.111851,0.004454490728676319,1647384894.1118796,44.375,1647384894.1119034,-0.09000137448310852,1647384894.1119258,4719.0,1647384894.1119485,,,,,,
565,6356.826171875,1647384894.1573293,0.002165398793295026,1647384894.15738,0.0020830139983445406,1647384894.157409,47.08333206176758,1647384894.1574342,-0.09114966541528702,1647384894.1574576,4679.0,1647384894.1574824,,,,,,
675,6028.45751953125,1647384894.1821208,0.00705661391839385,1647384894.1821687,0.0024912813678383827,1647384894.1821983,42.1875,1647384894.182223,-0.0770416259765625,1647384894.1822467,4638.0,1647384894.1822712,,,,,,
787,4571.7041015625,1647384894.20748,0.00946126226335764,1647384894.2075295,0.001304439501836896,1647384894.2075589,39.349998474121094,1647384894.2075837,-0.07238879799842834,1647384894.2076073,4605.0,1647384894.2076316,,,,,,
1006,5237.81298828125,1647384894.2557452,0.008999899961054325,1647384894.2557952,0.004023702349513769,1647384894.255825,41.91666793823242,1647384894.2558506,-0.08236729353666306,1647384894.2558742,4590.0,1647384894.2558987,,,,,,
1139,3712.34033203125,1647384894.2847128,0.0059514520689845085,1647384894.2847633,0.002918628277257085,1647384894.2847953,40.67856979370117,1647384894.2848237,-0.07954121381044388,1647384894.2848504,4590.0,1647384894.2848783,,,,,,
1269,8824.771484375,1647384894.3125553,0.009864035993814468,1647384894.3126025,0.002546941861510277,1647384894.3126316,39.65625,1647384894.3126566,-0.07588784396648407,1647384894.31268,4598.0,1647384894.3127043,,,,,,
1392,2865.598876953125,1647384894.3401904,0.008764569647610188,1647384894.3402658,0.005104105453938246,1647384894.340314,38.66666793823242,1647384894.3403428,-0.07431994378566742,1647384894.340367,4585.0,1647384894.3403919,,,,,,
1553,9404.3525390625,1647384894.375448,0.005592061206698418,1647384894.3754961,0.00043583937804214656,1647384894.375526,38.82500076293945,1647384894.3755505,-0.07314705103635788,1647384894.3755739,4583.0,1647384894.3755977,,,,,,
1649,9583.853515625,1647384894.3970509,0.009088052436709404,1647384894.3970995,0.0009177933097817004,1647384894.397129,37.477272033691406,1647384894.3971572,-0.0693201795220375,1647384894.3972068,4574.0,1647384894.3972585,,,,,,
1805,9206.3173828125,1647384894.432129,0.009479721076786518,1647384894.4321826,0.0031889094971120358,1647384894.4322407,37.60416793823242,1647384894.4322872,-0.06776135414838791,1647384894.4323153,4563.0,1647384894.4323413,,,,,,
1939,3642.637451171875,1647384894.4611404,0.005897835362702608,1647384894.4611907,0.0076918164268136024,1647384894.4612215,37.28845977783203,1647384894.4612494,-0.06614434719085693,1647384894.4612753,4567.0,1647384894.4613032,,,,,,
2033,9153.66015625,1647384894.4824085,5.8152072597295046e-05,1647384894.4824567,0.002568476367741823,1647384894.4824862,36.30356979370117,1647384894.4825108,-0.06283080577850342,1647384894.482534,4560.0,1647384894.4825585,,,,,,
2190,4403.39697265625,1647384894.5166304,0.007184626068919897,1647384894.5166812,0.0018690621946007013,1647384894.5167112,36.5,1647384894.5167365,-0.06465568393468857,1647384894.5167603,4562.0,1647384894.516785,,,,,,
2329,8565.1318359375,1647384894.5466313,0.004412536043673754,1647384894.5466835,0.0018492756644263864,1647384894.5467148,36.390625,1647384894.54674,-0.06395947188138962,1647384894.5467627,4566.0,1647384894.546792,,,,,,
2422,9260.5869140625,1647384894.567402,0.006878100801259279,1647384894.5674498,0.002042903332039714,1647384894.5674796,35.617645263671875,1647384894.5675042,-0.06178498640656471,1647384894.5675275,4562.0,1647384894.5675519,,,,,,
2523,7767.2568359375,1647384894.5899072,0.0057259914465248585,1647384894.5899563,0.00019802704628091305,1647384894.5899863,35.04166793823242,1647384894.5900114,-0.06108766794204712,1647384894.590035,4559.0,1647384894.5900593,,,,,,
2644,8847.2041015625,1647384894.6167214,0.001672172686085105,1647384894.61677,0.000846672395709902,1647384894.6168,34.78947448730469,1647384894.6168246,-0.05920281633734703,1647384894.6168478,4557.0,1647384894.6168725,,,,,,
2798,8408.7353515625,1647384894.650019,0.0008304922375828028,1647384894.6500795,0.004447371233254671,1647384894.6501098,34.974998474121094,1647384894.6501343,-0.05834285169839859,1647384894.6501575,4561.0,1647384894.6501815,,,,,,
2921,4030.2041015625,1647384894.6772861,0.0037841093726456165,1647384894.677336,0.001996715785935521,1647384894.6773658,34.77381134033203,1647384894.6773908,-0.05792778730392456,1647384894.6774144,4559.0,1647384894.6774392,,,,,,
2999,4729.193359375,1647384894.6954544,0.0007816415163688362,1647384894.6955044,0.0026363166980445385,1647384894.695535,34.07954406738281,1647384894.6955605,-0.05627448856830597,1647384894.6955843,4551.0,1647384894.6956089,,,,,,
