,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
189,6390.4775390625,1647384894.0651462,0.007975546643137932,1647384894.0652087,0.002967804903164506,1647384894.0652578,47.25,1647384894.06531,-0.09542974829673767,1647384894.0653462,4531.0,1647384894.0653725,,,,,,
299,9033.9482421875,1647384894.091117,0.0048576886765658855,1647384894.0911705,0.0009243250824511051,1647384894.091209,37.375,1647384894.0912611,-0.06201675161719322,1647384894.091302,4416.0,1647384894.09133,,,,,,
446,4169.0888671875,1647384894.1249206,0.0021986854262650013,1647384894.1249733,0.0007017611060291529,1647384894.1250055,37.16666793823242,1647384894.1250327,-0.06499966979026794,1647384894.1250653,4393.0,1647384894.1251204,,,,,,
560,3707.4853515625,1647384894.1527581,0.00957063864916563,1647384894.1528087,0.0010781249729916453,1647384894.1528406,35.0,1647384894.1528673,-0.06565137207508087,1647384894.1529186,4328.0,1647384894.152977,,,,,,
657,8203.4736328125,1647384894.1768866,0.008568915538489819,1647384894.176949,0.0007793322438374162,1647384894.1769826,32.849998474121094,1647384894.1770146,-0.06571085005998611,1647384894.177068,4280.0,1647384894.1771252,,,,,,
907,3328.002197265625,1647384894.2350564,0.003933659754693508,1647384894.2351096,0.0025450263638049364,1647384894.235141,37.79166793823242,1647384894.235168,-0.08170679211616516,1647384894.2352152,4285.0,1647384894.2352705,,,,,,
1129,3788.435302734375,1647384894.2863705,0.0026866463012993336,1647384894.2864244,0.0034429668448865414,1647384894.2864702,40.32143020629883,1647384894.286526,-0.0883449986577034,1647384894.286572,4293.0,1647384894.286602,,,,,,
1242,3141.3271484375,1647384894.313068,0.00851583294570446,1647384894.3131206,0.003798924619331956,1647384894.3131528,38.8125,1647384894.313194,-0.08193012326955795,1647384894.313248,4287.0,1647384894.313292,,,,,,
1346,6057.92626953125,1647384894.3360093,0.0041418918408453465,1647384894.336061,0.0020827671978622675,1647384894.3360927,37.38888931274414,1647384894.3361197,-0.07703019678592682,1647384894.3361447,4305.0,1647384894.3361704,,,,,,
1460,4261.67626953125,1647384894.3611317,0.00843742024153471,1647384894.3611832,0.0006530310492962599,1647384894.3612149,36.5,1647384894.361242,-0.07419189810752869,1647384894.3612669,4322.0,1647384894.3612928,,,,,,
1538,7479.93603515625,1647384894.3794754,0.0027309139259159565,1647384894.3795397,0.0022856586147099733,1647384894.3795738,34.95454406738281,1647384894.3796005,-0.06908886134624481,1647384894.3796248,4319.0,1647384894.3796504,,,,,,
1767,6390.52880859375,1647384894.4292316,0.0022249994799494743,1647384894.4292989,0.00027728432905860245,1647384894.429334,36.8125,1647384894.4293613,-0.07358585298061371,1647384894.429386,4354.0,1647384894.4294121,,,,,,
1879,8192.8798828125,1647384894.4549038,0.0081184608861804,1647384894.4549704,0.002119179582223296,1647384894.4550045,36.13461685180664,1647384894.4550316,-0.07090172916650772,1647384894.4550567,4354.0,1647384894.4550827,,,,,,
2045,3390.079345703125,1647384894.4908516,0.001748205628246069,1647384894.4909036,0.003366028657183051,1647384894.490935,36.51785659790039,1647384894.4909613,-0.06965333968400955,1647384894.4909863,4374.0,1647384894.4910119,,,,,,
2154,8913.1865234375,1647384894.5152173,0.0032043331302702427,1647384894.515269,0.0009427221957594156,1647384894.5153022,35.900001525878906,1647384894.5153291,-0.06698299944400787,1647384894.515354,4379.0,1647384894.5153797,,,,,,
2298,7679.9287109375,1647384894.5468185,0.003968187607824802,1647384894.5468767,0.00021332055621314794,1647384894.5469105,35.90625,1647384894.546938,-0.06556852906942368,1647384894.5469632,4390.0,1647384894.5469887,,,,,,
2417,6403.12744140625,1647384894.5731423,0.009503079578280449,1647384894.5731945,0.007905552163720131,1647384894.573227,35.54411697387695,1647384894.5732539,-0.06434784084558487,1647384894.5732787,4396.0,1647384894.5733047,,,,,,
2540,5938.9267578125,1647384894.6001208,0.009873607195913792,1647384894.600172,0.0017048120498657227,1647384894.600204,35.27777862548828,1647384894.6002307,-0.06317297369241714,1647384894.6002553,4404.0,1647384894.600281,,,,,,
2642,8739.7177734375,1647384894.6229203,0.007522678002715111,1647384894.622972,0.0003105360083281994,1647384894.6230068,34.76315689086914,1647384894.6230364,-0.061982762068510056,1647384894.623061,4406.0,1647384894.623087,,,,,,
2783,6679.5498046875,1647384894.6538267,0.007653392385691404,1647384894.65389,0.0028940695337951183,1647384894.6539218,34.787498474121094,1647384894.6539533,-0.0623040497303009,1647384894.6539783,4414.0,1647384894.6540046,,,,,,
2932,6174.47705078125,1647384894.6859732,0.008822250179946423,1647384894.6860244,0.0030235107988119125,1647384894.6860557,34.904762268066406,1647384894.6860821,-0.06338930130004883,1647384894.6861067,4425.0,1647384894.6861317,,,,,,
3062,6563.572265625,1647384894.7148423,0.005919739603996277,1647384894.7149084,0.0014577721012756228,1647384894.7149425,34.79545593261719,1647384894.7149694,-0.06242496520280838,1647384894.714994,4428.0,1647384894.7150197,,,,,,
3240,3563.017822265625,1647384894.754335,0.008518661372363567,1647384894.7543886,0.0006858402630314231,1647384894.7544203,35.21739196777344,1647384894.7544467,-0.06403352320194244,1647384894.754472,4432.0,1647384894.7544978,,,,,,
3455,5104.099609375,1647384894.7995405,0.006058441940695047,1647384894.7995923,0.00084333261474967,1647384894.7996233,35.98958206176758,1647384894.7996497,-0.06627710163593292,1647384894.7996738,4451.0,1647384894.7996988,,,,,,
