,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel
0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0
1,0.01,-0.002641435066535315,10.0,-0.002641435066535315,-0.06351538165353152,0.005,0.1,0.01,-0.002641499349524817,10.0,-0.002641499349524817,-0.06352180995248169,0.005,0.1,0.01,-0.003124471337439856,10.0,-0.003124471337439856,-0.11181900874398562,0.005,0.1,0.01,-0.0009385750141836791,-10.0,-0.0009385750141836791,0.10677062358163208,0.003,-0.1,0.01,-0.002955819716956457,10.0,-0.002955819716956457,-0.09495384669564576,0.005,0.1
2,0.02,-0.0035248698651705636,10.0,-0.0035248698651705636,-0.08834347986352481,0.007,0.2,0.02,-0.0035273700485557386,10.0,-0.0035273700485557386,-0.08858706990309219,0.007,0.2,0.02,-0.004956235466400916,10.0,-0.004956235466400916,-0.183176412896106,0.007,0.2,0.02,0.0003468185777434616,-7.59620189666748,0.0003468185777434616,0.12853935919271403,0.001240379810333252,-0.1759620189666748,0.02,-0.0044330661390824,10.0,-0.0044330661390824,-0.1477246422125943,0.007,0.2
3,0.03,-0.004126316436790995,10.0,-0.004126316436790995,-0.06014465716204317,0.008,0.30000000000000004,0.03,-0.004133087482333563,10.0,-0.004133087482333563,-0.06057174337778251,0.008,0.30000000000000004,0.03,-0.006845282435200759,10.0,-0.006845282435200759,-0.18890469687998424,0.008,0.30000000000000004,0.03,-0.00020023095426827727,10.0,-0.00020023095426827727,-0.05470495320117388,0.0004807596206665042,-0.07596201896667479,0.03,-0.005785723727893656,10.0,-0.005785723727893656,-0.13526575888112563,0.008,0.30000000000000004
4,0.04,-0.00238744009162264,-10.0,-0.00238744009162264,0.17388763451683556,0.008,0.20000000000000004,0.04,-0.002396739111435765,-10.0,-0.002396739111435765,0.1736348370897798,0.008,0.20000000000000004,0.04,-0.006415874783144801,-10.0,-0.006415874783144801,0.042940765205595775,0.008,0.20000000000000004,0.04,-0.002456039326718276,10.0,-0.002456039326718276,-0.22558083724499983,0.0007211394309997564,0.024037981033325218,0.04,-0.004716162391510801,-10.0,-0.004716162391510801,0.10695613363828554,0.008,0.20000000000000004
5,0.05,0.000625191630026323,-10.0,0.000625191630026323,0.3012631721648963,0.008,0.10000000000000003,0.05,0.0006252268130001789,-10.0,0.0006252268130001789,0.3021965924435944,0.008,0.10000000000000003,0.05,-0.0038344265200237777,-10.0,-0.0038344265200237777,0.25814482631210234,0.008,0.10000000000000003,0.05,-0.005061332857624168,10.0,-0.005061332857624168,-0.2605293530905892,0.001961519241333009,0.12403798103332522,0.05,-0.0017051835674418547,-10.0,-0.0017051835674418547,0.3010978824068946,0.008,0.10000000000000003
6,0.06,0.003508266475614165,-10.0,0.003508266475614165,0.28830748455878424,0.008,2.775557561562892e-17,0.06,0.003517635861375003,-10.0,0.003517635861375003,0.2892409048374824,0.008,2.775557561562892e-17,0.06,-3.252428846883598e-05,-10.0,-3.252428846883598e-05,0.38019022315549417,0.008,2.775557561562892e-17,0.06,-0.006458703457816317,10.0,-0.006458703457816317,-0.13973706001921488,0.004201899051666261,0.2240379810333252,0.06,0.0019140599103536432,-10.0,0.0019140599103536432,0.36192434777954974,0.008,2.775557561562892e-17
7,0.07,0.006261784445140887,-10.0,0.006261784445140887,0.2753517969526722,0.007,-0.09999999999999996,0.07,0.006280488033688705,-10.0,0.006280488033688705,0.27628521723137034,0.007,-0.09999999999999996,0.07,0.0036291944337107896,-10.0,0.0036291944337107896,0.36617187221796255,0.007,-0.09999999999999996,0.07,-0.005823522749288638,10.0,-0.005823522749288638,0.06351807085276781,0.0074422788619995135,0.32403798103332526,0.07,0.0054037465120880205,-10.0,0.0054037465120880205,0.3489686601734377,0.007,-0.09999999999999996
8,0.08,0.00888574553860649,-10.0,0.00888574553860649,0.2623961093465601,0.005,-0.2,0.08,0.00891378332994129,-10.0,0.00891378332994129,0.2633295296252583,0.005,-0.2,0.08,0.007161356279829294,-10.0,0.007161356279829294,0.3532161846118505,0.005,-0.2,0.08,-0.0018475396376082416,-10.0,-0.0018475396376082416,0.3975983111680397,0.008,0.22403798103332523,0.08,0.008763876237761278,-10.0,0.008763876237761278,0.3360129725673257,0.005,-0.2
9,0.08999999999999998,0.011380149593611085,-9.999998092651367,0.011380149593611085,0.2494404055004593,0.002000000190734864,-0.29999998092651364,0.08999999999999998,0.01141752175013275,-10.0,0.01141752175013275,0.25037384201914625,0.002,-0.3,0.08999999999999998,0.01056396124988668,-10.0,0.01056396124988668,0.34026049700573846,0.002,-0.3,0.08999999999999998,0.002894674508420821,-7.929919242858887,0.002894674508420821,0.47422141460290623,0.008,0.14473878860473635,0.08999999999999998,0.011994449087373415,-10.0,0.011994449087373415,0.32305728496121366,0.002,-0.3
