# Time, Rod Pos, Rod Vel, Actuator Pos, Actuator Vel, Actuator Accel, Power, Omega X, Omega P, Reward
0.000000000000000000e+00,-3.865996300088159199e-02,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.000000000000000021e-02,-3.780851995814265426e-02,8.514430427389362011e-02,1.240000000953674353e-01,-9.999999046325683261e-02,-9.999999046325683594e+00,1.002999808692941031e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
2.000000000000000042e-02,-3.618094177096876224e-02,1.627578187173894242e-01,1.220000002861022920e-01,-1.999999809265136652e-01,-9.999999046325683594e+00,2.005999617385882061e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
2.999999999999999889e-02,-3.390155807837218899e-02,2.279383692596573252e-01,1.190000005722045839e-01,-2.999999713897705256e-01,-9.999999046325683594e+00,3.008999426078823536e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
4.000000000000000083e-02,-3.112209057952894029e-02,2.779467498843247175e-01,1.150000009536743112e-01,-3.999999618530273304e-01,-9.999999046325683594e+00,4.011999234771764122e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
5.000000000000000278e-02,-2.799926556583930831e-02,3.122825013689632390e-01,1.100000013351440376e-01,-4.999999618530273082e-01,-1.000000000000000000e+01,5.014999617385863750e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
5.999999999999999778e-02,-2.467700425189786606e-02,3.322261313941441419e-01,1.040000017166137630e-01,-5.999999618530272860e-01,-1.000000000000000000e+01,6.017999617385862976e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
7.000000000000000666e-02,-2.127563590734678212e-02,3.401368344551083389e-01,9.700000209808348761e-02,-6.999999618530272638e-01,-1.000000000000000000e+01,7.020999617385863090e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
8.000000000000000167e-02,-1.788789174126699175e-02,3.387744166079789121e-01,8.900000247955321131e-02,-7.999999618530272416e-01,-1.000000000000000000e+01,8.023999617385863203e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
8.999999999999999667e-02,-1.457990998916871075e-02,3.307981752098280714e-01,8.000000286102293412e-02,-8.999999618530272194e-01,-1.000000000000000000e+01,9.026999617385863317e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.000000000000000056e-01,-1.139513196658254075e-02,3.184778022586169932e-01,7.000000324249265604e-02,-9.999999618530271972e-01,-1.000000000000000000e+01,1.002999961738586165e+01,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.100000000000000006e-01,-8.359332966517269564e-03,3.035799000065270148e-01,6.000000324249265410e-02,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.199999999999999956e-01,-5.485633212156747207e-03,2.873699754360522496e-01,5.000000324249265216e-02,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.300000000000000044e-01,-2.778880338238182320e-03,2.706752873918564783e-01,4.000000324249265021e-02,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.400000000000000133e-01,-2.391776594898925232e-04,2.539702678748289588e-01,3.000000324249264827e-02,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.499999999999999944e-01,2.135447152886825115e-03,2.374624812376717742e-01,2.000000324249264633e-02,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,8.679999999999999716e+00,-7.679999999999999716e+00,2.372719058763139016e-03
1.600000000000000033e-01,4.380515089202422982e-03,2.245067936315597312e-01,1.000000324249264612e-02,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,8.679999999999999716e+00,-7.679999999999999716e+00,4.867238988002692106e-03
1.700000000000000122e-01,6.496026149456900212e-03,2.115511060254476883e-01,3.242492645910699522e-09,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,8.679999999999999716e+00,-7.679999999999999716e+00,7.217806832729888739e-03
1.799999999999999933e-01,8.481980333650256804e-03,1.985954184193356453e-01,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,8.679999999999999716e+00,-7.679999999999999716e+00,9.424422592944729782e-03
1.900000000000000022e-01,9.486934517843614162e-03,1.004954184193356387e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.679999999999999716e+00,-7.679999999999999716e+00,1.054103835315957187e-02
2.000000000000000111e-01,9.510888702036970552e-03,2.395418419335632043e-03,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.679999999999999716e+00,-7.679999999999999716e+00,1.056765411337441153e-02
