,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel
0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0
1,0.01,-0.0011463387163877872,-10.0,-0.0011497777325369504,0.08565035174630493,0.003,-0.1,0.01,-0.0014612305057109798,-10.0,-0.0014656141972281124,0.05406670527718872,0.003,-0.1,0.01,-0.0028554873331734904,10.0,-0.0028640537951730104,-0.08577725451730105,0.005,0.1,0.01,-0.0012797042858780467,-10.0,-0.001283543398735681,0.07227378512643187,0.003,-0.1,0.01,-0.0011917566488392124,-10.0,-0.0011953319187857296,0.08109493312142697,0.003,-0.1
2,0.02,4.498967898135452e-05,-10.0,0.00013537394405489572,0.1285151676591846,0.001,-0.2,0.02,-0.00018846486909079516,-10.0,-0.0005670907910942024,0.08985234061339101,0.001,-0.2,0.02,-0.0013810949377427845,10.0,-0.004155714667668038,-0.1291660872495027,0.007,0.2,0.02,-4.94524773644168e-05,-10.0,-0.0001488025043895301,0.11347408943461508,0.001,-0.2,0.02,1.314159479890966e-05,-10.0,3.9543058749919166e-05,0.12348749775356488,0.001,-0.2
3,0.03,0.00021451790371977757,-10.0,0.0012909687445856212,0.11555948005307257,0.0,-0.30000000000000004,0.03,6.441900867628153e-05,-10.0,0.0003876735942138623,0.09547643853080649,0.0,-0.30000000000000004,0.03,-0.0008724054190038588,10.0,-0.005250135811565222,-0.1094421143897184,0.008,0.30000000000000004,0.03,0.00015184043957318374,-10.0,0.0009137757653514195,0.10625782697409498,0.0,-0.30000000000000004,0.03,0.00019023947494590355,-10.0,0.0011448611602244475,0.11053181014745284,0.0,-0.30000000000000004
4,0.04,0.00024353000085017393,0.0,0.0014655635451163466,0.017459480053072542,0.0,-0.30000000000000004,0.04,6.005948479925674e-05,0.0,0.00036143797952192705,-0.002623561469193528,0.0,-0.30000000000000004,0.04,-0.0007919313052678337,0.0,-0.004765842595101824,0.04842932164633976,0.008,0.30000000000000004,0.04,0.00016539615072987197,0.0,0.0009953540350923695,0.008157826974094978,0.0,-0.30000000000000004,0.04,0.00021089718539364836,0.0,0.0012691792616989757,0.012431810147452827,0.0,-0.30000000000000004
5,0.05,0.0001095311308818664,0.0,0.000659158345647072,-0.08064051994692746,0.0,-0.30000000000000004,0.05,-0.00010731100617647196,0.0,-0.0006457976351700083,-0.10072356146919352,0.0,-0.30000000000000004,0.05,-0.0004904130564055241,0.0,-0.002951305773448444,0.181453682165338,0.008,0.30000000000000004,0.05,1.5940894787856287e-05,0.0,9.593230483331914e-05,-0.08994217302590503,0.0,-0.30000000000000004,0.05,6.854392874268925e-05,0.0,0.0004124973631735039,-0.08566818985254716,0.0,-0.30000000000000004
6,0.06,-0.00018747870618514504,0.0,-0.001128246853822203,-0.17874051994692747,0.0,-0.30000000000000004,0.06,-0.0004011646833492291,0.0,-0.0024142090643956607,-0.17684114292256525,0.0,-0.30000000000000004,0.06,-0.00011617882540498722,0.0,-0.000699164171287213,0.22521416021612303,0.008,0.30000000000000004,0.06,-0.00029652532825286327,0.0,-0.001784489425425731,-0.18804217302590504,0.0,-0.30000000000000004,0.06,-0.0002368202950069737,0.0,-0.001425184535351968,-0.1837681898525472,0.0,-0.30000000000000004
7,0.07,-0.0005529651371112848,0.0,-0.003327744195135712,-0.21994973413135088,0.0,-0.30000000000000004,0.07,-0.0007228227140388258,0.0,-0.004349947093085653,-0.1935738028689992,0.0,-0.30000000000000004,0.07,0.00014835699310417373,0.0,0.0008928123845009174,0.15919765557881305,0.008,0.30000000000000004,0.07,-0.000644432305189767,0.0,-0.0038781936126320174,-0.20937041872062867,0.0,-0.30000000000000004,0.07,-0.0005915931996906867,0.0,-0.0035602078757385525,-0.21350233403865845,0.0,-0.30000000000000004
8,0.08,-0.0008067451953802353,0.0,-0.004854992585798256,-0.15272483906625445,0.0,-0.30000000000000004,0.08,-0.0009647182902225681,0.0,-0.005805674670559416,-0.14557275774737632,0.0,-0.30000000000000004,0.08,0.0002498818445146308,0.0,0.0015037889402890478,0.06109765557881304,0.008,0.30000000000000004,0.08,-0.0008798028229975619,0.0,-0.005294653388799328,-0.14164597761673095,0.0,-0.30000000000000004,0.08,-0.0008290457101305936,0.0,-0.004989197083565912,-0.14289892078273592,0.0,-0.30000000000000004
9,0.08999999999999998,-0.0008249886770595554,0.0,-0.004964781858544404,-0.010978927274614775,0.0,-0.30000000000000004,0.08999999999999998,-0.001046366763594488,0.0,-0.006297035183311628,-0.04913605127522126,0.0,-0.30000000000000004,0.08999999999999998,0.00018839572882638388,0.0,0.001133765496077178,-0.03700234442118697,0.008,0.30000000000000004,0.08999999999999998,-0.0009032254756220745,0.0,-0.005435610912293645,-0.014095752349431723,0.0,-0.30000000000000004,0.08999999999999998,-0.0008388579721562917,0.0,-0.0050482472764365625,-0.00590501928706505,0.0,-0.30000000000000004
