# Time, Rod Pos, Rod Vel, Actuator Pos, Actuator Vel, Actuator Accel, Power, Omega X, Omega P, Reward
0.000000000000000000e+00,-3.865996300088159199e-02,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.000000000000000021e-02,-3.780851987694271166e-02,8.514431239388800532e-02,1.239999999999999991e-01,-1.000000000000000056e-01,-1.000000000000000000e+01,1.002999999999999892e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
2.000000000000000042e-02,-3.618094153441671346e-02,1.627578342525999311e-01,1.219999999999999973e-01,-2.000000000000000111e-01,-1.000000000000000000e+01,2.005999999999999783e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
2.999999999999999889e-02,-3.390155794801288230e-02,2.279383586403830042e-01,1.190000003814697255e-01,-2.999999618530273526e-01,-9.999996185302734375e+00,3.008998469543602727e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
4.000000000000000083e-02,-3.112223972580520706e-02,2.779318222207674549e-01,1.150001760482788071e-01,-3.999824333190917791e-01,-9.998247146606445312e+00,4.011120592293187848e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
5.000000000000000278e-02,-2.838726072716865265e-02,2.734978998636555247e-01,1.104557035446167013e-01,-4.544472503662109197e-01,-5.446481704711914062e+00,2.482564050780830645e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
5.999999999999999778e-02,-2.713208273396725684e-02,1.255177993201395947e-01,1.069082759857177822e-01,-3.547427558898925692e-01,9.970449447631835938e+00,3.547555548657315594e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
7.000000000000000666e-02,-2.738757209644537491e-02,-2.554893624781182093e-02,1.043605827331543084e-01,-2.547693252563476562e-01,9.997343063354492188e+00,2.554657395646872331e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
8.000000000000000167e-02,-2.912312685227617243e-02,-1.735554755830797380e-01,1.028128549575805795e-01,-1.547727775573730646e-01,9.999654769897460938e+00,1.552317366381919639e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
8.999999999999999667e-02,-3.224747558019574328e-02,-3.124348727919571411e-01,1.022651227951049957e-01,-5.477321624755861207e-02,9.999956130981445312e+00,5.493729489072312067e-01,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.000000000000000056e-01,-3.659122857786044347e-02,-4.343752997664698801e-01,1.027173902511596820e-01,4.522674560546872946e-02,9.999996185302734375e+00,4.536240853789295091e-01,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.100000000000000006e-01,-4.187487755920474980e-02,-5.283648981344308826e-01,1.041696577072143692e-01,1.452267456054687211e-01,1.000000000000000000e+01,1.456624258422851259e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.199999999999999956e-01,-4.767041825453016690e-02,-5.795540695325419600e-01,1.066219251632690573e-01,2.452267456054687267e-01,1.000000000000000000e+01,2.459624258422851373e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.300000000000000044e-01,-5.337813233908570570e-02,-5.707714084555540746e-01,1.100741926193237463e-01,3.452267456054687322e-01,1.000000000000000000e+01,3.462624258422851042e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.400000000000000133e-01,-5.825634882156736222e-02,-4.878216482481656513e-01,1.145264600753784362e-01,4.452267456054687100e-01,1.000000000000000000e+01,4.465624258422851156e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.499999999999999944e-01,-6.154206471489575420e-02,-3.285715893328389203e-01,1.199787275314331270e-01,5.452267456054686878e-01,1.000000000000000000e+01,5.468624258422850382e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.600000000000000033e-01,-6.265695101628222796e-02,-1.114886301386472101e-01,1.264309949874878047e-01,6.452267456054686656e-01,1.000000000000000000e+01,6.471624258422850495e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.700000000000000122e-01,-6.141237963294231272e-02,1.244571383339916071e-01,1.338832624435424834e-01,7.452267456054686434e-01,1.000000000000000000e+01,7.474624258422849721e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.799999999999999933e-01,-5.801247860354501878e-02,3.399901029397290886e-01,1.422499963760376074e-01,8.366733932495116211e-01,9.144664764404296875e+00,7.674050991659077781e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
1.900000000000000022e-01,-5.147495054290753685e-02,6.537528060637483041e-01,1.496167303085327305e-01,7.366733932495116433e-01,-1.000000000000000000e+01,7.388834134292601163e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
2.000000000000000111e-01,-4.284276777588893331e-02,8.632182767018601321e-01,1.559834642410278527e-01,6.366733932495116655e-01,-1.000000000000000000e+01,6.385834134292601938e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
2.099999999999999922e-01,-3.312576412744074744e-02,9.717003648448188091e-01,1.613501981735229740e-01,5.366733932495116877e-01,-1.000000000000000000e+01,5.382834134292601824e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
2.200000000000000011e-01,-2.305708478075992746e-02,1.006867934668081777e+00,1.657169321060180944e-01,4.366733932495117099e-01,-1.000000000000000000e+01,4.379834134292602599e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
2.300000000000000100e-01,-1.305067422006178472e-02,1.000641056069814239e+00,1.690836660385132140e-01,3.366733932495117321e-01,-1.000000000000000000e+01,3.376834134292602485e+00,8.679999999999999716e+00,-7.679999999999999716e+00,0.000000000000000000e+00
