# Time, Rod Pos, Rod Vel, Actuator Pos, Actuator Vel, Actuator Accel, Power, Omega X, Omega P, Reward
0.000000000000000000e+00,-3.865996300088159199e-02,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.000000000000000021e-02,-3.951140612482047232e-02,-8.514431239388788042e-02,1.260000000000000009e-01,1.000000000000000056e-01,1.000000000000000000e+01,1.002999999999999892e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
2.000000000000000042e-02,-4.113612945050276054e-02,-1.624723325682291275e-01,1.280000000000000027e-01,2.000000000000000111e-01,1.000000000000000000e+01,2.005999999999999783e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
2.999999999999999889e-02,-4.338874199104345020e-02,-2.252612540540693264e-01,1.310000000000000053e-01,3.000000000000000444e-01,1.000000000000000000e+01,3.009000000000000341e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
4.000000000000000083e-02,-4.605548524384629749e-02,-2.666743252802848407e-01,1.350000000000000089e-01,4.000000000000000222e-01,1.000000000000000000e+01,4.011999999999999567e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
5.000000000000000278e-02,-4.885882270665052596e-02,-2.803337462804228464e-01,1.400000000000000133e-01,5.000000000000000000e-01,1.000000000000000000e+01,5.014999999999999680e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
5.999999999999999778e-02,-5.147517360548607007e-02,-2.616350898835541061e-01,1.460000000000000187e-01,5.999999999999999778e-01,1.000000000000000000e+01,6.017999999999999794e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
7.000000000000000666e-02,-5.357169639908119368e-02,-2.096522793595122502e-01,1.530000000000000249e-01,6.999999999999999556e-01,1.000000000000000000e+01,7.020999999999999019e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
8.000000000000000167e-02,-5.486103669510882658e-02,-1.289340296027634558e-01,1.610000000000000320e-01,7.999999999999999334e-01,1.000000000000000000e+01,8.023999999999999133e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
8.999999999999999667e-02,-5.516143698156169423e-02,-3.004002864528672323e-02,1.699999956130981704e-01,8.999995613098143998e-01,9.999956130981445312e+00,9.026955999393690533e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.000000000000000056e-01,-5.273754331300849196e-02,2.423893668553199765e-01,1.779999912261963080e-01,7.999995613098144220e-01,-1.000000000000000000e+01,8.023995599937437717e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.100000000000000006e-01,-4.798684972887806710e-02,4.750693584130423197e-01,1.849999868392944447e-01,6.999995613098144442e-01,-1.000000000000000000e+01,7.020995599937438492e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.199999999999999956e-01,-4.155607767194594016e-02,6.430772056932124725e-01,1.909999824523925804e-01,5.999995613098144664e-01,-1.000000000000000000e+01,6.017995599937438378e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.300000000000000044e-01,-3.412640996395560622e-02,7.429667707990337266e-01,1.959999780654907153e-01,4.999995613098144887e-01,-1.000000000000000000e+01,5.014995599937439152e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.400000000000000133e-01,-2.625544205116098206e-02,7.870967912794621935e-01,1.999999736785888493e-01,3.999995613098145109e-01,-1.000000000000000000e+01,4.011995599937439039e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.499999999999999944e-01,-1.831683133368251087e-02,7.938610717478471468e-01,2.029999692916869825e-01,2.999995613098145331e-01,-1.000000000000000000e+01,3.008995599937439369e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.600000000000000033e-01,-1.051447346786201463e-02,7.802357865820496174e-01,2.049999649047851147e-01,1.999995613098145275e-01,-1.000000000000000000e+01,2.005995599937439700e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.700000000000000122e-01,-2.931063684119257148e-03,7.583409783742757204e-01,2.059999605178832738e-01,9.999956130981452196e-02,-1.000000000000000000e+01,1.002995599937439586e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.799999999999999933e-01,4.417152368690423388e-03,7.348216052809680710e-01,2.059999561309814320e-01,-4.386901854835922876e-07,-1.000000000000000000e+01,4.400062560400430746e-06,1.070000000000000062e+00,-7.000000000000006217e-02,2.174787457676227373e-02
1.900000000000000022e-01,1.163581154543898329e-02,7.218659176748559725e-01,2.049999517440795893e-01,-1.000004386901854891e-01,-1.000000000000000000e+01,1.003004400062560419e+00,1.070000000000000062e+00,-7.000000000000006217e-02,5.659033390305489436e-02
