,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
175,5427.64013671875,1647294249.0286376,0.0026114729698747396,1647294249.0287294,0.0010931838769465685,1647294249.0287895,43.75,1647294249.028844,-0.08788424730300903,1647294249.0289035,2702.0,1647294249.02896,,,,,,
355,8789.6533203125,1647294249.0735674,0.006943623535335064,1647294249.0736237,0.004454490728676319,1647294249.0736537,44.375,1647294249.0736785,-0.09000137448310852,1647294249.0737011,3233.0,1647294249.0737255,,,,,,
565,6356.826171875,1647294249.1170237,0.002165398793295026,1647294249.1170754,0.0020830139983445406,1647294249.1171057,47.08333206176758,1647294249.1171367,-0.09114966541528702,1647294249.1171596,3686.0,1647294249.1171837,,,,,,
675,6028.45751953125,1647294249.1409454,0.00705661391839385,1647294249.1410034,0.0024912813678383827,1647294249.1410365,42.1875,1647294249.1410618,-0.0770416259765625,1647294249.141085,3809.0,1647294249.1411095,,,,,,
787,4571.7041015625,1647294249.1670578,0.00946126226335764,1647294249.1671102,0.001304439501836896,1647294249.1671414,39.349998474121094,1647294249.1671665,-0.07238879799842834,1647294249.1671898,3871.0,1647294249.1672354,,,,,,
1006,5237.81298828125,1647294249.2170155,0.008999899961054325,1647294249.2170708,0.004023702349513769,1647294249.2171018,41.91666793823242,1647294249.2171273,-0.08236729353666306,1647294249.2171738,3972.0,1647294249.2172282,,,,,,
1139,3712.34033203125,1647294249.2475696,0.0059514520689845085,1647294249.2476218,0.002918628277257085,1647294249.247653,40.67856979370117,1647294249.2476785,-0.07954121381044388,1647294249.2477014,4014.0,1647294249.2477274,,,,,,
1269,8824.771484375,1647294249.2784817,0.009864035993814468,1647294249.2785387,0.002546941861510277,1647294249.2785962,39.65625,1647294249.278653,-0.07588784396648407,1647294249.278705,4032.0,1647294249.2787616,,,,,,
1392,2865.598876953125,1647294249.3079348,0.008764569647610188,1647294249.3080156,0.005104105453938246,1647294249.3080542,38.66666793823242,1647294249.3080826,-0.07431994378566742,1647294249.3081305,4044.0,1647294249.3081872,,,,,,
1553,9404.3525390625,1647294249.3452446,0.005592061206698418,1647294249.3452969,0.00043583937804214656,1647294249.3453279,38.82500076293945,1647294249.3453526,-0.07314705103635788,1647294249.3453867,4071.0,1647294249.3454397,,,,,,
1649,9583.853515625,1647294249.3677363,0.009088052436709404,1647294249.367793,0.0009177933097817004,1647294249.3678517,37.477272033691406,1647294249.367901,-0.0693201795220375,1647294249.3679338,4082.0,1647294249.3679852,,,,,,
1805,9206.3173828125,1647294249.4023142,0.009479721076786518,1647294249.402373,0.0031889094971120358,1647294249.4024317,37.60416793823242,1647294249.4024897,-0.06776135414838791,1647294249.4025357,4115.0,1647294249.4025643,,,,,,
1939,3642.637451171875,1647294249.4327064,0.005897835362702608,1647294249.4327588,0.0076918164268136024,1647294249.4327915,37.28845977783203,1647294249.4328423,-0.06614434719085693,1647294249.4329014,4134.0,1647294249.4329548,,,,,,
2033,9153.66015625,1647294249.454553,5.8152072597295046e-05,1647294249.4546058,0.002568476367741823,1647294249.4546368,36.30356979370117,1647294249.4546719,-0.06283080577850342,1647294249.454723,4142.0,1647294249.454768,,,,,,
2190,4403.39697265625,1647294249.4892735,0.007184626068919897,1647294249.4893308,0.0018690621946007013,1647294249.4893844,36.5,1647294249.489434,-0.06465568393468857,1647294249.4894626,4167.0,1647294249.4894881,,,,,,
2329,8565.1318359375,1647294249.5212696,0.004412536043673754,1647294249.5213382,0.0018492756644263864,1647294249.5213954,36.390625,1647294249.5214276,-0.06395947188138962,1647294249.521453,4177.0,1647294249.521479,,,,,,
2422,9260.5869140625,1647294249.5433812,0.006878100801259279,1647294249.5434651,0.002042903332039714,1647294249.543518,35.617645263671875,1647294249.5435476,-0.06178498640656471,1647294249.5435717,4179.0,1647294249.5435963,,,,,,
2523,7767.2568359375,1647294249.566214,0.0057259914465248585,1647294249.5662756,0.00019802704628091305,1647294249.5663354,35.04166793823242,1647294249.5663939,-0.06108766794204712,1647294249.5664315,4188.0,1647294249.566459,,,,,,
2644,8847.2041015625,1647294249.5942948,0.001672172686085105,1647294249.5943696,0.000846672395709902,1647294249.59443,34.78947448730469,1647294249.5944717,-0.05920281633734703,1647294249.5944989,4193.0,1647294249.5945249,,,,,,
2798,8408.7353515625,1647294249.6293654,0.0008304922375828028,1647294249.6294181,0.004447371233254671,1647294249.6294491,34.974998474121094,1647294249.6294742,-0.05834285169839859,1647294249.6295204,4203.0,1647294249.6295753,,,,,,
2921,4030.2041015625,1647294249.657415,0.0037841093726456165,1647294249.6574671,0.001996715785935521,1647294249.6574974,34.77381134033203,1647294249.6575224,-0.05792778730392456,1647294249.6575508,4211.0,1647294249.6576028,,,,,,
2999,4729.193359375,1647294249.6757782,0.0007816415163688362,1647294249.675831,0.0026363166980445385,1647294249.6758626,34.07954406738281,1647294249.6758883,-0.05627448856830597,1647294249.6759124,4212.0,1647294249.6759427,,,,,,
3102,5171.3427734375,1647294249.6981301,0.005830585025250912,1647294249.698183,0.002353678224608302,1647294249.6982148,33.71739196777344,1647294249.6982408,-0.05566960945725441,1647294249.6982644,4224.0,1647294249.6982892,,,,,,
