,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
163,5059.103515625,1647294248.9183707,0.009545454755425453,1647294248.918441,0.007339934352785349,1647294248.9184706,40.75,1647294248.918495,-0.05215125158429146,1647294248.9185176,4907.0,1647294248.9185407,,,,,,
258,6185.3662109375,1647294248.9396405,0.008187011815607548,1647294248.9397185,0.00033772236201912165,1647294248.9397478,32.25,1647294248.939772,-0.048402998596429825,1647294248.9397948,4735.0,1647294248.9398184,,,,,,
421,6352.087890625,1647294248.972978,0.0007680573035031557,1647294248.9730387,0.008206216618418694,1647294248.9730673,35.08333206176758,1647294248.9730914,-0.056353166699409485,1647294248.973114,4791.0,1647294248.9731379,,,,,,
548,7570.34326171875,1647294249.0006711,0.005445222835987806,1647294249.0007186,0.0009546098881401122,1647294249.000748,34.25,1647294249.0007727,-0.055998437106609344,1647294249.0008028,4739.0,1647294249.000852,,,,,,
700,4362.53271484375,1647294249.031858,0.003783158026635647,1647294249.0319083,0.009927649982273579,1647294249.031953,35.0,1647294249.032006,-0.04149580001831055,1647294249.0320535,4768.0,1647294249.0321074,,,,,,
842,4807.33447265625,1647294249.064215,0.006300853565335274,1647294249.0642693,0.0032166086602956057,1647294249.0643008,35.08333206176758,1647294249.0643268,-0.045166581869125366,1647294249.0643516,4699.0,1647294249.0644,,,,,,
953,6888.35400390625,1647294249.0893402,0.00589809799566865,1647294249.0893905,0.00042243354255333543,1647294249.0894227,34.03571319580078,1647294249.0894728,-0.044041819870471954,1647294249.089526,4664.0,1647294249.0895593,,,,,,
1051,4511.19287109375,1647294249.1117263,0.00048411035095341504,1647294249.111777,0.015697099268436432,1647294249.1118076,32.84375,1647294249.1118402,-0.03914390504360199,1647294249.111891,4636.0,1647294249.1119456,,,,,,
1140,7588.1796875,1647294249.1323411,0.0078559136018157,1647294249.1323917,0.0026908516883850098,1647294249.1324227,31.66666603088379,1647294249.1324487,-0.03659411147236824,1647294249.132473,4610.0,1647294249.1324985,,,,,,
1308,3232.907470703125,1647294249.1680331,0.003953162580728531,1647294249.1680944,0.001885036239400506,1647294249.168127,32.70000076293945,1647294249.168153,-0.04253784939646721,1647294249.1681771,4623.0,1647294249.168203,,,,,,
1471,5004.1650390625,1647294249.2032983,0.0033052165526896715,1647294249.2033558,0.0008011154714040458,1647294249.2033885,33.431819915771484,1647294249.2034156,-0.04515095427632332,1647294249.2034402,4622.0,1647294249.2034662,,,,,,
1617,4944.81640625,1647294249.2328,0.008138662204146385,1647294249.2328541,0.0035433003213256598,1647294249.2328866,33.6875,1647294249.2329254,-0.04524260386824608,1647294249.2329524,4649.0,1647294249.2329783,,,,,,
1709,7628.6630859375,1647294249.252659,0.009271176531910896,1647294249.2527206,0.004278483334928751,1647294249.2527788,32.86538314819336,1647294249.2528226,-0.04376617446541786,1647294249.2528498,4649.0,1647294249.2528768,,,,,,
1831,8397.2373046875,1647294249.278265,0.007847139611840248,1647294249.2783198,0.002628554590046406,1647294249.278352,32.69643020629883,1647294249.2783785,-0.04388544708490372,1647294249.2784035,4656.0,1647294249.2784293,,,,,,
1914,8964.3583984375,1647294249.2959821,0.002657100325450301,1647294249.296036,0.0014821515651419759,1647294249.2960687,31.899999618530273,1647294249.2960954,-0.04266044870018959,1647294249.2961202,4657.0,1647294249.296146,,,,,,
2018,4787.52783203125,1647294249.3177245,0.0010269060730934143,1647294249.3177793,0.003617199370637536,1647294249.317812,31.53125,1647294249.3178387,-0.04237373545765877,1647294249.3178635,4664.0,1647294249.3178892,,,,,,
2202,3881.485107421875,1647294249.3545837,0.0064112902618944645,1647294249.354639,0.0008330250275321305,1647294249.354671,32.382354736328125,1647294249.3546977,-0.043485190719366074,1647294249.354722,4689.0,1647294249.3547475,,,,,,
2414,5980.4609375,1647294249.3980584,0.0026623629964888096,1647294249.3981164,0.005785237066447735,1647294249.39815,33.52777862548828,1647294249.3981845,-0.04593502730131149,1647294249.3982375,4705.0,1647294249.3982937,,,,,,
2582,3248.213623046875,1647294249.4360476,0.0030080347787588835,1647294249.4361,0.00028362387092784047,1647294249.4361322,33.97368240356445,1647294249.4361587,-0.04620394855737686,1647294249.4362051,4686.0,1647294249.4362612,,,,,,
2802,2823.71435546875,1647294249.4871855,0.004652041010558605,1647294249.487239,0.006049757823348045,1647294249.4872706,35.025001525878906,1647294249.4872963,-0.049912337213754654,1647294249.48732,4653.0,1647294249.4873455,,,,,,
2915,5753.99853515625,1647294249.5134964,0.006248148623853922,1647294249.5135465,0.0008726672385819256,1647294249.5135775,34.7023811340332,1647294249.5136032,-0.04992283508181572,1647294249.5136282,4638.0,1647294249.5136538,,,,,,
3083,8421.1728515625,1647294249.5497887,0.0014837959315627813,1647294249.5498555,0.0013415717985481024,1647294249.5498958,35.03409194946289,1647294249.549935,-0.05245748907327652,1647294249.5499675,4638.0,1647294249.5499945,,,,,,
3235,5530.91552734375,1647294249.5813026,0.00876125879585743,1647294249.581357,0.0013704720186069608,1647294249.5813885,35.16304397583008,1647294249.581415,-0.053272999823093414,1647294249.581439,4646.0,1647294249.5814643,,,,,,
3350,4744.44677734375,1647294249.605253,0.005760216154158115,1647294249.6053069,0.00035143105196766555,1647294249.605339,34.89583206176758,1647294249.6053653,-0.052789781242609024,1647294249.6053894,4651.0,1647294249.6054146,,,,,,
3482,8247.875,1647294249.6330495,0.0028373347595334053,1647294249.6331067,0.0017949752509593964,1647294249.6331422,34.81999969482422,1647294249.633169,-0.05264192819595337,1647294249.6331933,4655.0,1647294249.6332192,,,,,,
3554,8974.927734375,1647294249.6491163,0.00040639512008056045,1647294249.6491718,0.003645740682259202,1647294249.6492043,33.90999984741211,1647294249.6492302,-0.050956498831510544,1647294249.649254,4651.0,1647294249.649279,,,,,,
3715,5443.96875,1647294249.6825051,0.007309977430850267,1647294249.6825597,0.004090689588338137,1647294249.682592,34.56999969482422,1647294249.6826186,-0.053840480744838715,1647294249.6826432,4658.0,1647294249.6826754,,,,,,
3861,4964.72900390625,1647294249.71396,0.0019063528161495924,1647294249.7140114,0.0021113911643624306,1647294249.714042,34.400001525878906,1647294249.7140677,-0.052474070340394974,1647294249.7140918,4658.0,1647294249.714117,,,,,,
4070,7689.04638671875,1647294249.7604656,0.0075470395386219025,1647294249.7605176,0.002181046875193715,1647294249.7605484,35.220001220703125,1647294249.760574,-0.05411139875650406,1647294249.760598,4649.0,1647294249.7606428,,,,,,
4281,2999.491455078125,1647294249.8050914,0.0018987975781783462,1647294249.8051453,0.001708385650999844,1647294249.8051763,35.810001373291016,1647294249.8052022,-0.060248199850320816,1647294249.8052263,4653.0,1647294249.8052516,,,,,,
4485,3779.615966796875,1647294249.8481307,0.00970753375440836,1647294249.8481927,0.005513293668627739,1647294249.8482437,36.43000030517578,1647294249.8483,-0.06135232001543045,1647294249.8483508,4657.0,1647294249.8483827,,,,,,
4612,7624.65087890625,1647294249.882079,0.008224244229495525,1647294249.882132,0.002272504847496748,1647294249.882163,36.59000015258789,1647294249.882189,-0.062179118394851685,1647294249.8822136,4625.0,1647294249.8822396,,,,,,
4744,8197.1748046875,1647294249.909698,0.00990496389567852,1647294249.9097486,0.00021171131811570376,1647294249.9097793,36.93000030517578,1647294249.909806,-0.06424973160028458,1647294249.90983,4629.0,1647294249.9098558,,,,,,
4952,6703.8271484375,1647294249.9515932,0.002342663239687681,1647294249.951648,0.0005040796240791678,1647294249.9516797,38.119998931884766,1647294249.9517071,-0.06720183044672012,1647294249.951739,4643.0,1647294249.9517658,,,,,,
5082,3015.802490234375,1647294249.994938,0.004675670526921749,1647294249.9950209,0.0038161608390510082,1647294249.9950838,37.7400016784668,1647294249.995143,-0.06622335314750671,1647294249.9951987,4579.0,1647294249.9952567,,,,,,
5183,6144.43505859375,1647294250.0300722,0.003044156590476632,1647294250.0301294,0.00557567086070776,1647294250.030163,37.119998931884766,1647294250.0301893,-0.06403184682130814,1647294250.030213,4526.0,1647294250.0302382,,,,,,
5355,5970.16650390625,1647294250.066506,0.006119404453784227,1647294250.066589,0.004348030313849449,1647294250.0666468,37.380001068115234,1647294250.0666993,-0.06444209814071655,1647294250.0667539,4532.0,1647294250.0668077,,,,,,
5493,4772.56201171875,1647294250.0953774,0.001519034500233829,1647294250.0954292,0.005458964966237545,1647294250.0954604,37.84000015258789,1647294250.0954864,-0.06492877006530762,1647294250.0955105,4538.0,1647294250.0955362,,,,,,
5613,7586.49609375,1647294250.1205847,0.007061601150780916,1647294250.1206374,0.004568949807435274,1647294250.1206682,37.81999969482422,1647294250.120694,-0.06492116302251816,1647294250.120718,4543.0,1647294250.1207438,,,,,,
5707,7560.83203125,1647294250.1408937,0.0016377338906750083,1647294250.1409523,0.0008748689433559775,1647294250.1409843,37.93000030517578,1647294250.141011,-0.06543271243572235,1647294250.1410353,4544.0,1647294250.1410606,,,,,,
5824,5021.708984375,1647294250.1657565,0.009328472428023815,1647294250.165808,0.0005892456392757595,1647294250.1658394,38.060001373291016,1647294250.165866,-0.06562258303165436,1647294250.1658905,4547.0,1647294250.1659164,,,,,,
6016,7048.77490234375,1647294250.2046154,0.004157232120633125,1647294250.2046664,0.002496172906830907,1647294250.204698,38.13999938964844,1647294250.2047236,-0.06698854267597198,1647294250.2047484,4559.0,1647294250.204777,,,,,,
6091,6486.96142578125,1647294250.2218037,0.0019344707252457738,1647294250.2218611,0.00016431634139735252,1647294250.2218935,36.77000045776367,1647294250.2219203,-0.06438229978084564,1647294250.2219446,4556.0,1647294250.22197,,,,,,
6230,5182.76953125,1647294250.2506592,0.0012562465853989124,1647294250.2507145,0.002005989197641611,1647294250.2507472,36.47999954223633,1647294250.2507734,-0.06432756781578064,1647294250.2507977,4562.0,1647294250.2508233,,,,,,
6385,3600.3076171875,1647294250.2828,0.001649242709390819,1647294250.2828543,0.001250213012099266,1647294250.2828865,35.83000183105469,1647294250.2829127,-0.06288722157478333,1647294250.2829375,4568.0,1647294250.2829638,,,,,,
6505,3162.52099609375,1647294250.3081386,0.009247648529708385,1647294250.3081925,0.0006733671179972589,1647294250.3082247,35.900001525878906,1647294250.3082511,-0.06292036920785904,1647294250.3082821,4571.0,1647294250.3083093,,,,,,
6616,6134.66455078125,1647294250.331329,0.009790221229195595,1647294250.3313832,0.00023041697568260133,1647294250.331416,35.33000183105469,1647294250.3314416,-0.059726960957050323,1647294250.3314662,4574.0,1647294250.3314915,,,,,,
6776,4842.9921875,1647294250.3644147,0.007526010274887085,1647294250.3644693,0.0019345572218298912,1647294250.3645015,35.40999984741211,1647294250.3645277,-0.06011424958705902,1647294250.3645523,4580.0,1647294250.3645778,,,,,,
6891,7230.47412109375,1647294250.3883035,0.005746069829910994,1647294250.3883574,0.002743489807471633,1647294250.3883889,35.40999984741211,1647294250.3884149,-0.05960119143128395,1647294250.38844,4584.0,1647294250.3884654,,,,,,
7086,4391.68408203125,1647294250.4283092,0.007586164865642786,1647294250.4283738,0.0009283290710300207,1647294250.42841,36.040000915527344,1647294250.4284601,-0.06209978833794594,1647294250.4284906,4591.0,1647294250.4285176,,,,,,
7230,6183.958984375,1647294250.4585202,0.004211317747831345,1647294250.4585953,0.0038545471616089344,1647294250.4586332,36.7599983215332,1647294250.4586608,-0.06330028921365738,1647294250.458686,4595.0,1647294250.4587128,,,,,,
7375,3691.866943359375,1647294250.4889011,0.0002546596806496382,1647294250.4889681,0.0006450416403822601,1647294250.489002,36.599998474121094,1647294250.4890287,-0.06175795942544937,1647294250.4890532,4598.0,1647294250.489079,,,,,,
7483,9568.33984375,1647294250.512335,0.0078063043765723705,1647294250.5124085,0.009158513508737087,1647294250.512441,36.220001220703125,1647294250.5124667,-0.06138224899768829,1647294250.5124915,4598.0,1647294250.5125177,,,,,,
7630,4530.16162109375,1647294250.543304,0.005112103186547756,1647294250.543376,0.006256338208913803,1647294250.5434089,35.599998474121094,1647294250.543436,-0.05968480184674263,1647294250.5434604,4601.0,1647294250.5434868,,,,,,
7780,8078.88671875,1647294250.5752122,0.0014298862079158425,1647294250.5752783,0.0019020442850887775,1647294250.5753121,34.9900016784668,1647294250.5753393,-0.057539910078048706,1647294250.575364,4603.0,1647294250.5753908,,,,,,
7912,4509.65380859375,1647294250.6035647,0.0006455316906794906,1647294250.6036375,0.0034507063683122396,1647294250.6036735,34.27000045776367,1647294250.6037004,-0.05592804029583931,1647294250.6037257,4604.0,1647294250.6037512,,,,,,
