,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
99,6759.6875,1647294248.9878995,0.007869280874729156,1647294248.98797,0.010187828913331032,1647294248.9880035,24.75,1647294248.9880302,-0.028240250423550606,1647294248.9880545,4582.0,1647294248.9880795,,,,,,
181,8076.98974609375,1647294249.0065522,0.003534215036779642,1647294249.0066223,0.002450787927955389,1647294249.0066636,22.625,1647294249.0066912,-0.03093537501990795,1647294249.0067163,4492.0,1647294249.0067418,,,,,,
325,2889.659423828125,1647294249.038293,0.0019247039454057813,1647294249.0383542,0.0015246602706611156,1647294249.038387,27.08333396911621,1647294249.0384135,-0.052656665444374084,1647294249.0384383,4514.0,1647294249.0384643,,,,,,
422,8441.5966796875,1647294249.0614057,0.006761796772480011,1647294249.0614603,0.00041238818084821105,1647294249.0614927,26.375,1647294249.0615199,-0.0464499369263649,1647294249.0615451,4435.0,1647294249.0615718,,,,,,
564,3627.908447265625,1647294249.092352,0.0065609184093773365,1647294249.0924203,0.0003210784634575248,1647294249.0924563,28.200000762939453,1647294249.092485,-0.05329884961247444,1647294249.0925112,4476.0,1647294249.0925384,,,,,,
680,2903.296630859375,1647294249.117784,0.006026132497936487,1647294249.1178617,0.000435827299952507,1647294249.1179197,28.33333396911621,1647294249.117973,-0.05676308274269104,1647294249.118027,4488.0,1647294249.118081,,,,,,
775,5247.85546875,1647294249.1400268,0.008488340303301811,1647294249.1400886,0.005430914461612701,1647294249.14015,27.678571701049805,1647294249.1402092,-0.050363749265670776,1647294249.140252,4460.0,1647294249.1402826,,,,,,
896,4339.46240234375,1647294249.1685827,0.009245451539754868,1647294249.1686623,0.00038982517435215414,1647294249.1687064,28.0,1647294249.1687357,-0.04873646795749664,1647294249.1687615,4429.0,1647294249.1687887,,,,,,
1008,4514.22705078125,1647294249.1939073,0.005421680863946676,1647294249.1939726,0.0005695990403182805,1647294249.1940067,28.0,1647294249.1940346,-0.04931486025452614,1647294249.1940608,4428.0,1647294249.1940875,,,,,,
1095,6879.8984375,1647294249.213837,0.009126310236752033,1647294249.2139053,0.002875247038900852,1647294249.2139404,27.375,1647294249.2139683,-0.047810375690460205,1647294249.213994,4423.0,1647294249.21402,,,,,,
1264,2907.69580078125,1647294249.2509701,0.008411763235926628,1647294249.2510364,0.005682675167918205,1647294249.2510707,28.727272033691406,1647294249.2510989,-0.05133933946490288,1647294249.2511244,4440.0,1647294249.251151,,,,,,
1382,5883.044921875,1647294249.2779586,0.003568649757653475,1647294249.2780266,0.0029060724191367626,1647294249.2780619,28.79166603088379,1647294249.2780898,-0.050958938896656036,1647294249.2781146,4434.0,1647294249.2781415,,,,,,
1473,6830.81103515625,1647294249.2993696,0.007439746521413326,1647294249.299434,0.0007770601660013199,1647294249.2994692,28.326923370361328,1647294249.299498,-0.04773159697651863,1647294249.2995236,4422.0,1647294249.2995503,,,,,,
1643,4363.8232421875,1647294249.336815,0.0026469766162335873,1647294249.3368871,0.002271371427923441,1647294249.3369362,29.339284896850586,1647294249.3369665,-0.050501517951488495,1647294249.3369927,4434.0,1647294249.3370197,,,,,,
1784,8161.3994140625,1647294249.3678875,0.007790947332978249,1647294249.3679411,0.0022407809738069773,1647294249.3679743,29.733333587646484,1647294249.3680027,-0.05090700089931488,1647294249.3680284,4442.0,1647294249.368055,,,,,,
1917,5446.1708984375,1647294249.3964982,0.005365442484617233,1647294249.3965526,0.0058708274737000465,1647294249.3965852,29.953125,1647294249.3966134,-0.05065574869513512,1647294249.3966389,4455.0,1647294249.3966656,,,,,,
2033,8754.0478515625,1647294249.4222882,0.0030368519946932793,1647294249.422339,0.0013478241162374616,1647294249.4223716,29.897058486938477,1647294249.4223986,-0.05074755847454071,1647294249.4224238,4458.0,1647294249.42245,,,,,,
2171,5810.64013671875,1647294249.4532995,0.00919595081359148,1647294249.4533668,0.0024037924595177174,1647294249.453401,30.15277862548828,1647294249.453429,-0.051476556807756424,1647294249.4534543,4457.0,1647294249.4534812,,,,,,
2326,6850.48291015625,1647294249.4879382,0.001927280449308455,1647294249.4880052,0.0008713707793504,1647294249.4880395,30.605262756347656,1647294249.4880676,-0.05335698649287224,1647294249.4880939,4459.0,1647294249.4881208,,,,,,
2451,4310.23681640625,1647294249.5151207,0.00976346805691719,1647294249.515172,0.0055635892786085606,1647294249.515204,30.637500762939453,1647294249.515231,-0.05315360054373741,1647294249.5152555,4465.0,1647294249.515282,,,,,,
2589,4603.03173828125,1647294249.5478,0.0015028229681774974,1647294249.5478969,0.0019384819315746427,1647294249.5479624,30.821428298950195,1647294249.548001,-0.052994512021541595,1647294249.5480297,4452.0,1647294249.5480578,,,,,,
2733,5507.85205078125,1647294249.5802674,0.0054807462729513645,1647294249.5803354,0.010771200992166996,1647294249.5803702,31.05681800842285,1647294249.5803978,-0.05279373750090599,1647294249.5804234,4451.0,1647294249.58045,,,,,,
2882,3494.382568359375,1647294249.6218288,0.009018558077514172,1647294249.621884,0.0013184909475967288,1647294249.6219168,31.326086044311523,1647294249.6219437,-0.05377644672989845,1647294249.6219692,4396.0,1647294249.6219952,,,,,,
3061,3040.82177734375,1647294249.6602993,0.002627455396577716,1647294249.6603541,0.0017894329503178596,1647294249.6603904,31.88541603088379,1647294249.6604185,-0.05617472901940346,1647294249.660444,4410.0,1647294249.66047,,,,,,
3181,5418.30126953125,1647294249.6968417,0.006994297262281179,1647294249.6969268,0.0017432202585041523,1647294249.6969707,31.809999465942383,1647294249.6970005,-0.05590242147445679,1647294249.6970265,4354.0,1647294249.6970534,,,,,,
