# Time, Rod Pos, Rod Vel, Actuator Pos, Actuator Vel, Actuator Accel, Power, Omega X, Omega P, Reward
0.000000000000000000e+00,-3.865996300088159199e-02,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.000000000000000021e-02,-3.780851987694271166e-02,8.514431239388800532e-02,1.239999999999999991e-01,-1.000000000000000056e-01,-1.000000000000000000e+01,1.002999999999999892e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
2.000000000000000042e-02,-3.618094153441671346e-02,1.627578342525999311e-01,1.219999999999999973e-01,-2.000000000000000111e-01,-1.000000000000000000e+01,2.005999999999999783e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
2.999999999999999889e-02,-3.390155762321310495e-02,2.279383911203605173e-01,1.189999999999999947e-01,-3.000000000000000444e-01,-1.000000000000000000e+01,3.009000000000000341e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
4.000000000000000083e-02,-3.112208985426495600e-02,2.779467768948148398e-01,1.149999999999999911e-01,-4.000000000000000222e-01,-1.000000000000000000e+01,4.011999999999999567e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
5.000000000000000278e-02,-2.799926461002814893e-02,3.122825244236808184e-01,1.099999999999999867e-01,-5.000000000000000000e-01,-1.000000000000000000e+01,5.014999999999999680e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
5.999999999999999778e-02,-2.467700603012756150e-02,3.322258579900586040e-01,1.040000034332275308e-01,-5.999996566772460849e-01,-9.999965667724609375e+00,6.017975895321269419e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
7.000000000000000666e-02,-2.127857424259745750e-02,3.398431787530103443e-01,9.700345268249510600e-02,-6.996550750732422053e-01,-9.965541839599609375e+00,6.993359249702392866e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
8.000000000000000167e-02,-1.955132867926952234e-02,1.727245563327934885e-01,9.095379753112792232e-02,-6.049655151367188122e-01,9.468955993652343750e+00,5.745577016028331485e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
8.999999999999999667e-02,-1.952134224392731640e-02,2.998643534220607476e-03,8.586602363586424980e-02,-5.087773895263671964e-01,9.618812561035156250e+00,4.908515848182338104e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.000000000000000056e-01,-2.119589570988572244e-02,-1.674553465958406595e-01,8.177587776184080948e-02,-4.090145874023437544e-01,9.976280212402343750e+00,4.092685467290568369e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.100000000000000006e-01,-2.451779727034872694e-02,-3.321901560463004777e-01,7.868573169708251158e-02,-3.090146064758300670e-01,9.999998092651367188e+00,3.099415911785792233e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.199999999999999956e-01,-2.937545655579711784e-02,-4.857659285448389097e-01,7.659558563232421458e-02,-2.090146064758300615e-01,1.000000000000000000e+01,2.096416502952575200e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.300000000000000044e-01,-3.556725132127815103e-02,-6.191794765481033469e-01,7.550543956756591846e-02,-1.090146064758300559e-01,1.000000000000000000e+01,1.093416502952575309e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.400000000000000133e-01,-4.274099004709142058e-02,-7.173738725813268990e-01,7.541529350280762323e-02,-9.014606475830050369e-03,1.000000000000000000e+01,9.041650295257540326e-02,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.499999999999999944e-01,-5.032121918778414971e-02,-7.580229140692731349e-01,7.632514743804932889e-02,9.098539352416995518e-02,1.000000000000000000e+01,9.125834970474245855e-01,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.600000000000000033e-01,-5.746446486453468672e-02,-7.143245676750533679e-01,7.823500137329103543e-02,1.909853935241699607e-01,1.000000000000000000e+01,1.915583497047424588e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.700000000000000122e-01,-6.311856258544379372e-02,-5.654097720909108116e-01,8.114485530853272899e-02,2.909853935241699663e-01,1.000000000000000000e+01,2.918583497047424480e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.799999999999999933e-01,-6.625672969248569411e-02,-3.138167107041895942e-01,8.505470924377442343e-02,3.909853935241699441e-01,1.000000000000000000e+01,3.921583497047424149e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
1.900000000000000022e-01,-6.624416573456357038e-02,1.256395792212650075e-03,8.996337203979493102e-02,4.908662796020508146e-01,9.988088607788085938e+00,4.917524342926285819e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
2.000000000000000111e-01,-6.142587467359521269e-02,4.818291060968355466e-01,9.387203483581543773e-02,3.908662796020507812e-01,-1.000000000000000000e+01,3.920388784408569194e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
2.099999999999999922e-01,-5.286958510666464606e-02,8.556289566930566082e-01,9.678069763183594354e-02,2.908662796020508035e-01,-1.000000000000000000e+01,2.917388784408569524e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
2.200000000000000011e-01,-4.205351373704750706e-02,1.081607136961714177e+00,9.868936042785644847e-02,1.908662796020507979e-01,-1.000000000000000000e+01,1.914388784408569411e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
2.300000000000000100e-01,-3.025560185588061640e-02,1.179791188116689149e+00,9.959802322387695250e-02,9.086627960205079235e-02,-1.000000000000000000e+01,9.113887844085694079e-01,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
2.399999999999999911e-01,-1.828203573730067394e-02,1.197356611857994135e+00,9.950668601989745565e-02,-9.133720397949213199e-03,-1.000000000000000000e+01,9.161121559143060866e-02,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
2.500000000000000000e-01,-6.501750330970083522e-03,1.178028540633059063e+00,9.841534881591795791e-02,-1.091337203979492188e-01,-1.000000000000000000e+01,1.094611215591430486e+00,1.070000000000000062e+00,-7.000000000000006217e-02,0.000000000000000000e+00
2.600000000000000089e-01,4.988881094394603810e-03,1.149063142536468796e+00,9.632401161193845929e-02,-2.091337203979492243e-01,-1.000000000000000000e+01,2.097611215591430600e+00,1.070000000000000062e+00,-7.000000000000006217e-02,2.601219773072798933e-02
2.700000000000000178e-01,1.634995564369817050e-02,1.136107454930356697e+00,9.323267440795895977e-02,-3.091337203979492299e-01,-1.000000000000000000e+01,3.100611215591430714e+00,1.070000000000000062e+00,-7.000000000000006217e-02,8.193758199526994523e-02
2.800000000000000266e-01,2.758147331694061483e-02,1.123151767324244599e+00,8.914133720397947325e-02,-4.091337203979492632e-01,-1.000000000000000000e+01,4.103611215591430827e+00,1.070000000000000062e+00,-7.000000000000006217e-02,1.314651652176008489e-01
2.899999999999999800e-01,3.868343362692228116e-02,1.110196030998166217e+00,8.405000057220457510e-02,-5.091336631774903143e-01,-9.999994277954101562e+00,5.106607719644179255e+00,1.070000000000000062e+00,-7.000000000000006217e-02,1.738056819882329573e-01
2.999999999999999889e-01,4.965569772173905605e-02,1.097226409481677711e+00,7.795882759094237280e-02,-6.091172981262207298e-01,-9.998363494873046875e+00,6.108446686153950367e+00,1.070000000000000062e+00,-7.000000000000006217e-02,2.087792700894702258e-01
3.099999999999999978e-01,6.049647295022907156e-02,1.084077522849001163e+00,7.086992368698119549e-02,-7.088903903961182307e-01,-9.977309226989746094e+00,7.094037088922623191e+00,1.070000000000000062e+00,-7.000000000000006217e-02,2.367088469379374227e-01
3.200000000000000067e-01,7.120152806451468530e-02,1.070505511428561762e+00,6.278825836181639586e-02,-8.081665325164795188e-01,-9.927614212036132812e+00,8.047235050564269798e+00,1.070000000000000062e+00,-7.000000000000006217e-02,2.582652864273781712e-01
3.300000000000000155e-01,8.175529817214602368e-02,1.055377010763133505e+00,5.373211221694945000e-02,-9.056146144866943359e-01,-9.744808197021484375e+00,8.851515840748167108e+00,1.070000000000000062e+00,-7.000000000000006217e-02,2.745122417478382260e-01
3.400000000000000244e-01,9.210539810370363401e-02,1.035009993155760366e+00,4.376301040649412805e-02,-9.969101810455321955e-01,-9.129556655883789062e+00,9.128652022618597428e+00,1.070000000000000062e+00,-7.000000000000006217e-02,2.872531955987948638e-01
3.500000000000000333e-01,1.021188443968343990e-01,1.001344629313076329e+00,3.376301040649412610e-02,-1.000000000000000000e+00,-7.567697048187255859e+00,7.590400139331817009e+00,1.070000000000000062e+00,-7.000000000000006217e-02,3.006874996346556861e-01
