,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
189,6390.4775390625,1647374857.893302,0.007975546643137932,1647374857.893379,0.002967804903164506,1647374857.8934216,47.25,1647374857.8934598,-0.03400925174355507,1647374857.8934963,1625.0,1647374857.893534,,,,,,
299,9033.9482421875,1647374857.96588,0.0048576886765658855,1647374857.9706013,0.0009243250824511051,1647374857.9706619,37.375,1647374857.9707148,-0.10072112828493118,1647374857.9707656,1583.0,1647374857.970816,,,,,,
446,4169.0888671875,1647374858.009746,0.0021986854262650013,1647374858.0098286,0.0007017611060291529,1647374858.0098858,37.16666793823242,1647374858.0099385,-0.08412574976682663,1647374858.0099897,1916.0,1647374858.0100427,,,,,,
560,3707.4853515625,1647374858.0361662,0.00957063864916563,1647374858.0362358,0.0010781249729916453,1647374858.036288,35.0,1647374858.0363345,-0.07038369029760361,1647374858.0363615,2160.0,1647374858.036385,,,,,,
657,8203.4736328125,1647374858.0585873,0.008568915538489819,1647374858.058644,0.0007793322438374162,1647374858.0586967,32.849998474121094,1647374858.058733,-0.07181645184755325,1647374858.0587564,2332.0,1647374858.0587795,,,,,,
907,3328.002197265625,1647374858.1256256,0.003933659754693508,1647374858.1256986,0.0025450263638049364,1647374858.1257548,37.79166793823242,1647374858.1257892,-0.37243717908859253,1647374858.1258118,2601.0,1647374858.125835,,,,,,
1129,3788.435302734375,1647374858.1981413,0.0026866463012993336,1647374858.1982272,0.0034429668448865414,1647374858.1982841,40.32143020629883,1647374858.1983373,-0.3248876929283142,1647374858.1983895,2681.0,1647374858.198443,,,,,,
1242,3141.3271484375,1647374858.235123,0.00851583294570446,1647374858.2351935,0.003798924619331956,1647374858.2352326,38.8125,1647374858.235267,-0.40734776854515076,1647374858.2352998,2711.0,1647374858.2353349,,,,,,
1346,6057.92626953125,1647374858.267294,0.0041418918408453465,1647374858.2673566,0.0020827671978622675,1647374858.2674093,37.38888931274414,1647374858.2674654,-0.3669230043888092,1647374858.2675035,2745.0,1647374858.2675312,,,,,,
1460,4261.67626953125,1647374858.2997947,0.00843742024153471,1647374858.2998533,0.0006530310492962599,1647374858.2998977,36.5,1647374858.2999465,-1.1687182188034058,1647374858.2999814,2792.0,1647374858.3000062,,,,,,
1538,7479.93603515625,1647374858.319638,0.0027309139259159565,1647374858.3196864,0.0022856586147099733,1647374858.319714,34.95454406738281,1647374858.3197525,-1.2178477048873901,1647374858.3197997,2833.0,1647374858.3198483,,,,,,
1767,6390.52880859375,1647374858.3810482,0.0022249994799494743,1647374858.3811314,0.00027728432905860245,1647374858.3811824,36.8125,1647374858.3812308,-1.1198163032531738,1647374858.3812742,2925.0,1647374858.3813062,,,,,,
1879,8192.8798828125,1647374858.4138396,0.0081184608861804,1647374858.4139218,0.002119179582223296,1647374858.4139786,36.13461685180664,1647374858.414032,-1.0637564659118652,1647374858.414084,2950.0,1647374858.414137,,,,,,
2045,3390.079345703125,1647374858.4675918,0.001748205628246069,1647374858.4676633,0.003366028657183051,1647374858.4677029,36.51785659790039,1647374858.4677372,-0.992251992225647,1647374858.4677703,2961.0,1647374858.4678051,,,,,,
2154,8913.1865234375,1647374858.5038054,0.0032043331302702427,1647374858.5038774,0.0009427221957594156,1647374858.503916,35.900001525878906,1647374858.5039506,-0.9277872443199158,1647374858.503983,2963.0,1647374858.5040178,,,,,,
2298,7679.9287109375,1647374858.5411592,0.003968187607824802,1647374858.5412366,0.00021332055621314794,1647374858.541291,35.90625,1647374858.5413368,-0.8718824982643127,1647374858.5413785,3007.0,1647374858.541427,,,,,,
2417,6403.12744140625,1647374858.585044,0.009503079578280449,1647374858.58513,0.007905552163720131,1647374858.5851886,35.54411697387695,1647374858.5852432,-0.8230915665626526,1647374858.5852954,2991.0,1647374858.585349,,,,,,
2540,5938.9267578125,1647374858.6255105,0.009873607195913792,1647374858.6255744,0.0017048120498657227,1647374858.6256132,35.27777862548828,1647374858.6256478,-0.7798370122909546,1647374858.6256804,2993.0,1647374858.625714,,,,,,
2642,8739.7177734375,1647374858.6590307,0.007522678002715111,1647374858.6590967,0.0003105360083281994,1647374858.6591377,34.76315689086914,1647374858.6591754,-0.7401060461997986,1647374858.6592116,2995.0,1647374858.6592479,,,,,,
2783,6679.5498046875,1647374858.704913,0.007653392385691404,1647374858.7049816,0.0028940695337951183,1647374858.7050204,34.787498474121094,1647374858.7050545,-0.9960675239562988,1647374858.7050872,2999.0,1647374858.705121,,,,,,
2932,6174.47705078125,1647374858.7530093,0.008822250179946423,1647374858.7530785,0.0030235107988119125,1647374858.7531178,34.904762268066406,1647374858.753152,-0.9556310772895813,1647374858.753185,3004.0,1647374858.7532191,,,,,,
