,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
153,4455.10888671875,1647375142.986034,0.003430756041780114,1647375142.9861042,0.0016038324683904648,1647375142.9861557,38.25,1647375142.986206,-6.658173084259033,1647375142.9862397,4210.0,1647375142.9862635,,,,,,
320,4295.69677734375,1647375143.038641,0.005590721964836121,1647375143.038719,0.0007750227232463658,1647375143.038776,40.0,1647375143.038826,-3.44474196434021,1647375143.0388713,3599.0,1647375143.0389154,,,,,,
429,7740.64453125,1647375143.0744135,0.005144080147147179,1647375143.0744824,0.0012276418274268508,1647375143.074529,35.75,1647375143.0745633,-2.3172359466552734,1647375143.0745952,3440.0,1647375143.074629,,,,,,
546,6491.0244140625,1647375143.1128857,0.0014384781243279576,1647375143.1129742,0.004532384220510721,1647375143.1130147,34.125,1647375143.113049,-1.742956519126892,1647375143.1130815,3347.0,1647375143.1131153,,,,,,
657,8274.4189453125,1647375143.1425333,0.004277332685887814,1647375143.1426044,0.0025149937719106674,1647375143.1426353,32.849998474121094,1647375143.1426582,-1.3991005420684814,1647375143.1426792,3406.0,1647375143.142701,,,,,,
762,8728.943359375,1647375143.1653602,0.009217697195708752,1647375143.165432,0.0002482285490259528,1647375143.165468,31.75,1647375143.1654923,-1.1723318099975586,1647375143.165514,3532.0,1647375143.165536,,,,,,
901,4724.8115234375,1647375143.1950085,0.009525041095912457,1647375143.1950777,0.0037011976819485426,1647375143.1951094,32.17856979370117,1647375143.1951327,-1.0154014825820923,1647375143.1951535,3672.0,1647375143.1951754,,,,,,
1048,7937.80419921875,1647375143.2266054,0.009789923205971718,1647375143.2266724,0.004366615787148476,1647375143.2267025,32.75,1647375143.2267249,-0.9089054465293884,1647375143.2267528,3784.0,1647375143.226774,,,,,,
1234,3267.611083984375,1647375143.2655742,0.006180752068758011,1647375143.265652,0.006134075578302145,1647375143.2656844,34.27777862548828,1647375143.265708,-0.9349452257156372,1647375143.2657294,3906.0,1647375143.2657516,,,,,,
