# Time, Rod Pos, Rod Vel, Actuator Pos, Actuator Vel, Actuator Accel, Power, Omega X, Omega P, Reward
0.000000000000000000e+00,-3.865996300088159199e-02,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.000000000000000021e-02,-3.780852012054254641e-02,8.514428803390482192e-02,1.240000002861022937e-01,-9.999997138977051447e-02,-9.999997138977050781e+00,1.002999426078878598e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
2.000000000000000042e-02,-3.618094265007257976e-02,1.627577470469964149e-01,1.220000013351440482e-01,-1.999998950958252197e-01,-9.999992370605468750e+00,2.005997417355386503e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
2.999999999999999889e-02,-3.390155984914107468e-02,2.279382800931507025e-01,1.190000027656555187e-01,-2.999998569488525613e-01,-9.999996185302734375e+00,3.008997417355131265e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
4.000000000000000083e-02,-3.112209312583269494e-02,2.779466723308378628e-01,1.150000042915344245e-01,-3.999998474121093661e-01,-9.999999046325683594e+00,4.011998086929466467e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
5.000000000000000278e-02,-2.799926875121247494e-02,3.122824374620218335e-01,1.100000058174133294e-01,-4.999998474121093439e-01,-1.000000000000000000e+01,5.014998469543455961e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
5.999999999999999778e-02,-2.467700794021024033e-02,3.322260811002233361e-01,1.040000073432922334e-01,-5.999998474121093217e-01,-1.000000000000000000e+01,6.017998469543456075e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
7.000000000000000666e-02,-2.127563997716602762e-02,3.401367963044211740e-01,9.700000886917113652e-02,-6.999998474121092995e-01,-1.000000000000000000e+01,7.020998469543456189e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
8.000000000000000167e-02,-1.788789609342623238e-02,3.387743883739796069e-01,8.900001039505003875e-02,-7.999998474121092773e-01,-1.000000000000000000e+01,8.023998469543455414e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
8.999999999999999667e-02,-1.457991454878916279e-02,3.307981544637068616e-01,8.000001192092894009e-02,-8.999998474121092551e-01,-1.000000000000000000e+01,9.026998469543455528e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.000000000000000056e-01,-1.139513668139469603e-02,3.184777867394466555e-01,7.000001344680784054e-02,-9.999998474121092329e-01,-1.000000000000000000e+01,1.002999846954345564e+01,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.100000000000000006e-01,-8.359337803168180939e-03,3.035798878226514952e-01,6.000001344680783860e-02,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.199999999999999956e-01,-5.485638151727839640e-03,2.873699651440341230e-01,5.000001344680783666e-02,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.300000000000000044e-01,-2.778885371719047939e-03,2.706752780008791492e-01,4.000001344680783472e-02,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.400000000000000133e-01,-2.391827835873040937e-04,2.539702588131743655e-01,3.000001344680783277e-02,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
