# Time, Rod Pos, Rod Vel, Actuator Pos, Actuator Vel, Actuator Accel, Power, Omega X, Omega P, Reward
0.000000000000000000e+00,-3.865996300088159199e-02,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,-3.951140612482047232e-02,-8.514431239388788042e-02,1.260000000000000009e-01,1.000000000000000056e-01,1.000000000000000000e+01,1.002999999999999892e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,-4.113612945050276054e-02,-1.624723325682291275e-01,1.280000000000000027e-01,2.000000000000000111e-01,1.000000000000000000e+01,2.005999999999999783e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-02,-4.338874199104345020e-02,-2.252612540540693264e-01,1.310000000000000053e-01,3.000000000000000444e-01,1.000000000000000000e+01,3.009000000000000341e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,-4.605548524384629749e-02,-2.666743252802848407e-01,1.350000000000000089e-01,4.000000000000000222e-01,1.000000000000000000e+01,4.011999999999999567e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,-4.885882270665052596e-02,-2.803337462804228464e-01,1.400000000000000133e-01,5.000000000000000000e-01,1.000000000000000000e+01,5.014999999999999680e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-02,-5.147517360548607007e-02,-2.616350898835541061e-01,1.460000000000000187e-01,5.999999999999999778e-01,1.000000000000000000e+01,6.017999999999999794e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
7.000000000000000666e-02,-5.357169639908119368e-02,-2.096522793595122502e-01,1.530000000000000249e-01,6.999999999999999556e-01,1.000000000000000000e+01,7.020999999999999019e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
8.000000000000000167e-02,-5.486103669510882658e-02,-1.289340296027634558e-01,1.610000000000000320e-01,7.999999999999999334e-01,1.000000000000000000e+01,8.023999999999999133e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
8.999999999999999667e-02,-5.516144071675911642e-02,-3.004040216502876226e-02,1.700000000000000400e-01,8.999999999999999112e-01,1.000000000000000000e+01,9.026999999999999247e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,-5.444043640015637509e-02,7.210043166027381434e-02,1.800000000000000488e-01,9.999999999999998890e-01,1.000000000000000000e+01,1.002999999999999758e+01,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.100000000000000006e-01,-5.282256710592654614e-02,1.617869294229830612e-01,1.900000000000000577e-01,1.000000000000000000e+00,9.999649047851562500e+00,1.002964799499511628e+01,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,-4.885456068280003006e-02,3.968006423126517190e-01,1.990000000000000657e-01,9.000000000000000222e-01,-1.000000000000000000e+01,9.026999999999999247e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.300000000000000044e-01,-4.309190613939047759e-02,5.762654543409552188e-01,2.070000000000000728e-01,8.000000000000000444e-01,-1.000000000000000000e+01,8.023999999999999133e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.400000000000000133e-01,-3.618086899910354093e-02,6.911037140286938607e-01,2.140000000000000790e-01,7.000000000000000666e-01,-1.000000000000000000e+01,7.020999999999999908e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.499999999999999944e-01,-2.869192753868508861e-02,7.488941460418451213e-01,2.200000000000000844e-01,6.000000000000000888e-01,-1.000000000000000000e+01,6.018000000000000682e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.600000000000000033e-01,-2.103626805073307432e-02,7.655659487952013453e-01,2.250000000000000888e-01,5.000000000000001110e-01,-1.000000000000000000e+01,5.015000000000000568e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.700000000000000122e-01,-1.345919167775836735e-02,7.577076372974707041e-01,2.290000000000000924e-01,4.000000000000001332e-01,-1.000000000000000000e+01,4.012000000000001343e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.799999999999999933e-01,-6.076253573718995264e-03,7.382938104039371563e-01,2.320000000000000950e-01,3.000000000000001554e-01,-1.000000000000000000e+01,3.009000000000001229e+00,2.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.900000000000000022e-01,1.077675983484340134e-03,7.153929557203335676e-01,2.340000000000000968e-01,2.000000000000001499e-01,-1.000000000000000000e+01,2.006000000000001560e+00,2.500000000000000000e+00,-1.500000000000000000e+00,1.197417759427044570e-03
2.000000000000000111e-01,8.102048664626555763e-03,7.024372681142214692e-01,2.350000000000000977e-01,1.000000000000001443e-01,-1.000000000000000000e+01,1.003000000000001446e+00,2.500000000000000000e+00,-1.500000000000000000e+00,9.002276294029505632e-03
2.099999999999999922e-01,1.499686446970764989e-02,6.894815805081093707e-01,2.350000000000000977e-01,1.387778780781445676e-16,-1.000000000000000000e+01,1.391942117123789973e-15,2.500000000000000000e+00,-1.500000000000000000e+00,1.666318274411961176e-02
2.200000000000000011e-01,2.176212339872762164e-02,6.765258929019972722e-01,2.340000000000000968e-01,-9.999999999999986677e-02,-1.000000000000000000e+01,1.002999999999998559e+00,2.500000000000000000e+00,-1.500000000000000000e+00,2.418013710969735622e-02
2.300000000000000100e-01,2.839782545168647448e-02,6.635702052958851738e-01,2.320000000000000950e-01,-1.999999999999998723e-01,-1.000000000000000000e+01,2.005999999999998451e+00,2.500000000000000000e+00,-1.500000000000000000e+00,3.155313939076274943e-02
2.399999999999999911e-01,3.490397062858420496e-02,6.506145176897730753e-01,2.290000000000000924e-01,-2.999999999999998779e-01,-1.000000000000000000e+01,3.008999999999998565e+00,2.500000000000000000e+00,-1.500000000000000000e+00,3.878218958731578098e-02
2.500000000000000000e-01,4.128055892942081306e-02,6.376588300836609768e-01,2.250000000000000888e-01,-3.999999999999999112e-01,-1.000000000000000000e+01,4.011999999999998678e+00,2.500000000000000000e+00,-1.500000000000000000e+00,4.586728769935646127e-02
2.600000000000000089e-01,4.752759035419630573e-02,6.247031424775488784e-01,2.200000000000000844e-01,-4.999999999999998890e-01,-1.000000000000000000e+01,5.014999999999998792e+00,2.500000000000000000e+00,-1.500000000000000000e+00,5.280843372688478338e-02
2.700000000000000178e-01,5.364506490291067603e-02,6.117474548714367799e-01,2.140000000000000790e-01,-5.999999999999998668e-01,-1.000000000000000000e+01,6.017999999999998018e+00,2.500000000000000000e+00,-1.500000000000000000e+00,5.960562766990074729e-02
2.800000000000000266e-01,5.963298257556392395e-02,5.987917672653246814e-01,2.070000000000000728e-01,-6.999999999999998446e-01,-1.000000000000000000e+01,7.020999999999998131e+00,2.500000000000000000e+00,-1.500000000000000000e+00,6.625886952840435995e-02
2.899999999999999800e-01,6.549134337215604951e-02,5.858360796592125830e-01,1.990000000000000657e-01,-7.999999999999998224e-01,-1.000000000000000000e+01,8.023999999999997357e+00,2.500000000000000000e+00,-1.500000000000000000e+00,7.276815930239560748e-02
2.999999999999999889e-01,7.122014729268705269e-02,5.728803920531004845e-01,1.900000000000000577e-01,-8.999999999999998002e-01,-1.000000000000000000e+01,9.026999999999997470e+00,2.500000000000000000e+00,-1.500000000000000000e+00,7.913349699187449682e-02
3.099999999999999978e-01,7.681939433715694043e-02,5.599247044469883861e-01,1.800000000000000488e-01,-9.999999999999997780e-01,-1.000000000000000000e+01,1.002999999999999758e+01,2.500000000000000000e+00,-1.500000000000000000e+00,8.535488259684104184e-02
3.200000000000000067e-01,8.228908450556569887e-02,5.469690168408762876e-01,1.700000000000000400e-01,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,2.500000000000000000e+00,-1.500000000000000000e+00,9.143231611729521480e-02
3.300000000000000155e-01,8.762921779791334187e-02,5.340133292347641891e-01,1.600000000000000311e-01,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,2.500000000000000000e+00,-1.500000000000000000e+00,9.736579755323704344e-02
3.400000000000000244e-01,9.283979421419985556e-02,5.210576416286520907e-01,1.500000000000000222e-01,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,2.500000000000000000e+00,-1.500000000000000000e+00,1.031553269046665000e-01
3.500000000000000333e-01,9.792081375442525382e-02,5.081019540225399922e-01,1.400000000000000133e-01,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,2.500000000000000000e+00,-1.500000000000000000e+00,1.088009041715836123e-01
3.599999999999999867e-01,1.028722764185895366e-01,4.951462664164279492e-01,1.300000000000000044e-01,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,2.500000000000000000e+00,-1.500000000000000000e+00,1.143025293539883663e-01
3.699999999999999956e-01,1.076941822066926902e-01,4.821905788103159063e-01,1.200000000000000094e-01,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,2.500000000000000000e+00,-1.500000000000000000e+00,1.196602024518807622e-01
3.800000000000000044e-01,1.123865311187347282e-01,4.692348912042038633e-01,1.100000000000000144e-01,-1.000000000000000000e+00,-1.000000000000000000e+01,1.002999999999999936e+01,2.500000000000000000e+00,-1.500000000000000000e+00,1.248739234652607999e-01
