# Time, Rod Pos, Rod Vel, Actuator Pos, Actuator Vel, Actuator Accel, Power, Omega X, Omega P, Reward
0.000000000000000000e+00,-3.865996300088159199e-02,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.779999999999999361e+00,-7.779999999999999361e+00,0.000000000000000000e+00
1.000000000000000021e-02,-3.780853741613059843e-02,8.514255847509938357e-02,1.240000205993652405e-01,-9.999794006347656472e-02,-9.999794006347656250e+00,1.002958678098946566e+00,8.779999999999999361e+00,-7.779999999999999361e+00,0.000000000000000000e+00
2.000000000000000042e-02,-3.618099238605891610e-02,1.627545030071684273e-01,1.220000615119934129e-01,-1.999959087371826205e-01,-9.999796867370605469e+00,2.005918217062047315e+00,8.779999999999999361e+00,-7.779999999999999361e+00,0.000000000000000000e+00
2.999999999999999889e-02,-3.390166139761428138e-02,2.279330988444634443e-01,1.190001299858093331e-01,-2.999931526184081987e-01,-9.999724388122558594e+00,3.008848391041593295e+00,8.779999999999999361e+00,-7.779999999999999361e+00,0.000000000000000000e+00
4.000000000000000083e-02,-3.112227497713566243e-02,2.779386420478618391e-01,1.150002398490905797e-01,-3.999890136718750044e-01,-9.999586105346679688e+00,4.011723757154817882e+00,8.779999999999999361e+00,-7.779999999999999361e+00,0.000000000000000000e+00
5.000000000000000278e-02,-2.799956839391990610e-02,3.122706583215754672e-01,1.100004055976867706e-01,-4.999834251403808549e-01,-9.999441146850585938e+00,5.014553498594288783e+00,8.779999999999999361e+00,-7.779999999999999361e+00,0.000000000000000000e+00
5.999999999999999778e-02,-2.467746868314647443e-02,3.322099710773431802e-01,1.040006381988525380e-01,-5.999767398834228160e-01,-9.999331474304199219e+00,6.017364397863633307e+00,8.779999999999999361e+00,-7.779999999999999361e+00,0.000000000000000000e+00
7.000000000000000666e-02,-2.127630487704244497e-02,3.401163806104028908e-01,9.700094079971313676e-02,-6.999697399139404030e-01,-9.999300003051757812e+00,7.020205044724974641e+00,8.779999999999999361e+00,-7.779999999999999361e+00,0.000000000000000000e+00
8.000000000000000167e-02,-1.788880559122674185e-02,3.387499285815703254e-01,8.900131225585937444e-02,-7.999628543853759544e-01,-9.999311447143554688e+00,8.023074960326756155e+00,8.779999999999999361e+00,-7.779999999999999361e+00,0.000000000000000000e+00
8.999999999999999667e-02,-1.458114897679506881e-02,3.307656614431673248e-01,8.000179948806762642e-02,-8.999512767791747470e-01,-9.998842239379882812e+00,9.025466252162397396e+00,8.779999999999999361e+00,-7.779999999999999361e+00,0.000000000000000000e+00
