# Time, Reward, Height, Motor1Pos, Motor1Vel, Motor2Pos, Motor2Vel
0.000000000000000000e+00,5.010290000000015009e-01,2.505145000000007505e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.010290000000015009e-01,2.505145000000007505e-01,2.399824566430443576e-02,5.759578959433064860e+00,2.399827721492202998e-02,5.759586531581287083e+00
2.000000000000000000e+00,5.003450661735907579e-01,2.501725330867953789e-01,4.799648868671234359e-02,5.759578325377897379e+00,0.000000000000000000e+00,-5.759586531581287083e+00
3.000000000000000000e+00,4.986045413606263743e-01,2.493022706803131872e-01,7.199476590163436662e-02,5.759586531581287083e+00,2.399827721492202651e-02,5.759586531581286195e+00
4.000000000000000000e+00,4.969961869347997441e-01,2.484980934673998720e-01,9.599301338512662707e-02,5.759579396038142285e+00,-3.469446951953614189e-18,-5.759586531581287083e+00
5.000000000000000000e+00,4.943218748890422232e-01,2.471609374445211116e-01,1.199912906000486501e-01,5.759586531581287083e+00,2.399827721492202651e-02,5.759586531581287083e+00
6.000000000000000000e+00,4.917590984322326997e-01,2.458795492161163498e-01,1.439895421515095530e-01,5.759580372350613153e+00,-3.469446951953614189e-18,-5.759586531581287083e+00
7.000000000000000000e+00,4.881125908349306375e-01,2.440562954174653187e-01,1.679878193664315900e-01,5.759586531581287083e+00,2.399827721492202304e-02,5.759586531581286195e+00
8.000000000000000000e+00,4.845467204142688833e-01,2.422733602071344416e-01,1.919860612554571966e-01,5.759578053366145589e+00,-6.938893903907228378e-18,-5.759586531581287083e+00
9.000000000000000000e+00,4.801133085808685363e-01,2.400566542904342682e-01,2.159843384703792335e-01,5.759586531581287083e+00,2.399818153838088539e-02,5.759563569211413991e+00
1.000000000000000000e+01,4.758309232784471154e-01,2.379154616392235577e-01,2.399825784137813722e-01,5.759577586416514627e+00,-9.567654114459034354e-08,-5.759586531581287083e+00
1.100000000000000000e+01,4.706983339976720249e-01,2.353491669988360124e-01,2.639808556287033814e-01,5.759586531581287083e+00,2.399808336274689494e-02,5.759562969429129708e+00
1.200000000000000000e+01,4.657661474814899227e-01,2.328830737407449614e-01,2.879791063084610747e-01,5.759580163141849951e+00,-1.938521751350397171e-07,-5.759586531581287083e+00
1.300000000000000000e+01,4.599990838481265998e-01,2.299995419240632999e-01,3.115411057153626428e-01,5.654879857656382569e+00,2.399808336274689147e-02,5.759586531581286195e+00
1.400000000000000000e+01,4.543342819752943518e-01,2.271671409876471759e-01,3.327468453199811660e-01,5.089377505108446442e+00,-1.938521751385091640e-07,-5.759586531581287083e+00
1.500000000000000000e+01,4.479204384656556570e-01,2.239602192328278285e-01,3.518320383478129032e-01,4.580446326679623148e+00,2.399808336274689147e-02,5.759586531581287083e+00
1.600000000000000000e+01,4.416699233810840175e-01,2.208349616905420087e-01,3.690086743205615027e-01,4.122392633459667444e+00,-1.938521751385091640e-07,-5.759586531581287083e+00
1.700000000000000000e+01,4.346730492640787369e-01,2.173365246320393684e-01,3.844677235857707487e-01,3.710171823650213696e+00,2.399808336274689147e-02,5.759586531581287083e+00
1.800000000000000000e+01,4.281270074774338741e-01,2.140635037387169370e-01,3.983807943989786660e-01,3.339136995169894817e+00,-1.938521751385091640e-07,-5.759586531581287083e+00
1.900000000000000000e+01,4.208371228876908177e-01,2.104185614438454088e-01,4.109025925189107031e-01,3.005231548783683593e+00,2.399798670253219801e-02,5.759563333129761098e+00
2.000000000000000000e+01,2.069301373459699889e-01,2.069301373459699889e-01,4.221722108268495255e-01,2.704708393905314701e+00,-2.905123898319650344e-07,-5.759586531581287083e+00
2.100000000000000000e+01,2.036502168963914561e-01,2.036502168963914561e-01,4.323148673039944323e-01,2.434237554514783408e+00,2.399798670253219801e-02,5.759586531581287083e+00
2.200000000000000000e+01,2.010026724356370753e-01,2.010026724356370753e-01,4.414432581334248873e-01,2.190813799063305645e+00,-2.905123898319650344e-07,-5.759586531581287083e+00
2.300000000000000000e+01,1.984913355561974402e-01,1.984913355561974402e-01,4.496588098799123023e-01,1.971732419156974281e+00,2.399798670253219801e-02,5.759586531581287083e+00
2.400000000000000000e+01,1.965523324815517947e-01,1.965523324815517947e-01,4.570528064517509481e-01,1.774559177241276320e+00,-2.905123898319650344e-07,-5.759586531581287083e+00
2.500000000000000000e+01,1.947411158475653437e-01,1.947411158475653437e-01,4.637074033664057571e-01,1.597103259517148821e+00,2.399798670253219454e-02,5.759586531581286195e+00
2.600000000000000000e+01,1.934917607234287462e-01,1.934917607234287462e-01,4.696965405895950907e-01,1.437392933565433628e+00,-2.905123898354344814e-07,-5.759586531581287083e+00
2.700000000000000000e+01,1.923693128961811438e-01,1.923693128961811438e-01,4.750867640904654632e-01,1.293653640208889399e+00,2.399798670253219454e-02,5.759586531581287083e+00
2.800000000000000000e+01,1.918078199775011816e-01,1.918078199775011816e-01,4.799379660793184899e-01,1.164288477324729287e+00,-2.905061690858246060e-07,-5.759586530088307121e+00
2.900000000000000000e+01,1.911535435648701320e-01,1.911535435648701320e-01,4.843040470312165446e-01,1.047859428455527819e+00,2.399798670875294415e-02,5.759586531581287083e+00
3.000000000000000000e+01,1.910603637694217316e-01,1.910603637694217316e-01,4.882335198879247939e-01,9.430734856099745045e-01,-2.905061690858246060e-07,-5.759586531581287083e+00
