# Time, Reward, Height, Motor1Pos, Motor1Vel, Motor2Pos, Motor2Vel
0.000000000000000000e+00,5.010290000000015009e-01,2.505145000000007505e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.010290000000015009e-01,2.505145000000007505e-01,-2.399824566430443576e-02,-5.759578959433064860e+00,-2.399827721492202651e-02,-5.759586531581286195e+00
2.000000000000000000e+00,5.010316838264121664e-01,2.505158419132060832e-01,-2.166390927760275531e-09,5.759578439499241753e+00,3.469446951953614189e-18,5.759586531581287083e+00
3.000000000000000000e+00,5.001205544831677230e-01,2.500602772415838615e-01,1.122283286315000662e-02,2.693480407089824169e+00,1.218835115432740160e-02,2.925204277038575551e+00
4.000000000000000000e+00,4.990873138587581526e-01,2.495436569293790763e-01,3.522108500156179156e-02,5.759580513218828912e+00,-1.180992606059462838e-02,-5.759586531581287083e+00
5.000000000000000000e+00,4.968536067282275370e-01,2.484268033641137685e-01,1.122284716773604835e-02,-5.759577080118178039e+00,-3.580820327551666182e-02,-5.759586531581287083e+00
6.000000000000000000e+00,4.954938160323109075e-01,2.477469080161554538e-01,3.522108608973910371e-02,5.759577341280732732e+00,-1.180992606059463532e-02,5.759586531581286195e+00
7.000000000000000000e+00,4.931773817262349313e-01,2.465886908631174657e-01,3.843790710814429940e-02,7.720370444172477420e-01,-3.405667091391249846e-03,2.017022152608812569e+00
8.000000000000000000e+00,4.908992613374975056e-01,2.454496306687487528e-01,6.243614308737340662e-02,5.759576635014985513e+00,-2.740394430631327635e-02,-5.759586531581286195e+00
9.000000000000000000e+00,4.872633547738850490e-01,2.436316773869425245e-01,3.843790010871606100e-02,-5.759578314877763283e+00,-5.140222152123530286e-02,-5.759586531581287083e+00
1.000000000000000000e+01,4.845228060407873460e-01,2.422614030203936730e-01,6.243614204379594607e-02,5.759578064419172527e+00,-2.740394430631327288e-02,5.759586531581287083e+00
1.100000000000000000e+01,4.808104836312527830e-01,2.404052418156263915e-01,6.296847622260678956e-02,1.277602029146018836e-01,-2.014148852772051912e-02,1.742989386862261014e+00
1.200000000000000000e+01,4.771988174201634014e-01,2.385994087100817007e-01,8.696671651639867329e-02,5.759577670510051206e+00,-4.413976574264254216e-02,-5.759586531581286195e+00
1.300000000000000000e+01,4.721650929831763821e-01,2.360825464915881911e-01,6.296846450178918142e-02,-5.759580483506277382e+00,-6.813804295756456519e-02,-5.759586531581287083e+00
1.400000000000000000e+01,4.680393816969935505e-01,2.340196908484967753e-01,8.696670795180216906e-02,5.759578428003115036e+00,-4.413976574264253522e-02,5.759586531581287083e+00
1.500000000000000000e+01,4.629355102214965378e-01,2.314677551107482689e-01,8.555811709412541877e-02,-3.380618058424200711e-01,-3.764233861257688940e-02,1.559382511215754441e+00
1.600000000000000000e+01,4.579782079668434092e-01,2.289891039834217046e-01,6.155987850031423292e-02,-5.759577262514683937e+00,-6.164061582749891938e-02,-5.759586531581287083e+00
1.700000000000000000e+01,2.264593319880944255e-01,2.264593319880944255e-01,8.555815571523625596e-02,5.759586531581287083e+00,-3.764233861257688940e-02,5.759586531581287083e+00
1.800000000000000000e+01,2.239212797721247539e-01,2.239212797721247539e-01,8.415617305615770427e-02,-3.364758381788526265e-01,-3.156619555255821274e-02,1.458274334404482175e+00
1.900000000000000000e+01,2.218169888553624403e-01,2.218169888553624403e-01,6.015789584123568123e-02,-5.759586531581286195e+00,-5.556447276748024272e-02,-5.759586531581287083e+00
2.000000000000000000e+01,2.200572689461129938e-01,2.200572689461129938e-01,8.415617305615770427e-02,5.759586531581286195e+00,-3.156619555255821274e-02,5.759586531581287083e+00
2.100000000000000000e+01,2.182266633990052607e-01,2.182266633990052607e-01,8.276706718128229445e-02,-3.333854099700994666e-01,-2.594149070830092940e-02,1.349929162621748446e+00
2.200000000000000000e+01,2.167780291040718454e-01,2.167780291040718454e-01,5.876878996636026448e-02,-5.759586531581287083e+00,-4.993976792322295938e-02,-5.759586531581287083e+00
2.300000000000000000e+01,2.156450034674402549e-01,2.156450034674402549e-01,8.276706718128229445e-02,5.759586531581286195e+00,-2.594149070830092940e-02,5.759586531581287083e+00
2.400000000000000000e+01,2.144115606119793571e-01,2.144115606119793571e-01,8.139495655347084302e-02,-3.293065506747492321e-01,-2.093581519589673978e-02,1.201362122977005953e+00
2.500000000000000000e+01,2.135458874337057833e-01,2.135458874337057833e-01,5.739667933854881304e-02,-5.759586531581287083e+00,-4.493409241081876976e-02,-5.759586531581287083e+00
2.600000000000000000e+01,2.129803222423363451e-01,2.129803222423363451e-01,8.139495655347080139e-02,5.759586531581277313e+00,-2.093581519589673978e-02,5.759586531581287083e+00
2.700000000000000000e+01,2.123209791090687748e-01,2.123209791090687748e-01,8.005047980948541697e-02,-3.226744185564918155e-01,-1.646725084244475903e-02,1.072455444828475102e+00
2.800000000000000000e+01,2.120196476338732650e-01,2.120196476338732650e-01,5.605220259456338699e-02,-5.759586531581287083e+00,-4.046552805736679248e-02,-5.759586531581287083e+00
2.900000000000000000e+01,2.120070525784344129e-01,2.120070525784344129e-01,8.005047980948541697e-02,5.759586531581287083e+00,-1.646725084244476250e-02,5.759586531581287083e+00
3.000000000000000000e+01,2.119863969846371987e-01,2.119863969846371987e-01,7.874161431793201549e-02,-3.141277179728154678e-01,-1.246605884306966824e-02,9.602860798500225670e-01
3.100000000000000000e+01,2.123182622189603297e-01,2.123182622189603297e-01,5.474333710300998551e-02,-5.759586531581287083e+00,-3.646433605799169475e-02,-5.759586531581287083e+00
3.200000000000000000e+01,2.129461393508592093e-01,2.129461393508592093e-01,7.874161431793201549e-02,5.759586531581286195e+00,-1.246605884306966477e-02,5.759586531581287083e+00
3.300000000000000000e+01,2.136059430885437482e-01,2.136059430885437482e-01,7.747429397348011559e-02,-3.041568826684555304e-01,-8.872669082343631608e-03,8.624135425742478489e-01
3.400000000000000000e+01,2.146192146931249767e-01,2.146192146931249767e-01,5.347601675855809256e-02,-5.759586531581286195e+00,-3.287094629726566158e-02,-5.759586531581287083e+00
3.500000000000000000e+01,2.159348549173614740e-01,2.159348549173614740e-01,7.747429397348012947e-02,5.759586531581287083e+00,-8.872669082343631608e-03,5.759586531581287083e+00
3.600000000000000000e+01,2.173217316171697222e-01,2.173217316171697222e-01,7.625272083261709632e-02,-2.931775538071272891e-01,-5.636150665396499546e-03,7.767644200673116117e-01
3.700000000000000000e+01,2.190630724549512132e-01,2.190630724549512132e-01,5.225444361769506635e-02,-5.759586531581287083e+00,-2.963442788031853126e-02,-5.759586531581287083e+00
3.800000000000000000e+01,2.211188814173459805e-01,2.211188814173459805e-01,7.625272083261709632e-02,5.759586531581286195e+00,-5.636150665396501280e-03,5.759586531581287083e+00
3.900000000000000000e+01,2.229142231228253279e-01,2.229142231228253279e-01,7.507968730948630376e-02,-2.815280455513899938e-01,-2.712948644714091324e-03,7.015684849637784382e-01
4.000000000000000000e+01,2.247827264931889502e-01,2.247827264931889502e-01,5.108141009456427378e-02,-5.759586531581287083e+00,-2.671122585963612087e-02,-5.759586531581287083e+00
4.100000000000000000e+01,2.266010356590011099e-01,2.266010356590011099e-01,7.507968730948630376e-02,5.759586531581287083e+00,-2.712948644714090890e-03,5.759586531581287083e+00
4.200000000000000000e+01,2.281349777700627524e-01,2.281349777700627524e-01,7.395695555706856272e-02,-2.694556205802589588e-01,-6.569939067053824633e-05,6.353398209704526067e-01
4.300000000000000000e+01,2.296649681744525884e-01,2.296649681744525884e-01,4.995867834214653275e-02,-5.759586531581287083e+00,-2.406397660559256996e-02,-5.759586531581287083e+00
4.400000000000000000e+01,2.311368387536897329e-01,2.311368387536897329e-01,7.395695555706856272e-02,5.759586531581287083e+00,-6.569939067053998105e-05,5.759586531581287083e+00
4.500000000000000000e+01,2.323522509540620895e-01,2.323522509540620895e-01,7.288534857481751561e-02,-2.571856757402510851e-01,2.337841535716460566e-03,5.768498223328801799e-01
4.600000000000000000e+01,2.335653361509790471e-01,2.335653361509790471e-01,4.888707135989548563e-02,-5.759586531581287083e+00,-2.166043567920556898e-02,-5.759586531581287083e+00
4.700000000000000000e+01,4.694393872998866568e-01,2.347196936499433284e-01,7.288532397340916069e-02,5.759580627243281903e+00,2.337841535716461000e-03,5.759586531581287083e+00
4.800000000000000000e+01,4.712641947648007479e-01,2.356320973824003739e-01,7.186482458262995199e-02,-2.449198537870094228e-01,4.525174211063270023e-03,5.249598420832342072e-01
4.900000000000000000e+01,4.730679840995913321e-01,2.365339920497956661e-01,4.786654736770792201e-02,-5.759586531581287083e+00,-1.947310300385875909e-02,-5.759586531581287083e+00
5.000000000000000000e+01,4.747493205500241120e-01,2.373746602750120560e-01,7.186481031138340636e-02,5.759583106482115689e+00,4.525174211063267421e-03,5.759586531581286195e+00
5.100000000000000000e+01,4.759774959169918440e-01,2.379887479584959220e-01,7.089509598565067738e-02,-2.327314381758558426e-01,6.520607629953277355e-03,4.789040205336023703e-01
5.200000000000000000e+01,4.771719508811715915e-01,2.385859754405857958e-01,4.689681877072864741e-02,-5.759586531581287083e+00,-1.747766958496875175e-02,-5.759586531581287083e+00
5.300000000000000000e+01,4.782397515130888954e-01,2.391198757565444477e-01,7.089507487526128249e-02,5.759581465087832086e+00,6.520607629953278223e-03,5.759586531581287083e+00
5.400000000000000000e+01,4.788832072744865220e-01,2.394416036372432610e-01,6.997522299166691884e-02,-2.207644520626477203e-01,8.344863557402892179e-03,4.378214225879073496e-01
5.500000000000000000e+01,4.794809777527798134e-01,2.397404888763899067e-01,4.597694577674488886e-02,-5.759586531581287083e+00,-1.565341365751913780e-02,-5.759586531581287083e+00
5.600000000000000000e+01,4.816752533988500895e-01,2.408376266994250448e-01,6.997520386613442778e-02,5.759581941453488341e+00,8.344863557402892179e-03,5.759586531581287083e+00
5.700000000000000000e+01,4.834267949856336788e-01,2.417133974928168394e-01,6.910398579231327720e-02,-2.090923377170756936e-01,1.001597169362121627e-02,4.010659526923978646e-01
5.800000000000000000e+01,4.851289900566257418e-01,2.425644950283128709e-01,4.510570857739124723e-02,-5.759586531581287083e+00,-1.398230552130081371e-02,-5.759586531581287083e+00
5.900000000000000000e+01,4.884306422974450945e-01,2.442153211487225473e-01,6.910396675246660569e-02,5.759581962018086365e+00,1.001597169362121627e-02,5.759586531581287083e+00
6.000000000000000000e+01,4.912899388572415926e-01,2.456449694286207963e-01,6.827993434723010624e-02,-1.977677772567600911e-01,1.154974153628301851e-02,3.681047622388327056e-01
6.100000000000000000e+01,4.940963020768579517e-01,2.470481510384289758e-01,4.428165713230808320e-02,-5.759586531581286195e+00,-1.244853567863901146e-02,-5.759586531581287083e+00
6.200000000000000000e+01,4.985048483214072901e-01,2.492524241607036450e-01,6.827991538707758878e-02,5.759581981144680007e+00,1.154974153628301851e-02,5.759586531581287083e+00
