,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
99,6759.6875,1647275191.1914654,0.007869280874729156,1647275191.1915238,0.010187828913331032,1647275191.1915543,24.75,1647275191.1915786,-0.028240250423550606,1647275191.1916018,4495.0,1647275191.1916258,,,,,,
181,8076.98974609375,1647275191.2112784,0.003534215036779642,1647275191.2113516,0.002450787927955389,1647275191.2113855,22.625,1647275191.2114108,-0.03093537501990795,1647275191.2114336,4325.0,1647275191.2114582,,,,,,
325,2889.659423828125,1647275191.243201,0.0019247039454057813,1647275191.2432544,0.0015246602706611156,1647275191.2432847,27.08333396911621,1647275191.2433105,-0.052656665444374084,1647275191.2433343,4405.0,1647275191.2433598,,,,,,
422,8441.5966796875,1647275191.2686496,0.006761796772480011,1647275191.2687159,0.00041238818084821105,1647275191.2687469,26.375,1647275191.2687724,-0.0464499369263649,1647275191.2687967,4253.0,1647275191.2688222,,,,,,
564,3627.908447265625,1647275191.3036313,0.0065609184093773365,1647275191.3036978,0.0003210784634575248,1647275191.3037302,28.200000762939453,1647275191.3037562,-0.05329884961247444,1647275191.3037803,4203.0,1647275191.3038056,,,,,,
680,2903.296630859375,1647275191.3476853,0.006026132497936487,1647275191.3477836,0.000435827299952507,1647275191.3478441,28.33333396911621,1647275191.3479006,-0.05676308274269104,1647275191.347964,3817.0,1647275191.348021,,,,,,
775,5247.85546875,1647275191.38051,0.008488340303301811,1647275191.3805656,0.005430914461612701,1647275191.3805962,27.678571701049805,1647275191.3806217,-0.050363749265670776,1647275191.380646,3671.0,1647275191.3806713,,,,,,
896,4339.46240234375,1647275191.4093068,0.009245451539754868,1647275191.4093716,0.00038982517435215414,1647275191.40944,28.0,1647275191.409496,-0.04873646795749664,1647275191.4095418,3735.0,1647275191.4095726,,,,,,
1008,4514.22705078125,1647275191.435437,0.005421680863946676,1647275191.4354885,0.0005695990403182805,1647275191.4355195,28.0,1647275191.4355452,-0.04931486025452614,1647275191.435569,3789.0,1647275191.4355946,,,,,,
1095,6879.8984375,1647275191.4554448,0.009126310236752033,1647275191.4554968,0.002875247038900852,1647275191.4555285,27.375,1647275191.4555547,-0.047810375690460205,1647275191.4555793,3828.0,1647275191.4556053,,,,,,
1264,2907.69580078125,1647275191.491866,0.008411763235926628,1647275191.4919195,0.005682675167918205,1647275191.4919505,28.727272033691406,1647275191.4919767,-0.05133933946490288,1647275191.4920013,3920.0,1647275191.4920278,,,,,,
1382,5883.044921875,1647275191.5188851,0.003568649757653475,1647275191.5189397,0.0029060724191367626,1647275191.5189707,28.79166603088379,1647275191.5189965,-0.050958938896656036,1647275191.5190208,3954.0,1647275191.5190465,,,,,,
1473,6830.81103515625,1647275191.5389647,0.007439746521413326,1647275191.5390184,0.0007770601660013199,1647275191.5390491,28.326923370361328,1647275191.5390756,-0.04773159697651863,1647275191.5390995,3986.0,1647275191.5391254,,,,,,
1643,4363.8232421875,1647275191.5757124,0.0026469766162335873,1647275191.5757658,0.002271371427923441,1647275191.5757968,29.339284896850586,1647275191.575823,-0.050501517951488495,1647275191.5758479,4044.0,1647275191.5758739,,,,,,
1784,8161.3994140625,1647275191.6064115,0.007790947332978249,1647275191.6064672,0.0022407809738069773,1647275191.6064985,29.733333587646484,1647275191.6065252,-0.05090700089931488,1647275191.6065497,4082.0,1647275191.606576,,,,,,
1917,5446.1708984375,1647275191.636027,0.005365442484617233,1647275191.6360896,0.0058708274737000465,1647275191.6361213,29.953125,1647275191.6361473,-0.05065574869513512,1647275191.636172,4108.0,1647275191.6361983,,,,,,
2033,8754.0478515625,1647275191.6620002,0.0030368519946932793,1647275191.6620574,0.0013478241162374616,1647275191.6620896,29.897058486938477,1647275191.6621156,-0.05074755847454071,1647275191.6621404,4127.0,1647275191.6621664,,,,,,
2171,5810.64013671875,1647275191.6924376,0.00919595081359148,1647275191.692491,0.0024037924595177174,1647275191.6925225,30.15277862548828,1647275191.6925483,-0.051476556807756424,1647275191.6925728,4151.0,1647275191.6925988,,,,,,
2326,6850.48291015625,1647275191.728903,0.001927280449308455,1647275191.728965,0.0008713707793504,1647275191.7289965,30.605262756347656,1647275191.7290232,-0.05335698649287224,1647275191.7290475,4157.0,1647275191.7290735,,,,,,
2451,4310.23681640625,1647275191.7566814,0.00976346805691719,1647275191.756734,0.0055635892786085606,1647275191.756765,30.637500762939453,1647275191.7567906,-0.05315360054373741,1647275191.7568154,4173.0,1647275191.756841,,,,,,
2589,4603.03173828125,1647275191.7873726,0.0015028229681774974,1647275191.7874253,0.0019384819315746427,1647275191.787456,30.821428298950195,1647275191.7874815,-0.052994512021541595,1647275191.7875059,4189.0,1647275191.787532,,,,,,
