,Unnamed:0,des_spring_k,des_spring_k.1,des_zeta,des_zeta.1,max_height,max_height.1,rollout/ep_len_mean,rollout/ep_len_mean.1,rollout/ep_rew_mean,rollout/ep_rew_mean.1,time/fps,time/fps.1,train/actor_loss,train/actor_loss.1,train/critic_loss,train/critic_loss.1,train/learning_rate,train/learning_rate.1,Unnamed:0,des_spring_k,des_spring_k.1,des_zeta,des_zeta.1,max_height,max_height.1,rollout/ep_len_mean,rollout/ep_len_mean.1,rollout/ep_rew_mean,rollout/ep_rew_mean.1,time/fps,time/fps.1,train/actor_loss,train/actor_loss.1,train/critic_loss,train/critic_loss.1,train/learning_rate,train/learning_rate.1,Unnamed:0,des_spring_k,des_spring_k.1,des_zeta,des_zeta.1,max_height,max_height.1,rollout/ep_len_mean,rollout/ep_len_mean.1,rollout/ep_rew_mean,rollout/ep_rew_mean.1,time/fps,time/fps.1,train/actor_loss,train/actor_loss.1,train/critic_loss,train/critic_loss.1,train/learning_rate,train/learning_rate.1,Unnamed:0,des_spring_k,des_spring_k.1,des_zeta,des_zeta.1,max_height,max_height.1,rollout/ep_len_mean,rollout/ep_len_mean.1,rollout/ep_rew_mean,rollout/ep_rew_mean.1,time/fps,time/fps.1,train/actor_loss,train/actor_loss.1,train/critic_loss,train/critic_loss.1,train/learning_rate,train/learning_rate.1,Unnamed:0,des_spring_k,des_spring_k.1,des_zeta,des_zeta.1,max_height,max_height.1,rollout/ep_len_mean,rollout/ep_len_mean.1,rollout/ep_rew_mean,rollout/ep_rew_mean.1,time/fps,time/fps.1,train/actor_loss,train/actor_loss.1,train/critic_loss,train/critic_loss.1,train/learning_rate,train/learning_rate.1
10,1308.0,3232.907470703125,1647282066.4944434,0.003953162580728531,1647282066.4945261,0.001885036239400506,1647282066.4945564,32.70000076293945,1647282066.4945836,-0.516995370388031,1647282066.4946265,3701.0,1647282066.4946742,,,,,,,1383.0,5033.56103515625,1647282352.2467422,0.00492427172139287,1647282352.2467928,0.0027365689165890217,1647282352.2468202,34.57500076293945,1647282352.2468429,-0.8959154486656189,1647282352.2468636,3847.0,1647282352.2468863,,,,,,,1553.0,9404.3525390625,1647282098.0838768,0.005592061206698418,1647282098.083937,0.00043583937804214656,1647282098.0839643,38.82500076293945,1647282098.0839872,-0.08982157707214355,1647282098.0840085,3592.0,1647282098.0840306,,,,,,,1095.0,6879.8984375,1647282210.476734,0.009126310236752033,1647282210.4767847,0.002875247038900852,1647282210.476813,27.375,1647282210.4768372,-0.11412744969129562,1647282210.476859,3482.0,1647282210.4768822,,,,,,,1460.0,4261.67626953125,1647282143.8691764,0.00843742024153471,1647282143.8692377,0.0006530310492962599,1647282143.8692684,36.5,1647282143.8692918,-1.1687182188034058,1647282143.869313,3863.0,1647282143.869335,,,,,,
11,1471.0,5004.1650390625,1647282066.5378828,0.0033052165526896715,1647282066.5379345,0.0008011154714040458,1647282066.5379615,33.431819915771484,1647282066.5379834,-0.5979140400886536,1647282066.538004,3706.0,1647282066.5380251,,,,,,,1557.0,3526.67578125,1647282352.2852516,0.0060705626383423805,1647282352.2853012,0.005672660656273365,1647282352.2853289,35.3863639831543,1647282352.2853518,-0.8897215127944946,1647282352.285373,3912.0,1647282352.2853956,,,,,,,1649.0,9583.853515625,1647282098.1056292,0.009088052436709404,1647282098.105675,0.0009177933097817004,1647282098.105702,37.477272033691406,1647282098.1057239,-0.09973195195198059,1647282098.1057448,3631.0,1647282098.105767,,,,,,,1264.0,2907.69580078125,1647282210.5131876,0.008411763235926628,1647282210.5132434,0.005682675167918205,1647282210.513272,28.727272033691406,1647282210.513296,-0.11534175276756287,1647282210.513318,3602.0,1647282210.5133414,,,,,,,1538.0,7479.93603515625,1647282143.887119,0.0027309139259159565,1647282143.8871794,0.0022856586147099733,1647282143.8872092,34.95454406738281,1647282143.8872323,-1.2178477048873901,1647282143.8872535,3885.0,1647282143.8872848,,,,,,
12,1617.0,4944.81640625,1647282066.5685616,0.008138662204146385,1647282066.5686102,0.0035433003213256598,1647282066.5686378,33.6875,1647282066.5686598,-0.5539228916168213,1647282066.5686796,3782.0,1647282066.5687008,,,,,,,1804.0,7265.0703125,1647282352.3361032,0.009389210492372513,1647282352.3361545,0.004650877323001623,1647282352.3361828,37.58333206176758,1647282352.3362067,-0.8177103400230408,1647282352.3362281,4019.0,1647282352.3362505,,,,,,,1805.0,9206.3173828125,1647282098.140434,0.009479721076786518,1647282098.1405027,0.0031889094971120358,1647282098.1405334,37.60416793823242,1647282098.1405709,-0.1985234171152115,1647282098.1406176,3692.0,1647282098.14066,,,,,,,1382.0,5883.044921875,1647282210.5443728,0.003568649757653475,1647282210.5444229,0.0029060724191367626,1647282210.5444522,28.79166603088379,1647282210.5444753,-0.10761270672082901,1647282210.5444975,3617.0,1647282210.5445204,,,,,,,1767.0,6390.52880859375,1647282143.9358258,0.0022249994799494743,1647282143.9358854,0.00027728432905860245,1647282143.9359157,36.8125,1647282143.9359598,-1.1198163032531738,1647282143.9360077,3974.0,1647282143.9360442,,,,,,
13,1709.0,7628.6630859375,1647282066.5887644,0.009271176531910896,1647282066.5888133,0.004278483334928751,1647282066.58884,32.86538314819336,1647282066.5888612,-0.5133394598960876,1647282066.5888813,3816.0,1647282066.5889096,,,,,,,1927.0,6853.92431640625,1647282352.3630555,0.00978229008615017,1647282352.3631036,0.00399334030225873,1647282352.3631313,37.05769348144531,1647282352.3631544,-0.7567324638366699,1647282352.3631754,4050.0,1647282352.3631978,,,,,,,1939.0,3642.637451171875,1647282098.1729434,0.005897835362702608,1647282098.172994,0.0076918164268136024,1647282098.173021,37.28845977783203,1647282098.173044,-0.18625761568546295,1647282098.1730654,3718.0,1647282098.1730876,,,,,,,1473.0,6830.81103515625,1647282210.5648623,0.007439746521413326,1647282210.5649183,0.0007770601660013199,1647282210.5649474,28.326923370361328,1647282210.5649712,-0.1058872863650322,1647282210.5649936,3659.0,1647282210.565017,,,,,,,1879.0,8192.8798828125,1647282143.9604228,0.0081184608861804,1647282143.9604833,0.002119179582223296,1647282143.9605129,36.13461685180664,1647282143.9605358,-1.0637564659118652,1647282143.9605725,4005.0,1647282143.9606204,,,,,,
14,1831.0,8397.2373046875,1647282066.6162117,0.007847139611840248,1647282066.616262,0.002628554590046406,1647282066.6162882,32.69643020629883,1647282066.6163192,-0.4784729778766632,1647282066.616339,3853.0,1647282066.6163597,,,,,,,2046.0,5984.142578125,1647282352.3914785,0.008605294860899448,1647282352.391528,0.001329903258010745,1647282352.391556,36.53571319580078,1647282352.3915815,-0.7131035923957825,1647282352.3916025,4058.0,1647282352.3916247,,,,,,,2033.0,9153.66015625,1647282098.2002418,5.8152072597295046e-05,1647282098.200303,0.002568476367741823,1647282098.2003338,36.30356979370117,1647282098.2003772,-0.19003060460090637,1647282098.2004247,3705.0,1647282098.200463,,,,,,,1643.0,4363.8232421875,1647282210.601818,0.0026469766162335873,1647282210.601874,0.002271371427923441,1647282210.6019053,29.339284896850586,1647282210.6019304,-0.10952207446098328,1647282210.6019533,3738.0,1647282210.6019776,,,,,,,2045.0,3390.079345703125,1647282143.9968271,0.001748205628246069,1647282143.9968772,0.003366028657183051,1647282143.9969127,36.51785659790039,1647282143.996937,-0.992251992225647,1647282143.9969583,4045.0,1647282143.9969802,,,,,,
15,1914.0,8964.3583984375,1647282066.6377273,0.002657100325450301,1647282066.6377776,0.0014821515651419759,1647282066.6378045,31.899999618530273,1647282066.6378262,-0.44728830456733704,1647282066.6378465,3853.0,1647282066.6378677,,,,,,,2220.0,6091.8828125,1647282352.4303362,0.00855450052767992,1647282352.4303896,0.0012567401863634586,1647282352.4304192,37.0,1647282352.4304426,-0.6718176603317261,1647282352.4304838,4088.0,1647282352.4305325,,,,,,,2190.0,4403.39697265625,1647282098.235165,0.007184626068919897,1647282098.2352142,0.0018690621946007013,1647282098.235242,36.5,1647282098.235265,-0.20557895302772522,1647282098.2352862,3752.0,1647282098.235309,,,,,,,1784.0,8161.3994140625,1647282210.6327567,0.007790947332978249,1647282210.6328063,0.0022407809738069773,1647282210.6328347,29.733333587646484,1647282210.632859,-0.11492051929235458,1647282210.6328812,3792.0,1647282210.632912,,,,,,,2154.0,8913.1865234375,1647282144.020997,0.0032043331302702427,1647282144.0210438,0.0009427221957594156,1647282144.0210712,35.900001525878906,1647282144.0210936,-0.9277872443199158,1647282144.0211143,4066.0,1647282144.0211456,,,,,,
16,2018.0,4787.52783203125,1647282066.6610422,0.0010269060730934143,1647282066.6610904,0.003617199370637536,1647282066.6611161,31.53125,1647282066.661137,-0.6169713735580444,1647282066.661157,3880.0,1647282066.6611776,,,,,,,2330.0,7947.81005859375,1647282352.4547145,0.003568022046238184,1647282352.4547625,0.0019400302553549409,1647282352.4547904,36.40625,1647282352.4548135,-0.6357718110084534,1647282352.4548347,4106.0,1647282352.4548569,,,,,,,2329.0,8565.1318359375,1647282098.2658699,0.004412536043673754,1647282098.2659175,0.0018492756644263864,1647282098.2659454,36.390625,1647282098.265968,-0.19422867894172668,1647282098.2659895,3791.0,1647282098.2660115,,,,,,,1917.0,5446.1708984375,1647282210.6620073,0.005365442484617233,1647282210.6620555,0.0058708274737000465,1647282210.6620836,29.953125,1647282210.662107,-0.11579296737909317,1647282210.6621287,3836.0,1647282210.6621513,,,,,,,2298.0,7679.9287109375,1647282144.0518866,0.003968187607824802,1647282144.0519338,0.00021332055621314794,1647282144.051961,35.90625,1647282144.0519836,-0.8718824982643127,1647282144.0520046,4099.0,1647282144.0520265,,,,,,
17,2202.0,3881.485107421875,1647282066.704046,0.0064112902618944645,1647282066.7040956,0.0008330250275321305,1647282066.7041223,32.382354736328125,1647282066.7041497,-0.6208515167236328,1647282066.7041698,3911.0,1647282066.7041907,,,,,,,2448.0,6742.96142578125,1647282352.4805949,0.006096834782510996,1647282352.4806452,0.0014133845688775182,1647282352.480673,36.0,1647282352.480696,-0.6029276251792908,1647282352.4807174,4126.0,1647282352.4807398,,,,,,,2422.0,9260.5869140625,1647282098.2885027,0.006878100801259279,1647282098.2885528,0.002042903332039714,1647282098.2885811,35.617645263671875,1647282098.2886033,-0.18544922769069672,1647282098.288624,3802.0,1647282098.2886457,,,,,,,2033.0,8754.0478515625,1647282210.687542,0.0030368519946932793,1647282210.6875901,0.0013478241162374616,1647282210.687619,29.897058486938477,1647282210.687642,-0.12306302785873413,1647282210.6876643,3870.0,1647282210.6876874,,,,,,,2417.0,6403.12744140625,1647282144.080826,0.009503079578280449,1647282144.0809088,0.007905552163720131,1647282144.0809674,35.54411697387695,1647282144.081021,-0.8230915665626526,1647282144.0810704,4100.0,1647282144.0811007,,,,,,
18,2414.0,5980.4609375,1647282066.748575,0.0026623629964888096,1647282066.7486315,0.005785237066447735,1647282066.7486596,33.52777862548828,1647282066.748682,-0.5928638577461243,1647282066.7487018,3973.0,1647282066.748736,,,,,,,2611.0,3859.03466796875,1647282352.519323,0.007864805869758129,1647282352.5193794,0.0014571025967597961,1647282352.5194075,36.26388931274414,1647282352.5194306,-0.5798364281654358,1647282352.5194519,4131.0,1647282352.51948,,,,,,,2523.0,7767.2568359375,1647282098.3121607,0.0057259914465248585,1647282098.3122077,0.00019802704628091305,1647282098.3122346,35.04166793823242,1647282098.3122609,-0.17809851467609406,1647282098.3122823,3819.0,1647282098.312304,,,,,,,2171.0,5810.64013671875,1647282210.7178493,0.00919595081359148,1647282210.7178972,0.0024037924595177174,1647282210.717925,30.15277862548828,1647282210.7179482,-0.11783673614263535,1647282210.71797,3907.0,1647282210.7179933,,,,,,,2540.0,5938.9267578125,1647282144.1104207,0.009873607195913792,1647282144.1104698,0.0017048120498657227,1647282144.1104972,35.27777862548828,1647282144.1105201,-0.7798370122909546,1647282144.1105413,4102.0,1647282144.1105633,,,,,,
19,2582.0,3248.213623046875,1647282066.7889748,0.0030080347787588835,1647282066.789037,0.00028362387092784047,1647282066.789089,33.97368240356445,1647282066.7891295,-3.332923650741577,1647282066.789153,3985.0,1647282066.789175,,,,,,,2723.0,9178.51171875,1647282352.5435016,0.007185604888945818,1647282352.5435488,0.0011689827078953385,1647282352.5435767,35.828948974609375,1647282352.5435996,-0.5511877536773682,1647282352.543621,4149.0,1647282352.5436432,,,,,,,2644.0,8847.2041015625,1647282098.3390675,0.001672172686085105,1647282098.3391147,0.000846672395709902,1647282098.339142,34.78947448730469,1647282098.339165,-0.1968122124671936,1647282098.3391864,3845.0,1647282098.3392165,,,,,,,2326.0,6850.48291015625,1647282210.751477,0.001927280449308455,1647282210.7515285,0.0008713707793504,1647282210.7515562,30.605262756347656,1647282210.7515793,-0.12853120267391205,1647282210.7516017,3947.0,1647282210.751625,,,,,,,2642.0,8739.7177734375,1647282144.135543,0.007522678002715111,1647282144.1355927,0.0003105360083281994,1647282144.1356409,34.76315689086914,1647282144.1357012,-0.7401060461997986,1647282144.1357315,4101.0,1647282144.1357553,,,,,,
20,2802.0,2823.71435546875,1647282066.835388,0.004652041010558605,1647282066.8354437,0.006049757823348045,1647282066.83547,35.025001525878906,1647282066.8354917,-3.1729865074157715,1647282066.8355286,4035.0,1647282066.8355749,,,,,,,2833.0,4013.3046875,1647282352.5670505,0.007887727580964565,1647282352.5670977,0.001021708594635129,1647282352.567125,35.412498474121094,1647282352.5671473,-0.5313957333564758,1647282352.5671682,4167.0,1647282352.5671902,,,,,,,2798.0,8408.7353515625,1647282098.372855,0.0008304922375828028,1647282098.3729103,0.004447371233254671,1647282098.3729398,34.974998474121094,1647282098.3729632,-0.1906539350748062,1647282098.3729846,3879.0,1647282098.3730085,,,,,,,2451.0,4310.23681640625,1647282210.778916,0.00976346805691719,1647282210.7789626,0.0055635892786085606,1647282210.77899,30.637500762939453,1647282210.7790132,-0.12394513934850693,1647282210.7790341,3974.0,1647282210.7790573,,,,,,,2783.0,6679.5498046875,1647282144.1671557,0.007653392385691404,1647282144.167209,0.0028940695337951183,1647282144.167238,34.787498474121094,1647282144.1672606,-0.9960675239562988,1647282144.167282,4117.0,1647282144.167304,,,,,,
21,2915.0,5753.99853515625,1647282066.860112,0.006248148623853922,1647282066.860163,0.0008726672385819256,1647282066.8602135,34.7023811340332,1647282066.8602562,-3.0255141258239746,1647282066.8602805,4053.0,1647282066.8603024,,,,,,,2947.0,3647.104248046875,1647282352.5914285,0.002019399544224143,1647282352.5914767,0.004489079583436251,1647282352.591504,35.08333206176758,1647282352.5915272,-0.5096360445022583,1647282352.5915487,4185.0,1647282352.5915709,,,,,,,2921.0,4030.2041015625,1647282098.4003627,0.0037841093726456165,1647282098.4004087,0.001996715785935521,1647282098.4004574,34.77381134033203,1647282098.4005058,-0.18253245949745178,1647282098.4005373,3900.0,1647282098.4005606,,,,,,,2589.0,4603.03173828125,1647282210.8095772,0.0015028229681774974,1647282210.809627,0.0019384819315746427,1647282210.8096547,30.821428298950195,1647282210.8096774,-0.12022746354341507,1647282210.8096988,3999.0,1647282210.8097212,,,,,,,2932.0,6174.47705078125,1647282144.1986632,0.008822250179946423,1647282144.198729,0.0030235107988119125,1647282144.1987574,34.904762268066406,1647282144.1987872,-0.9556310772895813,1647282144.1988087,4145.0,1647282144.1988308,,,,,,
