,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
99,6759.6875,1647115846.259915,0.007869280874729156,1647115846.2599745,0.010187828913331032,1647115846.2600064,24.75,1647115846.260034,-0.028240250423550606,1647115846.2600594,3887.0,1647115846.2600856,,,,,,
181,8076.98974609375,1647115846.278084,0.003534215036779642,1647115846.2781374,0.002450787927955389,1647115846.278169,22.625,1647115846.278195,-0.03093537501990795,1647115846.2782197,4144.0,1647115846.2782457,,,,,,
325,2889.659423828125,1647115846.311425,0.0019247039454057813,1647115846.3114836,0.0015246602706611156,1647115846.3115172,27.08333396911621,1647115846.3115458,-0.052656665444374084,1647115846.3115723,4221.0,1647115846.3116,,,,,,
422,8441.5966796875,1647115846.3357608,0.006761796772480011,1647115846.3358233,0.00041238818084821105,1647115846.335884,26.375,1647115846.3359485,-0.0464499369263649,1647115846.3359976,4164.0,1647115846.3360302,,,,,,
564,3627.908447265625,1647115846.3676615,0.0065609184093773365,1647115846.367716,0.0003210784634575248,1647115846.36775,28.200000762939453,1647115846.3677785,-0.05329884961247444,1647115846.3678052,4233.0,1647115846.3678327,,,,,,
680,2903.296630859375,1647115846.3932014,0.006026132497936487,1647115846.3932567,0.000435827299952507,1647115846.3933005,28.33333396911621,1647115846.393329,-0.05676308274269104,1647115846.393355,4282.0,1647115846.3933825,,,,,,
775,5247.85546875,1647115846.414959,0.008488340303301811,1647115846.4150124,0.005430914461612701,1647115846.4150457,27.678571701049805,1647115846.4150746,-0.050363749265670776,1647115846.4151013,4292.0,1647115846.415129,,,,,,
896,4339.46240234375,1647115846.4424417,0.009245451539754868,1647115846.4424968,0.00038982517435215414,1647115846.4425302,28.0,1647115846.4425669,-0.04873646795749664,1647115846.4425936,4307.0,1647115846.4426205,,,,,,
1008,4514.22705078125,1647115846.4682953,0.005421680863946676,1647115846.4683492,0.0005695990403182805,1647115846.4683897,28.0,1647115846.468418,-0.04931486025452614,1647115846.4684446,4309.0,1647115846.4684732,,,,,,
