,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel
0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0
1,0.01,-0.0030803410336382583,10.0,-0.003089582056739173,-0.10833008067391728,0.005,0.1,0.01,-0.0014629394412586955,-9.995471954345703,-0.0014659997345618356,0.054028151543816405,0.0030004528045654297,-0.09995471954345703,0.01,-0.003231894313328606,10.0,-0.0032415899962685915,-0.12353087462685916,0.005,0.1,0.01,-0.0030381758937614743,9.999998092651367,-0.003047289258993825,-0.10410080089938258,0.0049999998092651364,0.09999998092651367,0.01,-0.003175260712620111,10.0,-0.003184786494757971,-0.11785052447579712,0.005,0.1
2,0.02,-0.0016095943233318572,10.0,-0.004843269318905557,-0.17536872621663843,0.007,0.2,0.02,-0.0022296186064774807,9.878007888793944,-0.0022602308210764926,-0.07942310865146573,0.0029887063980102535,-0.0011746406555175751,0.02,-0.0017739832126266975,10.0,-0.005337915486793732,-0.20963254905251413,0.007,0.2,0.02,-0.001566375333477678,10.0,-0.004713222479458373,-0.16659332204645474,0.006999999618530274,0.1999999809265137,0.02,-0.0017116869978275908,10.0,-0.00515046617646322,-0.19656796817052488,0.007,0.2
3,0.03,-0.0010979251536683515,10.0,-0.006607313574776141,-0.17640442558705835,0.008,0.30000000000000004,0.03,-0.002798790751724985,5.836048126220703,-0.0037740863013204368,-0.1513855480243944,0.0035605648040771486,0.05718584060668946,0.03,-0.0012739624891289175,10.0,-0.007666706259577826,-0.2328790772784092,0.008,0.30000000000000004,0.03,-0.0010541124178406955,10.0,-0.00634364772392872,-0.16304252444703476,0.008,0.2999999809265137,0.03,-0.0012060161811035643,10.0,-0.0072578053778812514,-0.21073392014180312,0.008,0.30000000000000004
4,0.04,-0.0011418245070458318,0.0,-0.006871499883401816,-0.026418630862567488,0.008,0.30000000000000004,0.04,-0.002001153732591864,9.999992370605469,-0.0058534594122476215,-0.20793731109271843,0.00513242244720459,0.15718576431274414,0.04,-0.001442696739447324,0.0,-0.008682148977993995,0.0,0.008,0.30000000000000004,0.04,-0.0010708109015370676,0.0,-0.006444139186035335,-0.010049146210661525,0.008,0.2999999809265137,0.04,-0.0013239644338343224,0.0,-0.007967617962814953,-0.07098125849337011,0.008,0.30000000000000004
5,0.05,-0.0009220384564918754,0.0,-0.0055488274311681065,0.1322672452233709,0.008,0.30000000000000004,0.05,-0.0014172497101146303,10.0,-0.007801414812139091,-0.19479553998914684,0.00770428009033203,0.25718576431274415,0.05,-0.001176314360186024,0.0,-0.007079059819599492,0.16030891583945037,0.008,0.30000000000000004,0.05,-0.0008280213604391027,0.0,-0.004983031913497195,0.14611072725381397,0.008,0.2999999809265137,0.05,-0.001172662854499224,0.0,-0.007057085058376329,0.0910532904438622,0.008,0.30000000000000004
6,0.06,-0.000522682211323652,0.0,-0.0031455015477457374,0.2403325883422369,0.008,0.30000000000000004,0.06,-0.0009868559529952706,10.0,-0.00896774634342909,0.0,0.008,0.3571857643127442,0.06,-0.0007242620505436038,0.0,-0.004358609020171408,0.27204507994280835,0.008,0.30000000000000004,0.06,-0.00042287198464709504,0.0,-0.0025448432800126352,0.243818863348456,0.008,0.2999999809265137,0.06,-0.0008030730350383805,0.0,-0.004832893524860974,0.2224191533515356,0.008,0.30000000000000004
7,0.07,-9.426908463817424e-05,0.0,-0.0005673113513525326,0.25781901963932047,0.008,0.30000000000000004,0.07,-0.0007651382702235118,0.0,-0.00695295590424172,0.2014790439187369,0.008,0.3571857643127442,0.07,-0.00022208085193246228,0.0,-0.001336482566929558,0.302212645324185,0.008,0.30000000000000004,0.07,-1.6032031795765783e-05,0.0,-9.648075507875507e-05,0.244836252493388,0.008,0.2999999809265137,0.07,-0.0003369951273379969,0.0,-0.002028036676320065,0.2804856848540908,0.008,0.30000000000000004
8,0.08,0.00020300650641158103,0.0,0.0012216931555848946,0.17890045069374272,0.008,0.30000000000000004,0.08,-0.00023689775205088423,-9.91315746307373,-0.0027605683181857574,0.4192387586055962,0.008,0.2580541896820069,0.08,0.0001804950174588532,0.0,0.0010862190150673784,0.2422701581996937,0.008,0.30000000000000004,0.08,0.00023200004216804277,0.0,0.0013961760762342982,0.1492656831313053,0.008,0.2999999809265137,0.08,7.306527969206366e-05,0.0,0.0004397068531868391,0.24677435295069045,0.008,0.30000000000000004
9,0.08999999999999998,0.0003372711303626324,0.0,0.0020296976625223217,0.0808004506937427,0.008,0.30000000000000004,0.08999999999999998,0.00016674777229230725,-10.0,0.00220745345122396,0.4968021769409717,0.008,0.15805418968200688,0.08999999999999998,0.0004200599197514648,0.0,0.002527920597064315,0.14417015819969364,0.008,0.30000000000000004,0.08999999999999998,0.0003170211283052293,0.0,0.0019078329075473517,0.05116568313130533,0.008,0.2999999809265137,0.08999999999999998,0.0003201147196234203,0.0,0.0019264503826937436,0.14867435295069042,0.008,0.30000000000000004
