# Time, Reward, Input, RodPos, RodVel, ActPos, ActVel
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.006281249999999818e-03,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00
1.000000000000000021e-02,-2.641549495246252842e-03,1.000000000000000000e+01,-2.641549495246252842e-03,-6.352682452462528329e-02,5.000000000000000104e-03,1.000000000000000056e-01
2.000000000000000042e-02,-3.532351522049569786e-03,1.000000000000000000e+01,-3.532351522049569786e-03,-8.908020268033171873e-02,7.000000000000000146e-03,2.000000000000000111e-01
2.999999999999999889e-02,-4.146867792129702371e-03,1.000000000000000000e+01,-4.146867792129702371e-03,-6.145162700801325845e-02,8.000000000000000167e-03,3.000000000000000444e-01
4.000000000000000083e-02,-2.415809622931426592e-03,-1.000000000000000000e+01,-2.415809622931426592e-03,1.731058169198275709e-01,8.000000000000000167e-03,2.000000000000000389e-01
5.000000000000000278e-02,6.254353518383437560e-04,-1.000000000000000000e+01,6.254353518383437560e-04,3.041244974769770071e-01,8.000000000000000167e-03,1.000000000000000333e-01
5.999999999999999778e-02,3.537123450546993467e-03,-1.000000000000000000e+01,3.537123450546993467e-03,2.911688098708649641e-01,8.000000000000000167e-03,2.775557561562891351e-17
7.000000000000000666e-02,6.319254673194522540e-03,-1.000000000000000000e+01,6.319254673194522540e-03,2.782131222647529212e-01,7.000000000000000146e-03,-9.999999999999997780e-02
8.000000000000000167e-02,8.971829019780930975e-03,-1.000000000000000000e+01,8.971829019780930975e-03,2.652574346586408782e-01,5.000000000000000104e-03,-1.999999999999999833e-01
8.999999999999999667e-02,1.149484649030621877e-02,-1.000000000000000000e+01,1.149484649030621877e-02,2.523017470525288353e-01,2.000000000000000042e-03,-2.999999999999999889e-01
1.000000000000000056e-01,1.388830675997061032e-02,-9.999996185302734375e+00,1.388830675997061032e-02,2.393460269664392237e-01,0.000000000000000000e+00,-3.999999618530273304e-01
1.100000000000000006e-01,1.444932390569612229e-02,1.000000000000000000e+01,1.444932390569612229e-02,5.610171457255128113e-02,0.000000000000000000e+00,-2.999999618530273526e-01
1.199999999999999956e-01,1.317789792748275471e-02,1.000000000000000000e+01,1.317789792748275471e-02,-1.271425978213366614e-01,0.000000000000000000e+00,-1.999999618530273471e-01
1.300000000000000044e-01,1.007402882533050929e-02,1.000000000000000000e+01,1.007402882533050929e-02,-3.103869102152245762e-01,0.000000000000000000e+00,-9.999996185302734153e-02
1.400000000000000133e-01,5.989159723178262909e-03,0.000000000000000000e+00,5.989159723178262909e-03,-4.084869102152245968e-01,0.000000000000000000e+00,-9.999996185302734153e-02
1.499999999999999944e-01,7.184749708713782795e-05,1.000000000000000000e+01,7.184749708713782795e-05,-5.917312226091124838e-01,3.814697266402156014e-10,3.814697266402156117e-08
1.600000000000000033e-01,-7.677907852942866818e-03,1.000000000000000000e+01,-7.677907852942866818e-03,-7.749755350030004264e-01,1.000000762939453388e-03,1.000000381469726696e-01
1.700000000000000122e-01,-1.267052741691951888e-02,1.000000000000000000e+01,-1.267052741691951888e-02,0.000000000000000000e+00,3.000001144409180330e-03,2.000000381469726751e-01
1.799999999999999933e-01,-6.942297218849219180e-03,1.000000000000000000e+01,-6.942297218849219180e-03,5.728230198070299872e-01,6.000001525878907727e-03,3.000000381469726807e-01
1.900000000000000022e-01,2.792973944567635723e-03,-1.000000000000000000e+01,2.792973944567635723e-03,9.735271163416854279e-01,8.000000000000000167e-03,2.000000381469726751e-01
2.000000000000000111e-01,1.239868823192337086e-02,-1.000000000000000000e+01,1.239868823192337086e-02,9.605714287355733294e-01,8.000000000000000167e-03,1.000000381469726696e-01
2.099999999999999922e-01,2.187484564321798275e-02,-1.000000000000000000e+01,2.187484564321798275e-02,9.476157411294612309e-01,8.000000000000000167e-03,3.814697266402156117e-08
2.200000000000000011e-01,3.122144617845147574e-02,-1.000000000000000000e+01,3.122144617845147574e-02,9.346600535233491325e-01,7.000000381469726612e-03,-9.999996185302734153e-02
2.300000000000000100e-01,4.043848983762384636e-02,-1.000000000000000000e+01,4.043848983762384636e-02,9.217043659172370340e-01,5.000000762939453038e-03,-1.999999618530273471e-01
2.399999999999999911e-01,4.952597662073509460e-02,-1.000000000000000000e+01,4.952597662073509460e-02,9.087486783111249355e-01,2.000001144409179442e-03,-2.999999618530273526e-01
2.500000000000000000e-01,5.848390652778522047e-02,-1.000000000000000000e+01,5.848390652778522047e-02,8.957929907050128371e-01,0.000000000000000000e+00,-3.999999618530273304e-01
2.600000000000000089e-01,6.646083643483534364e-02,0.000000000000000000e+00,6.646083643483534364e-02,7.976929907050128721e-01,0.000000000000000000e+00,-3.999999618530273304e-01
2.700000000000000178e-01,7.345676634188547105e-02,0.000000000000000000e+00,7.345676634188547105e-02,6.995929907050129071e-01,0.000000000000000000e+00,-3.999999618530273304e-01
2.800000000000000266e-01,7.947169624893560269e-02,0.000000000000000000e+00,7.947169624893560269e-02,6.014929907050129421e-01,0.000000000000000000e+00,-3.999999618530273304e-01
2.899999999999999800e-01,8.450562615598573857e-02,0.000000000000000000e+00,8.450562615598573857e-02,5.033929907050129771e-01,0.000000000000000000e+00,-3.999999618530273304e-01
2.999999999999999889e-01,8.855855606303586480e-02,0.000000000000000000e+00,8.855855606303586480e-02,4.052929907050129565e-01,0.000000000000000000e+00,-3.999999618530273304e-01
3.099999999999999978e-01,9.163048597008599527e-02,0.000000000000000000e+00,9.163048597008599527e-02,3.071929907050129360e-01,0.000000000000000000e+00,-3.999999618530273304e-01
3.200000000000000067e-01,9.372141587713612998e-02,0.000000000000000000e+00,9.372141587713612998e-02,2.090929907050129155e-01,0.000000000000000000e+00,-3.999999618530273304e-01
3.300000000000000155e-01,9.483134578418625504e-02,0.000000000000000000e+00,9.483134578418625504e-02,1.109929907050129089e-01,0.000000000000000000e+00,-3.999999618530273304e-01
3.400000000000000244e-01,9.496027569123638434e-02,0.000000000000000000e+00,9.496027569123638434e-02,1.289299070501290223e-02,0.000000000000000000e+00,-3.999999618530273304e-01
3.500000000000000333e-01,9.410820559828651788e-02,0.000000000000000000e+00,9.410820559828651788e-02,-8.520700929498710441e-02,0.000000000000000000e+00,-3.999999618530273304e-01
3.599999999999999867e-01,9.227513550533664177e-02,0.000000000000000000e+00,9.227513550533664177e-02,-1.833070092949871110e-01,0.000000000000000000e+00,-3.999999618530273304e-01
3.699999999999999956e-01,8.946106541238676990e-02,0.000000000000000000e+00,8.946106541238676990e-02,-2.814070092949871316e-01,0.000000000000000000e+00,-3.999999618530273304e-01
3.800000000000000044e-01,8.566599531943690227e-02,0.000000000000000000e+00,8.566599531943690227e-02,-3.795070092949871521e-01,0.000000000000000000e+00,-3.999999618530273304e-01
3.900000000000000133e-01,8.088992522648702499e-02,0.000000000000000000e+00,8.088992522648702499e-02,-4.776070092949871726e-01,0.000000000000000000e+00,-3.999999618530273304e-01
4.000000000000000222e-01,7.513285513353715195e-02,0.000000000000000000e+00,7.513285513353715195e-02,-5.757070092949871931e-01,0.000000000000000000e+00,-3.999999618530273304e-01
4.100000000000000311e-01,6.839478504058728314e-02,0.000000000000000000e+00,6.839478504058728314e-02,-6.738070092949871581e-01,0.000000000000000000e+00,-3.999999618530273304e-01
4.199999999999999845e-01,6.067571494763741163e-02,0.000000000000000000e+00,6.067571494763741163e-02,-7.719070092949871231e-01,0.000000000000000000e+00,-3.999999618530273304e-01
4.299999999999999933e-01,5.197564485468754436e-02,0.000000000000000000e+00,5.197564485468754436e-02,-8.700070092949870881e-01,0.000000000000000000e+00,-3.999999618530273304e-01
4.400000000000000022e-01,4.229457476173767438e-02,0.000000000000000000e+00,4.229457476173767438e-02,-9.681070092949870531e-01,0.000000000000000000e+00,-3.999999618530273304e-01
4.500000000000000111e-01,3.163250466878780170e-02,0.000000000000000000e+00,3.163250466878780170e-02,-1.066207009294987129e+00,0.000000000000000000e+00,-3.999999618530273304e-01
4.600000000000000200e-01,1.998943457583792979e-02,0.000000000000000000e+00,1.998943457583792979e-02,-1.164307009294987205e+00,0.000000000000000000e+00,-3.999999618530273304e-01
4.700000000000000289e-01,7.365364482888056910e-03,0.000000000000000000e+00,7.365364482888056910e-03,-1.262407009294987281e+00,0.000000000000000000e+00,-3.999999618530273304e-01
