,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel,Time,Reward,Input,RodPos,RodVel,ActPos,ActVel
0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0,0.0,0.0,0.0,-0.00200628125,0.0,0.004,0.0
1,0.01,-0.0009385412510611203,-10.0,-0.0009385412510611203,0.10677399989388794,0.003,-0.1,0.01,-0.0009385412510611203,-10.0,-0.0009385412510611203,0.10677399989388794,0.003,-0.1,0.01,-0.002659133930508107,9.999917984008787,-0.002659133930508107,-0.0652852680508107,0.004999991798400879,0.09999917984008787,0.01,-0.0011520794460989623,-10.0,-0.0011520794460989623,0.08542018039010374,0.003,-0.1,0.01,-0.000938541334221521,-10.0,-0.000938541334221521,0.10677399157784788,0.003,-0.1
2,0.02,-0.001143147177847226,10.0,-0.001143147177847226,-0.02046059267861056,0.003,0.0,0.02,0.0005597390700305331,-10.0,0.0005597390700305331,0.14982803210916534,0.001,-0.2,0.02,-0.003580526482764301,10.0,-0.003580526482764301,-0.09213925522561944,0.0069999835968017595,0.19999917984008792,0.02,-0.0015685083827539868,10.0,-0.0015685083827539868,-0.041642893665502445,0.003,0.0,0.02,-0.0011431467108834635,9.999992370605469,-0.0011431467108834635,-0.020460537666194267,0.002999999237060547,-7.629394531416533e-08
3,0.03,-0.0007951092455275592,-10.0,-0.0007951092455275592,0.03480379323196669,0.002,-0.1,0.03,0.0019284625150610664,-10.0,0.0019284625150610664,0.1368723445030533,0.0,-0.30000000000000004,0.03,-0.004228533872547643,10.0,-0.004228533872547643,-0.06480073897833413,0.008,0.29999917984008795,0.03,-0.0013438827234207482,-10.0,-0.0013438827234207482,0.022462565933323863,0.002,-0.1,0.03,-0.0008158525365862752,-9.756366729736328,-0.0008158525365862752,0.03272941742971881,0.002024361801147461,-0.09756374359130861
4,0.04,-0.001805013758364196,10.0,-0.001805013758364196,-0.10099045128366368,0.002,0.0,0.04,0.0023161859600915992,0.0,0.0023161859600915992,0.03877234450305329,0.0,-0.30000000000000004,0.04,-0.002519477249301071,-10.0,-0.002519477249301071,0.1709056623246572,0.008,0.19999917984008797,0.04,-0.002293556125031836,10.0,-0.002293556125031836,-0.09496734016110873,0.002,0.0,0.04,-0.0018341217887580849,10.0,-0.0018341217887580849,-0.10182692521718097,0.002048724365234376,0.002436256408691412
5,0.05,-0.0035701757651481767,10.0,-0.0035701757651481767,-0.176516200678398,0.003,0.1,0.05,0.001722909405122132,0.0,0.001722909405122132,-0.05932765549694671,0.0,-0.30000000000000004,0.05,0.0005400852899673943,-10.0,0.0005400852899673943,0.3059562539268465,0.008,0.09999917984008792,0.05,-0.00394760806493606,10.0,-0.00394760806493606,-0.1654051939904224,0.003,0.1,0.05,-0.003590277663749959,10.0,-0.003590277663749959,-0.17561558749918743,0.00307308692932129,0.1024362564086914
6,0.06,-0.0050371921327987375,10.0,-0.0050371921327987375,-0.14670163676505607,0.005,0.2,0.06,0.0001486328501526647,0.0,0.0001486328501526647,-0.1574276554969467,0.0,-0.30000000000000004,0.06,0.0034700909531747396,-10.0,0.0034700909531747396,0.29300056632073446,0.00799999179840088,-8.201599120682967e-07,0.06,-0.005492437528628096,10.0,-0.005492437528628096,-0.15448294636920362,0.005,0.2,0.06,-0.00503629170962415,10.0,-0.00503629170962415,-0.14460140458741913,0.0050974494934082045,0.20243625640869145
7,0.07,-0.005295737096457367,9.590715408325197,-0.005295737096457367,-0.025854496365862956,0.00795907154083252,0.295907154083252,0.07,-0.002406643704816803,0.0,-0.002406643704816803,-0.2555276554969467,0.0,-0.30000000000000004,0.07,0.006270539740320965,-10.0,0.006270539740320965,0.28004487871462247,0.0069999835968017595,-0.10000082015991207,0.07,-0.006170949878131584,10.0,-0.006170949878131584,-0.06785123495034875,0.008,0.30000000000000004,0.07,-0.005309216068088877,9.99995231628418,-0.005309216068088877,-0.027292435846472642,0.008,0.3024357795715332
8,0.08,-0.0025234797011944947,-10.0,-0.0025234797011944947,0.27722573952628726,0.008,0.195907154083252,0.08,-0.00450669740368592,0.0,-0.00450669740368592,-0.21000536988691168,0.0,-0.30000000000000004,0.08,0.00894143165140607,-10.0,0.00894143165140607,0.2670891911085104,0.004999975395202638,-0.20000082015991208,0.08,-0.003950699005775696,-10.0,-0.003950699005775696,0.2220250872355889,0.008,0.20000000000000004,0.08,-0.00339473750230106,0.0,-0.00339473750230106,0.1914478565787817,0.008,0.3024357795715332
9,0.08999999999999998,0.0016251683816233269,-10.0,0.0016251683816233269,0.4148648082817822,0.008,0.09590715408325197,0.08999999999999998,-0.004898270393903763,0.0,-0.004898270393903763,-0.03915729902178425,0.0,-0.30000000000000004,0.08999999999999998,0.011482766686430052,-10.0,0.011482766686430052,0.2541335035023984,0.0019999671936035174,-0.3000008201599121,0.08999999999999998,6.912712482104975e-05,-10.0,6.912712482104975e-05,0.4019826130596746,0.008,0.10000000000000003,0.08999999999999998,0.0004160757334738903,-10.0,0.0004160757334738903,0.381081323577495,0.008,0.2024357795715332
