,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
99,6759.6875,1647282210.195772,0.007869280874729156,1647282210.1958427,0.010187828913331032,1647282210.195883,24.75,1647282210.195918,-0.0848267525434494,1647282210.1959515,2965.0,1647282210.195986,,,,,,
181,8076.98974609375,1647282210.223626,0.003534215036779642,1647282210.2236896,0.002450787927955389,1647282210.223729,22.625,1647282210.2237637,-0.09531649947166443,1647282210.2237973,2954.0,1647282210.2238328,,,,,,
325,2889.659423828125,1647282210.2773404,0.0019247039454057813,1647282210.277421,0.0015246602706611156,1647282210.2774785,27.08333396911621,1647282210.2775302,-0.14264407753944397,1647282210.277574,2827.0,1647282210.2776227,,,,,,
422,8441.5966796875,1647282210.311584,0.006761796772480011,1647282210.3116581,0.00041238818084821105,1647282210.311711,26.375,1647282210.3117638,-0.1130291223526001,1647282210.3118145,2826.0,1647282210.3118687,,,,,,
564,3627.908447265625,1647282210.3513114,0.0065609184093773365,1647282210.351372,0.0003210784634575248,1647282210.3514006,28.200000762939453,1647282210.3514247,-0.10208489745855331,1647282210.351447,2984.0,1647282210.3514714,,,,,,
680,2903.296630859375,1647282210.3799908,0.006026132497936487,1647282210.3800414,0.000435827299952507,1647282210.3800702,28.33333396911621,1647282210.3800943,-0.09135766327381134,1647282210.3801162,3123.0,1647282210.38014,,,,,,
775,5247.85546875,1647282210.4038348,0.008488340303301811,1647282210.403882,0.005430914461612701,1647282210.403911,27.678571701049805,1647282210.4039352,-0.08897718042135239,1647282210.403958,3208.0,1647282210.4039829,,,,,,
896,4339.46240234375,1647282210.4308333,0.009245451539754868,1647282210.430881,0.00038982517435215414,1647282210.4309092,28.0,1647282210.430933,-0.10469609498977661,1647282210.4309552,3336.0,1647282210.4309783,,,,,,
1008,4514.22705078125,1647282210.4566638,0.005421680863946676,1647282210.4567318,0.0005695990403182805,1647282210.4567857,28.0,1647282210.4568462,-0.12477105855941772,1647282210.4569046,3424.0,1647282210.4569607,,,,,,
1095,6879.8984375,1647282210.476734,0.009126310236752033,1647282210.4767847,0.002875247038900852,1647282210.476813,27.375,1647282210.4768372,-0.11412744969129562,1647282210.476859,3482.0,1647282210.4768822,,,,,,
1264,2907.69580078125,1647282210.5131876,0.008411763235926628,1647282210.5132434,0.005682675167918205,1647282210.513272,28.727272033691406,1647282210.513296,-0.11534175276756287,1647282210.513318,3602.0,1647282210.5133414,,,,,,
1382,5883.044921875,1647282210.5443728,0.003568649757653475,1647282210.5444229,0.0029060724191367626,1647282210.5444522,28.79166603088379,1647282210.5444753,-0.10761270672082901,1647282210.5444975,3617.0,1647282210.5445204,,,,,,
1473,6830.81103515625,1647282210.5648623,0.007439746521413326,1647282210.5649183,0.0007770601660013199,1647282210.5649474,28.326923370361328,1647282210.5649712,-0.1058872863650322,1647282210.5649936,3659.0,1647282210.565017,,,,,,
1643,4363.8232421875,1647282210.601818,0.0026469766162335873,1647282210.601874,0.002271371427923441,1647282210.6019053,29.339284896850586,1647282210.6019304,-0.10952207446098328,1647282210.6019533,3738.0,1647282210.6019776,,,,,,
1784,8161.3994140625,1647282210.6327567,0.007790947332978249,1647282210.6328063,0.0022407809738069773,1647282210.6328347,29.733333587646484,1647282210.632859,-0.11492051929235458,1647282210.6328812,3792.0,1647282210.632912,,,,,,
1917,5446.1708984375,1647282210.6620073,0.005365442484617233,1647282210.6620555,0.0058708274737000465,1647282210.6620836,29.953125,1647282210.662107,-0.11579296737909317,1647282210.6621287,3836.0,1647282210.6621513,,,,,,
2033,8754.0478515625,1647282210.687542,0.0030368519946932793,1647282210.6875901,0.0013478241162374616,1647282210.687619,29.897058486938477,1647282210.687642,-0.12306302785873413,1647282210.6876643,3870.0,1647282210.6876874,,,,,,
2171,5810.64013671875,1647282210.7178493,0.00919595081359148,1647282210.7178972,0.0024037924595177174,1647282210.717925,30.15277862548828,1647282210.7179482,-0.11783673614263535,1647282210.71797,3907.0,1647282210.7179933,,,,,,
