,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
163,5059.103515625,1647031290.6048846,0.009545454755425453,1647031290.6049812,0.007339934352785349,1647031290.6050336,40.75,1647031290.6050632,-0.05215125158429146,1647031290.6050863,4910.0,1647031290.6051204,,,,,,
258,6185.3662109375,1647031290.6250868,0.008187011815607548,1647031290.6251528,0.00033772236201912165,1647031290.6251833,32.25,1647031290.625207,-0.048402998596429825,1647031290.6252284,4827.0,1647031290.6252506,,,,,,
421,6352.087890625,1647031290.658437,0.0007680573035031557,1647031290.6585152,0.008206216618418694,1647031290.6585488,35.08333206176758,1647031290.6585736,-0.056353166699409485,1647031290.658596,4852.0,1647031290.6586199,,,,,,
548,7570.34326171875,1647031290.686272,0.005445222835987806,1647031290.6863484,0.0009546098881401122,1647031290.6863859,34.25,1647031290.6864133,-0.055998437106609344,1647031290.6864374,4781.0,1647031290.6864624,,,,,,
700,4362.53271484375,1647031290.7189727,0.003783158026635647,1647031290.7190409,0.009927649982273579,1647031290.7190738,35.0,1647031290.7191,-0.04149580001831055,1647031290.7191231,4751.0,1647031290.7191477,,,,,,
842,4807.33447265625,1647031290.7498233,0.006300853565335274,1647031290.7498927,0.0032166086602956057,1647031290.7499413,35.08333206176758,1647031290.7499707,-0.045166581869125366,1647031290.7499945,4725.0,1647031290.7500193,,,,,,
953,6888.35400390625,1647031290.7743163,0.00589809799566865,1647031290.774383,0.00042243354255333543,1647031290.7744162,34.03571319580078,1647031290.7744424,-0.044041819870471954,1647031290.774467,4703.0,1647031290.7744918,,,,,,
1051,4511.19287109375,1647031290.7959516,0.00048411035095341504,1647031290.7960198,0.015697099268436432,1647031290.796053,32.84375,1647031290.7960792,-0.03914390504360199,1647031290.7961023,4685.0,1647031290.7961273,,,,,,
1140,7588.1796875,1647031290.8155613,0.0078559136018157,1647031290.8156343,0.0026908516883850098,1647031290.8156803,31.66666603088379,1647031290.8157094,-0.03659411147236824,1647031290.8157344,4673.0,1647031290.8157592,,,,,,
1308,3232.907470703125,1647031290.851153,0.003953162580728531,1647031290.8512194,0.001885036239400506,1647031290.8512528,32.70000076293945,1647031290.851279,-0.04253784939646721,1647031290.8513029,4680.0,1647031290.8513274,,,,,,
1471,5004.1650390625,1647031290.8858814,0.0033052165526896715,1647031290.8859563,0.0008011154714040458,1647031290.8859932,33.431819915771484,1647031290.8860202,-0.04515095427632332,1647031290.8860438,4681.0,1647031290.8860695,,,,,,
1617,4944.81640625,1647031290.916584,0.008138662204146385,1647031290.916662,0.0035433003213256598,1647031290.9167094,33.6875,1647031290.9167392,-0.04524260386824608,1647031290.9167645,4688.0,1647031290.9167898,,,,,,
