,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
99,6759.6875,1647043913.8246865,0.007869280874729156,1647043913.8247697,0.010187828913331032,1647043913.8248105,24.75,1647043913.8248463,-0.0848267525434494,1647043913.8248804,1837.0,1647043913.8249295,,,,,,
181,8076.98974609375,1647043913.8535473,0.003534215036779642,1647043913.85362,0.002450787927955389,1647043913.8536608,22.625,1647043913.8536968,-0.09531649947166443,1647043913.8537307,2184.0,1647043913.8537648,,,,,,
325,2889.659423828125,1647043913.9023252,0.0019247039454057813,1647043913.9025383,0.0015246602706611156,1647043913.9025967,27.08333396911621,1647043913.9026372,-0.14264407753944397,1647043913.9026735,2469.0,1647043913.9027097,,,,,,
422,8441.5966796875,1647043913.9370632,0.006761796772480011,1647043913.937133,0.00041238818084821105,1647043913.9371753,26.375,1647043913.9372122,-0.1130291223526001,1647043913.9372466,2549.0,1647043913.9372916,,,,,,
564,3627.908447265625,1647043914.0027926,0.0065609184093773365,1647043914.0030365,0.0003210784634575248,1647043914.0030777,28.200000762939453,1647043914.0031128,-0.10208489745855331,1647043914.003146,2512.0,1647043914.0031807,,,,,,
680,2903.296630859375,1647043914.073557,0.006026132497936487,1647043914.074504,0.000435827299952507,1647043914.074545,28.33333396911621,1647043914.0745702,-0.09135766327381134,1647043914.0745924,2245.0,1647043914.0746145,,,,,,
775,5247.85546875,1647043914.1140409,0.008488340303301811,1647043914.1141133,0.005430914461612701,1647043914.114169,27.678571701049805,1647043914.114217,-0.08897718042135239,1647043914.1142604,2257.0,1647043914.114307,,,,,,
896,4339.46240234375,1647043914.1614485,0.009245451539754868,1647043914.1615188,0.00038982517435215414,1647043914.16157,28.0,1647043914.161623,-0.10469609498977661,1647043914.1616669,2293.0,1647043914.1617038,,,,,,
1008,4514.22705078125,1647043914.1912417,0.005421680863946676,1647043914.191289,0.0005695990403182805,1647043914.1913176,28.0,1647043914.1913404,-0.12477105855941772,1647043914.1913624,2396.0,1647043914.1913843,,,,,,
1095,6879.8984375,1647043914.2102277,0.009126310236752033,1647043914.210275,0.002875247038900852,1647043914.2103033,27.375,1647043914.2103264,-0.11412744969129562,1647043914.2103481,2490.0,1647043914.2103703,,,,,,
1264,2907.69580078125,1647043914.2521353,0.008411763235926628,1647043914.252207,0.005682675167918205,1647043914.2522476,28.727272033691406,1647043914.252283,-0.11534175276756287,1647043914.2523172,2625.0,1647043914.2523518,,,,,,
1382,5883.044921875,1647043914.291134,0.003568649757653475,1647043914.2912061,0.0029060724191367626,1647043914.2912474,28.79166603088379,1647043914.291283,-0.10761270672082901,1647043914.2913167,2655.0,1647043914.2913513,,,,,,
1473,6830.81103515625,1647043914.3514097,0.007439746521413326,1647043914.3514762,0.0007770601660013199,1647043914.351517,28.326923370361328,1647043914.3515525,-0.1058872863650322,1647043914.3515868,2536.0,1647043914.3516216,,,,,,
1643,4363.8232421875,1647043914.4365346,0.0026469766162335873,1647043914.4366033,0.002271371427923441,1647043914.4366446,29.339284896850586,1647043914.4366808,-0.10952207446098328,1647043914.4367151,2467.0,1647043914.4367507,,,,,,
1784,8161.3994140625,1647043914.4851859,0.007790947332978249,1647043914.4852526,0.0022407809738069773,1647043914.4852931,29.733333587646484,1647043914.4853282,-0.11492051929235458,1647043914.4853609,2503.0,1647043914.485395,,,,,,
1917,5446.1708984375,1647043914.5153883,0.005365442484617233,1647043914.515441,0.0058708274737000465,1647043914.5154743,29.953125,1647043914.5154984,-0.11579296737909317,1647043914.5155199,2573.0,1647043914.5155423,,,,,,
2033,8754.0478515625,1647043914.5402954,0.0030368519946932793,1647043914.540348,0.0013478241162374616,1647043914.540381,29.897058486938477,1647043914.54041,-0.12306302785873413,1647043914.5404327,2641.0,1647043914.5404558,,,,,,
2171,5810.64013671875,1647043914.5702822,0.00919595081359148,1647043914.5703368,0.0024037924595177174,1647043914.570368,30.15277862548828,1647043914.5703928,-0.11783673614263535,1647043914.570416,2714.0,1647043914.570439,,,,,,
2326,6850.48291015625,1647043914.6054397,0.001927280449308455,1647043914.6055224,0.0008713707793504,1647043914.60558,30.605262756347656,1647043914.605635,-0.12853120267391205,1647043914.6056755,2786.0,1647043914.6057024,,,,,,
2451,4310.23681640625,1647043914.633702,0.00976346805691719,1647043914.6337628,0.0055635892786085606,1647043914.6338174,30.637500762939453,1647043914.6338646,-0.12394513934850693,1647043914.6338925,2839.0,1647043914.633917,,,,,,
2589,4603.03173828125,1647043914.6787162,0.0015028229681774974,1647043914.6787958,0.0019384819315746427,1647043914.6788404,30.821428298950195,1647043914.6788797,-0.12022746354341507,1647043914.6789165,2851.0,1647043914.6789541,,,,,,
2733,5507.85205078125,1647043914.7252464,0.0054807462729513645,1647043914.7253175,0.010771200992166996,1647043914.725358,31.05681800842285,1647043914.7253933,-0.13893304765224457,1647043914.725427,2863.0,1647043914.7254617,,,,,,
2882,3494.382568359375,1647043914.773178,0.009018558077514172,1647043914.7732477,0.0013184909475967288,1647043914.7732894,31.326086044311523,1647043914.773326,-0.14105726778507233,1647043914.7733595,2874.0,1647043914.7733946,,,,,,
3061,3040.82177734375,1647043914.8318658,0.002627455396577716,1647043914.8319538,0.0017894329503178596,1647043914.8319962,31.88541603088379,1647043914.8320327,-0.13749316334724426,1647043914.832067,2884.0,1647043914.8321023,,,,,,
3181,5418.30126953125,1647043914.8718548,0.006994297262281179,1647043914.8719177,0.0017432202585041523,1647043914.8719616,31.809999465942383,1647043914.8720007,-0.13277839124202728,1647043914.872037,2888.0,1647043914.8720737,,,,,,
3352,4282.04833984375,1647043914.9139862,0.00020236254204064608,1647043914.9140503,0.014072434045374393,1647043914.9141057,32.529998779296875,1647043914.914146,-0.13152265548706055,1647043914.9141707,2931.0,1647043914.914194,,,,,,
3474,8173.45361328125,1647043914.9429102,0.002922981744632125,1647043914.9429772,0.004901235457509756,1647043914.9430115,32.93000030517578,1647043914.9430594,-0.13176259398460388,1647043914.9431093,2963.0,1647043914.9431486,,,,,,
3618,8017.6728515625,1647043914.9852161,0.00090044952230528,1647043914.9852982,0.013282409869134426,1647043914.9853399,32.93000030517578,1647043914.985376,-0.12637098133563995,1647043914.9854105,2979.0,1647043914.9854448,,,,,,
3732,5310.31884765625,1647043915.030085,0.008834225125610828,1647043915.0301626,0.0012259630020707846,1647043915.0302103,33.099998474121094,1647043915.030248,-0.12942247092723846,1647043915.0302835,2963.0,1647043915.030331,,,,,,
3868,9506.904296875,1647043915.077172,0.008517708629369736,1647043915.0772533,0.0015663541853427887,1647043915.0773132,33.040000915527344,1647043915.0773685,-0.13865746557712555,1647043915.0774226,2960.0,1647043915.0774772,,,,,,
4036,5950.44873046875,1647043915.1780035,0.009439348243176937,1647043915.1781056,0.00526713440194726,1647043915.1781654,33.560001373291016,1647043915.178223,-0.145456463098526,1647043915.1782784,2881.0,1647043915.1783326,,,,,,
