,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
163,5059.103515625,1647043421.2908475,0.009545454755425453,1647043421.2909186,0.007339934352785349,1647043421.2909732,40.75,1647043421.2910225,-0.057507000863552094,1647043421.29105,4179.0,1647043421.2910743,,,,,,
258,6185.3662109375,1647043421.3262503,0.008187011815607548,1647043421.326328,0.00033772236201912165,1647043421.3263872,32.25,1647043421.3264413,-2.337899923324585,1647043421.3264942,3469.0,1647043421.326543,,,,,,
421,6352.087890625,1647043421.3822665,0.0007680573035031557,1647043421.3823469,0.008206216618418694,1647043421.3824031,35.08333206176758,1647043421.3824658,-1.5745779275894165,1647043421.3825173,3229.0,1647043421.38257,,,,,,
548,7570.34326171875,1647043421.4297464,0.005445222835987806,1647043421.429822,0.0009546098881401122,1647043421.429861,34.25,1647043421.4298947,-1.2046422958374023,1647043421.4299257,3126.0,1647043421.429958,,,,,,
700,4362.53271484375,1647043421.481147,0.003783158026635647,1647043421.4812193,0.009927649982273579,1647043421.4812741,35.0,1647043421.481326,-0.9682657122612,1647043421.481375,3053.0,1647043421.481421,,,,,,
842,4807.33447265625,1647043421.521182,0.006300853565335274,1647043421.5212622,0.0032166086602956057,1647043421.5213027,35.08333206176758,1647043421.521337,-0.8216710090637207,1647043421.52137,3159.0,1647043421.5214045,,,,,,
953,6888.35400390625,1647043421.5629554,0.00589809799566865,1647043421.5630329,0.00042243354255333543,1647043421.563074,34.03571319580078,1647043421.563109,-0.7078749537467957,1647043421.5631413,3091.0,1647043421.5631752,,,,,,
1051,4511.19287109375,1647043421.5983691,0.00048411035095341504,1647043421.5984368,0.015697099268436432,1647043421.5984774,32.84375,1647043421.5985126,-0.621618390083313,1647043421.5985463,3034.0,1647043421.5985813,,,,,,
1140,7588.1796875,1647043421.6197963,0.0078559136018157,1647043421.6198614,0.0026908516883850098,1647043421.6199157,31.66666603088379,1647043421.6199512,-0.5620414614677429,1647043421.6199744,3098.0,1647043421.6199973,,,,,,
1308,3232.907470703125,1647043421.6594367,0.003953162580728531,1647043421.6595042,0.001885036239400506,1647043421.6595435,32.70000076293945,1647043421.6595922,-0.516995370388031,1647043421.659639,3208.0,1647043421.6596682,,,,,,
1471,5004.1650390625,1647043421.7012982,0.0033052165526896715,1647043421.7013454,0.0008011154714040458,1647043421.701373,33.431819915771484,1647043421.7013965,-0.5979140400886536,1647043421.701418,3272.0,1647043421.70144,,,,,,
1617,4944.81640625,1647043421.7318664,0.008138662204146385,1647043421.7319126,0.0035433003213256598,1647043421.7319398,33.6875,1647043421.7319634,-0.5539228916168213,1647043421.731985,3368.0,1647043421.732007,,,,,,
1709,7628.6630859375,1647043421.7570488,0.009271176531910896,1647043421.757109,0.004278483334928751,1647043421.757137,32.86538314819336,1647043421.7571602,-0.5133394598960876,1647043421.7571816,3383.0,1647043421.757204,,,,,,
1831,8397.2373046875,1647043421.7964027,0.007847139611840248,1647043421.796473,0.002628554590046406,1647043421.7965133,32.69643020629883,1647043421.7965486,-0.4784729778766632,1647043421.7965813,3362.0,1647043421.7966156,,,,,,
1914,8964.3583984375,1647043421.8239355,0.002657100325450301,1647043421.8239973,0.0014821515651419759,1647043421.824038,31.899999618530273,1647043421.8240755,-0.44728830456733704,1647043421.8241107,3346.0,1647043421.8241472,,,,,,
2018,4787.52783203125,1647043421.8581579,0.0010269060730934143,1647043421.858237,0.003617199370637536,1647043421.858278,31.53125,1647043421.8583143,-0.6169713735580444,1647043421.858348,3328.0,1647043421.8583822,,,,,,
