# Time, Reward, Input, RodPos, RodVel, ActPos, ActVel
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.006281249999999818e-03,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00
1.000000000000000021e-02,-3.231894313328606029e-03,1.000000000000000000e+01,-3.241589996268591511e-03,-1.235308746268591745e-01,5.000000000000000104e-03,1.000000000000000056e-01
2.000000000000000042e-02,-1.773983212626697743e-03,1.000000000000000000e+01,-5.337915486793732428e-03,-2.096325490525141333e-01,7.000000000000000146e-03,2.000000000000000111e-01
2.999999999999999889e-02,-1.273962489128917502e-03,1.000000000000000000e+01,-7.666706259577825075e-03,-2.328790772784092022e-01,8.000000000000000167e-03,3.000000000000000444e-01
4.000000000000000083e-02,-1.442696739447323941e-03,0.000000000000000000e+00,-8.682148977993995459e-03,0.000000000000000000e+00,8.000000000000000167e-03,3.000000000000000444e-01
5.000000000000000278e-02,-1.176314360186023937e-03,0.000000000000000000e+00,-7.079059819599491966e-03,1.603089158394503666e-01,8.000000000000000167e-03,3.000000000000000444e-01
5.999999999999999778e-02,-7.242620505436039554e-04,0.000000000000000000e+00,-4.358609020171408215e-03,2.720450799428083544e-01,8.000000000000000167e-03,3.000000000000000444e-01
7.000000000000000666e-02,-2.220808519324622807e-04,0.000000000000000000e+00,-1.336482566929557934e-03,3.022126453241850141e-01,8.000000000000000167e-03,3.000000000000000444e-01
8.000000000000000167e-02,1.804950174588532098e-04,0.000000000000000000e+00,1.086219015067378581e-03,2.422701581996936637e-01,8.000000000000000167e-03,3.000000000000000444e-01
8.999999999999999667e-02,4.200599197514647931e-04,0.000000000000000000e+00,2.527920597064314996e-03,1.441701581996936432e-01,8.000000000000000167e-03,3.000000000000000444e-01
1.000000000000000056e-01,4.966138549453724422e-04,0.000000000000000000e+00,2.988622179061251310e-03,4.607015819969363657e-02,8.000000000000000167e-03,3.000000000000000444e-01
1.100000000000000006e-01,4.101568230405761841e-04,0.000000000000000000e+00,2.468323761058187522e-03,-5.202984180030637007e-02,8.000000000000000167e-03,3.000000000000000444e-01
1.199999999999999956e-01,1.606888240370760732e-04,0.000000000000000000e+00,9.670253430551238507e-04,-1.501298418003063628e-01,8.000000000000000167e-03,3.000000000000000444e-01
1.300000000000000044e-01,-2.517901420651279991e-04,0.000000000000000000e+00,-1.515273074947940139e-03,-2.482298418003063833e-01,8.000000000000000167e-03,3.000000000000000444e-01
1.400000000000000133e-01,-7.501273412906508606e-04,0.000000000000000000e+00,-4.514266339887136950e-03,-2.998993264939196490e-01,8.000000000000000167e-03,3.000000000000000444e-01
1.499999999999999944e-01,-1.185541064242351048e-03,0.000000000000000000e+00,-7.134586124610468698e-03,-2.620319784723331713e-01,8.000000000000000167e-03,3.000000000000000444e-01
1.600000000000000033e-01,-1.428775475652600607e-03,0.000000000000000000e+00,-8.598370812477350300e-03,0.000000000000000000e+00,8.000000000000000167e-03,3.000000000000000444e-01
1.700000000000000122e-01,-1.166536516060126191e-03,0.000000000000000000e+00,-7.020216753649839714e-03,1.578154058827510864e-01,8.000000000000000167e-03,3.000000000000000444e-01
1.799999999999999933e-01,-7.215156115590844535e-04,0.000000000000000000e+00,-4.342080950362569788e-03,2.678135803287269856e-01,8.000000000000000167e-03,3.000000000000000444e-01
1.900000000000000022e-01,-2.271455431788908580e-04,0.000000000000000000e+00,-1.366961878850565110e-03,2.975119071512004609e-01,8.000000000000000167e-03,3.000000000000000444e-01
2.000000000000000111e-01,1.691684977083917566e-04,0.000000000000000000e+00,1.018056019209101579e-03,2.385017898059666464e-01,8.000000000000000167e-03,3.000000000000000444e-01
2.099999999999999922e-01,4.024715714969704641e-04,0.000000000000000000e+00,2.422073917268768167e-03,1.404017898059666258e-01,8.000000000000000167e-03,3.000000000000000444e-01
2.200000000000000011e-01,4.727636781868451831e-04,0.000000000000000000e+00,2.845091815328434220e-03,4.230178980596661920e-02,8.000000000000000167e-03,3.000000000000000444e-01
2.300000000000000100e-01,3.800448177780159950e-04,0.000000000000000000e+00,2.287109713388100173e-03,-5.579821019403338744e-02,8.000000000000000167e-03,3.000000000000000444e-01
2.399999999999999911e-01,1.243149902704829269e-04,0.000000000000000000e+00,7.481276114477662404e-04,-1.538982101940333802e-01,8.000000000000000167e-03,3.000000000000000444e-01
