# Time, Reward, Input, RodPos, RodVel, ActPos, ActVel
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.006281249999999818e-03,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00
1.000000000000000021e-02,-1.209376636793333629e-03,-9.359457969665527344e+00,-1.209376636793333629e-03,7.969046132066660848e-02,3.064054203033447343e-03,-9.359457969665527233e-02
2.000000000000000042e-02,-1.302459975328856909e-04,-8.022013664245605469e+00,-1.302459975328856909e-04,1.079130639260447999e-01,1.325907039642333987e-03,-1.738147163391113303e-01
2.999999999999999889e-02,-2.602014408416640609e-04,3.249540328979492188e+00,-2.602014408416640609e-04,-1.299554433087783678e-02,0.000000000000000000e+00,-1.413193130493164140e-01
4.000000000000000083e-02,-2.093553328157172176e-03,1.000000000000000000e+01,-2.093553328157172176e-03,-1.833351887315508022e-01,0.000000000000000000e+00,-4.131931304931640847e-02
5.000000000000000278e-02,-4.710035617222841850e-03,1.000000000000000000e+01,-4.710035617222841850e-03,-2.616482289065669153e-01,5.868068695068359361e-04,5.868068695068359708e-02
5.999999999999999778e-02,-6.819329522789321224e-03,1.000000000000000000e+01,-6.819329522789321224e-03,-2.109293905566478888e-01,2.173613739013671893e-03,1.586806869506836026e-01
7.000000000000000666e-02,-7.397158658582995462e-03,1.000000000000000000e+01,-7.397158658582995462e-03,-5.778291357936740646e-02,4.760420608520507871e-03,2.586806869506835804e-01
8.000000000000000167e-02,-6.182403015609272932e-03,1.000000000000000000e+01,-6.182403015609272932e-03,1.214755642973722460e-01,8.000000000000000167e-03,3.586806869506835582e-01
8.999999999999999667e-02,-2.091218196420581779e-03,-1.000000000000000000e+01,-2.091218196420581779e-03,4.091184819188691257e-01,8.000000000000000167e-03,2.586806869506835804e-01
1.000000000000000056e-01,2.835724859035774342e-03,-1.000000000000000000e+01,2.835724859035774342e-03,4.926943055456355913e-01,8.000000000000000167e-03,1.586806869506835749e-01
1.100000000000000006e-01,7.633111038431009826e-03,-1.000000000000000000e+01,7.633111038431009826e-03,4.797386179395235484e-01,8.000000000000000167e-03,5.868068695068356933e-02
1.199999999999999956e-01,1.230094034176512467e-02,-1.000000000000000000e+01,1.230094034176512467e-02,4.667829303334115054e-01,7.586806869506836082e-03,-4.131931304931643623e-02
1.300000000000000044e-01,1.683921276903812062e-02,-1.000000000000000000e+01,1.683921276903812062e-02,4.538272427272994625e-01,6.173613739013671109e-03,-1.413193130493164418e-01
1.400000000000000133e-01,2.124792832024999592e-02,-1.000000000000000000e+01,2.124792832024999592e-02,4.408715551211874195e-01,3.760420608520506549e-03,-2.413193130493164473e-01
1.499999999999999944e-01,2.552708699540074885e-02,-1.000000000000000000e+01,2.552708699540074885e-02,4.279158675150753766e-01,3.472274780273419681e-04,-3.413193130493164529e-01
1.600000000000000033e-01,2.967668879449038288e-02,-1.000000000000000000e+01,2.967668879449038288e-02,4.149601799089633336e-01,0.000000000000000000e+00,-4.413193130493164862e-01
1.700000000000000122e-01,3.284529059358001768e-02,0.000000000000000000e+00,3.284529059358001768e-02,3.168601799089633131e-01,0.000000000000000000e+00,-4.413193130493164862e-01
1.799999999999999933e-01,3.503289239266964977e-02,0.000000000000000000e+00,3.503289239266964977e-02,2.187601799089632926e-01,0.000000000000000000e+00,-4.413193130493164862e-01
1.900000000000000022e-01,3.623949419175928610e-02,0.000000000000000000e+00,3.623949419175928610e-02,1.206601799089632859e-01,0.000000000000000000e+00,-4.413193130493164862e-01
2.000000000000000111e-01,3.646509599084891973e-02,0.000000000000000000e+00,3.646509599084891973e-02,2.256017990896327929e-02,0.000000000000000000e+00,-4.413193130493164862e-01
2.099999999999999922e-01,3.570969778993855065e-02,0.000000000000000000e+00,3.570969778993855065e-02,-7.553982009103672735e-02,0.000000000000000000e+00,-4.413193130493164862e-01
2.200000000000000011e-01,3.397329958902818581e-02,0.000000000000000000e+00,3.397329958902818581e-02,-1.736398200910367340e-01,0.000000000000000000e+00,-4.413193130493164862e-01
2.300000000000000100e-01,3.125590138811781826e-02,0.000000000000000000e+00,3.125590138811781826e-02,-2.717398200910367545e-01,0.000000000000000000e+00,-4.413193130493164862e-01
2.399999999999999911e-01,2.755750318720745148e-02,0.000000000000000000e+00,2.755750318720745148e-02,-3.698398200910367750e-01,0.000000000000000000e+00,-4.413193130493164862e-01
2.500000000000000000e-01,2.287810498629708200e-02,0.000000000000000000e+00,2.287810498629708200e-02,-4.679398200910367955e-01,0.000000000000000000e+00,-4.413193130493164862e-01
2.600000000000000089e-01,1.721770678538671329e-02,0.000000000000000000e+00,1.721770678538671329e-02,-5.660398200910368161e-01,0.000000000000000000e+00,-4.413193130493164862e-01
2.700000000000000178e-01,1.057630858447634534e-02,0.000000000000000000e+00,1.057630858447634534e-02,-6.641398200910367811e-01,0.000000000000000000e+00,-4.413193130493164862e-01
2.800000000000000266e-01,2.953910383565977286e-03,0.000000000000000000e+00,2.953910383565977286e-03,-7.622398200910367461e-01,0.000000000000000000e+00,-4.413193130493164862e-01
