# Time, Rod Pos, Rod Vel, Actuator Pos, Actuator Vel, Actuator Accel, Power, Omega X, Omega P, Reward
0.000000000000000000e+00,-3.865996300088159199e-02,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.000000000000000021e-02,-3.780922859005322878e-02,8.507344108283627915e-02,1.240008323669433560e-01,-9.991676330566406916e-02,-9.991676330566406250e+00,1.001330966824853563e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
2.000000000000000042e-02,-3.618506068071583592e-02,1.624167909337389804e-01,1.220049100875854470e-01,-1.995922279357910112e-01,-9.967546463012695312e+00,1.995413140023035936e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
2.999999999999999889e-02,-3.391630919407461614e-02,2.268751486641221726e-01,1.190178484916687013e-01,-2.987061595916747914e-01,-9.911393165588378906e+00,2.969475971262165004e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
4.000000000000000083e-02,-3.116299978369134818e-02,2.753309410383266709e-01,1.150502110481262247e-01,-3.967637443542480491e-01,-9.805758476257324219e+00,3.902241157621080703e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
5.000000000000000278e-02,-2.809316659566811133e-02,3.069833188023236015e-01,1.101168923377990744e-01,-4.933318710327148637e-01,-9.656812667846679688e+00,4.778305502026148233e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
5.999999999999999778e-02,-2.486511156756869567e-02,3.228055028099417467e-01,1.042372679710388272e-01,-5.879624366760254350e-01,-9.463056564331054688e+00,5.580613561355045604e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
7.000000000000000666e-02,-2.161356439902754889e-02,3.251547168541147337e-01,9.743141422271729690e-02,-6.805853748321533114e-01,-9.262293815612792969e+00,6.322693053429280674e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
8.000000000000000167e-02,-1.845104326292799912e-02,3.162521136099549768e-01,8.972587575912477353e-02,-7.705538463592529475e-01,-8.996847152709960938e+00,6.953352844162834501e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
8.999999999999999667e-02,-1.545524857760123896e-02,2.995794685326759188e-01,8.113729648590090049e-02,-8.588579273223877486e-01,-8.830408096313476562e+00,7.606818192995655536e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.000000000000000056e-01,-1.267752123157679135e-02,2.777727346024447819e-01,7.167707319259646048e-02,-9.460223293304443892e-01,-8.716440200805664062e+00,8.270684903422406364e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.100000000000000006e-01,-1.015341547425114600e-02,2.524105757325644794e-01,6.167707319259645854e-02,-1.000000000000000000e+00,-8.592890739440917969e+00,8.618669411659240609e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.199999999999999956e-01,-7.904846857534793270e-03,2.248568616716353497e-01,5.167707319259645660e-02,-1.000000000000000000e+00,-8.491401672363281250e+00,8.516875877380369886e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.300000000000000044e-01,-5.945080120656305415e-03,1.959766736878487958e-01,4.167707319259645465e-02,-1.000000000000000000e+00,-8.400575637817382812e+00,8.425777364730834051e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.400000000000000133e-01,-4.282981423905015197e-03,1.662098696751290183e-01,3.167707319259645271e-02,-1.000000000000000000e+00,-8.305599212646484375e+00,8.330516010284423345e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.499999999999999944e-01,-2.927993966673438607e-03,1.354987457231576764e-01,2.167707319259645077e-02,-1.000000000000000000e+00,-8.172026634216308594e+00,8.196542714118956852e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.600000000000000033e-01,-1.890725555200031566e-03,1.037268411473407093e-01,1.167707319259645056e-02,-1.000000000000000000e+00,-8.007653236389160156e+00,8.031676196098326059e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.700000000000000122e-01,-1.181884956857461987e-03,7.088405983425694057e-02,1.677073192596450352e-03,-1.000000000000000000e+00,-7.833348274230957031e+00,7.856848319053648666e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.799999999999999933e-01,-8.033668627965115556e-04,3.785180940609503969e-02,0.000000000000000000e+00,-1.000000000000000000e+00,-7.758164405822753906e+00,7.781438899040221457e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.900000000000000022e-01,-1.411134060123935864e-03,-6.077671973274243605e-02,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
2.000000000000000111e-01,-2.991353092440352229e-03,-1.580219032316416417e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
2.099999999999999922e-01,-5.530016144198591881e-03,-2.538663051758239808e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
2.200000000000000011e-01,-9.011301310932013850e-03,-3.481285166733422143e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
2.300000000000000100e-01,-1.341247233983748621e-02,-4.401171028905472848e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
2.399999999999999911e-01,-1.869212212387073857e-02,-5.279649784033250137e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
2.500000000000000000e-01,-2.476804690173624660e-02,-6.075924777865506776e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
