# Time, Rod Pos, Rod Vel, Actuator Pos, Actuator Vel, Actuator Accel, Power, Omega X, Omega P, Reward
0.000000000000000000e+00,-3.865996300088159199e-02,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.000000000000000021e-02,-3.785912798558951214e-02,8.008350152920792886e-02,1.240594380378723105e-01,-9.405619621276856135e-02,-9.405619621276855469e+00,8.873107750152862128e-01,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
2.000000000000000042e-02,-3.646291887385781638e-02,1.396209111731696595e-01,1.223363405227661099e-01,-1.723097515106201127e-01,-7.825355529785156250e+00,1.352430222019995742e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
2.999999999999999889e-02,-3.464264030551644086e-02,1.820278568341376912e-01,1.199067681789398182e-01,-2.429572343826293945e-01,-7.064748287200927734e+00,1.721581000584158305e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
4.000000000000000083e-02,-3.255308600171624711e-02,2.089554303800194024e-01,1.168078894615173363e-01,-3.098878717422485218e-01,-6.693063735961914062e+00,2.080321574402177465e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
5.000000000000000278e-02,-3.034134180686403476e-02,2.211744194852210688e-01,1.130668843746185370e-01,-3.741005086898803733e-01,-6.421263694763183594e+00,2.409404608686696037e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
5.999999999999999778e-02,-2.812874087015016997e-02,2.212600936713864375e-01,1.086933520317077684e-01,-4.373532342910766424e-01,-6.325272560119628906e+00,2.774677547176740866e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
7.000000000000000666e-02,-2.602915295884795574e-02,2.099587911302213949e-01,1.037078361511230562e-01,-4.985515880584716619e-01,-6.119835376739501953e+00,3.060206806667083335e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
8.000000000000000167e-02,-2.414766722062815230e-02,1.881485738219802473e-01,9.814347424507141593e-02,-5.564361906051635831e-01,-5.788460254669189453e+00,3.230571499898251098e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
8.999999999999999667e-02,-2.257205857067920082e-02,1.575608649948949946e-01,9.203606228828430103e-02,-6.107411956787109908e-01,-5.430500507354736328e+00,3.326580264114665120e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.139268932718549690e-02,1.179369243493703368e-01,8.544530105590819602e-02,-6.590761232376098899e-01,-4.833492755889892578e+00,3.195196586250728110e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.100000000000000006e-01,-2.068180977769717294e-02,7.108795494883243804e-02,7.842845578193663458e-02,-7.016845273971558106e-01,-4.260840415954589844e+00,2.998735090964548267e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.199999999999999956e-01,-2.048637678475714874e-02,1.954329929400255156e-02,7.102954993247984072e-02,-7.398905849456787198e-01,-3.820605754852294922e+00,2.835310717484904153e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
1.300000000000000044e-01,-2.081948472483924686e-02,-3.331079400820986802e-02,6.326747608184812854e-02,-7.762073850631714400e-01,-3.631680011749267578e+00,2.827393655842004527e+00,7.669999999999999929e+00,-6.669999999999999929e+00,0.000000000000000000e+00
