,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
163,5059.103515625,1647301329.3031144,0.009545454755425453,1647301329.3031788,0.007339934352785349,1647301329.3032181,40.75,1647301329.3032534,-0.057507000863552094,1647301329.3032925,3183.0,1647301329.3033273,,,,,,
258,6185.3662109375,1647301329.3335512,0.008187011815607548,1647301329.333615,0.00033772236201912165,1647301329.3336546,32.25,1647301329.3336897,-2.337899923324585,1647301329.3337235,3158.0,1647301329.3337588,,,,,,
421,6352.087890625,1647301329.3843832,0.0007680573035031557,1647301329.3844445,0.008206216618418694,1647301329.3844833,35.08333206176758,1647301329.3845181,-1.5745779275894165,1647301329.3845515,3176.0,1647301329.384586,,,,,,
548,7570.34326171875,1647301329.4244561,0.005445222835987806,1647301329.4245162,0.0009546098881401122,1647301329.424555,34.25,1647301329.4245899,-1.2046422958374023,1647301329.4246285,3175.0,1647301329.4246635,,,,,,
700,4362.53271484375,1647301329.462089,0.003783158026635647,1647301329.4621377,0.009927649982273579,1647301329.4621654,35.0,1647301329.4621885,-0.9682657122612,1647301329.4622111,3329.0,1647301329.4622338,,,,,,
842,4807.33447265625,1647301329.4914317,0.006300853565335274,1647301329.4914784,0.0032166086602956057,1647301329.4915073,35.08333206176758,1647301329.4915307,-0.8216710090637207,1647301329.4915528,3514.0,1647301329.4915764,,,,,,
953,6888.35400390625,1647301329.5157812,0.00589809799566865,1647301329.51584,0.00042243354255333543,1647301329.5158675,34.03571319580078,1647301329.5158904,-0.7078749537467957,1647301329.5159125,3610.0,1647301329.5159352,,,,,,
1051,4511.19287109375,1647301329.539076,0.00048411035095341504,1647301329.5391219,0.015697099268436432,1647301329.53915,32.84375,1647301329.5391734,-0.621618390083313,1647301329.5391953,3658.0,1647301329.5392184,,,,,,
1140,7588.1796875,1647301329.5579345,0.0078559136018157,1647301329.5579803,0.0026908516883850098,1647301329.558009,31.66666603088379,1647301329.5580323,-0.5620414614677429,1647301329.558055,3724.0,1647301329.5580783,,,,,,
1308,3232.907470703125,1647301329.591688,0.003953162580728531,1647301329.5917351,0.001885036239400506,1647301329.5917625,32.70000076293945,1647301329.5917854,-0.516995370388031,1647301329.5918071,3848.0,1647301329.59183,,,,,,
1471,5004.1650390625,1647301329.6244524,0.0033052165526896715,1647301329.624509,0.0008011154714040458,1647301329.6245363,33.431819915771484,1647301329.6245594,-0.5979140400886536,1647301329.6245813,3947.0,1647301329.6246047,,,,,,
1617,4944.81640625,1647301329.6589282,0.008138662204146385,1647301329.658975,0.0035433003213256598,1647301329.6590023,33.6875,1647301329.6590257,-0.5539228916168213,1647301329.6590476,3971.0,1647301329.6590707,,,,,,
