,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
99,6759.6875,1647301156.3645961,0.007869280874729156,1647301156.364645,0.010187828913331032,1647301156.3646739,24.75,1647301156.3646975,-0.0848267525434494,1647301156.3647194,3934.0,1647301156.3647428,,,,,,
181,8076.98974609375,1647301156.397688,0.003534215036779642,1647301156.3977623,0.002450787927955389,1647301156.3978145,22.625,1647301156.3978686,-0.09531649947166443,1647301156.3979213,3109.0,1647301156.3979752,,,,,,
325,2889.659423828125,1647301156.4490163,0.0019247039454057813,1647301156.4490943,0.0015246602706611156,1647301156.4491525,27.08333396911621,1647301156.4492068,-0.14264407753944397,1647301156.4492595,2966.0,1647301156.4493127,,,,,,
422,8441.5966796875,1647301156.479003,0.006761796772480011,1647301156.4790783,0.00041238818084821105,1647301156.4791381,26.375,1647301156.4791927,-0.1130291223526001,1647301156.479244,3024.0,1647301156.4792979,,,,,,
564,3627.908447265625,1647301156.5236356,0.0065609184093773365,1647301156.5236833,0.0003210784634575248,1647301156.5237112,28.200000762939453,1647301156.523735,-0.10208489745855331,1647301156.523757,3061.0,1647301156.5237799,,,,,,
680,2903.296630859375,1647301156.5493577,0.006026132497936487,1647301156.5494044,0.000435827299952507,1647301156.549433,28.33333396911621,1647301156.549462,-0.09135766327381134,1647301156.5494845,3238.0,1647301156.549508,,,,,,
775,5247.85546875,1647301156.570553,0.008488340303301811,1647301156.570599,0.005430914461612701,1647301156.5706284,27.678571701049805,1647301156.5706522,-0.08897718042135239,1647301156.5706747,3352.0,1647301156.570698,,,,,,
896,4339.46240234375,1647301156.5974836,0.009245451539754868,1647301156.597537,0.00038982517435215414,1647301156.5975907,28.0,1647301156.597643,-0.10469609498977661,1647301156.5976944,3471.0,1647301156.597748,,,,,,
1008,4514.22705078125,1647301156.623081,0.005421680863946676,1647301156.6231277,0.0005695990403182805,1647301156.6231565,28.0,1647301156.6231806,-0.12477105855941772,1647301156.6232028,3553.0,1647301156.623226,,,,,,
1095,6879.8984375,1647301156.6427827,0.009126310236752033,1647301156.6428308,0.002875247038900852,1647301156.6428595,27.375,1647301156.6428828,-0.11412744969129562,1647301156.6429048,3609.0,1647301156.6429276,,,,,,
1264,2907.69580078125,1647301156.6792567,0.008411763235926628,1647301156.679315,0.005682675167918205,1647301156.679344,28.727272033691406,1647301156.679368,-0.11534175276756287,1647301156.6793904,3719.0,1647301156.679414,,,,,,
1382,5883.044921875,1647301156.705197,0.003568649757653475,1647301156.7052438,0.0029060724191367626,1647301156.7052727,28.79166603088379,1647301156.705296,-0.10761270672082901,1647301156.7053237,3778.0,1647301156.7053466,,,,,,
1473,6830.81103515625,1647301156.7254713,0.007439746521413326,1647301156.7255182,0.0007770601660013199,1647301156.7255473,28.326923370361328,1647301156.7255714,-0.1058872863650322,1647301156.7255936,3815.0,1647301156.7256167,,,,,,
1643,4363.8232421875,1647301156.7622278,0.0026469766162335873,1647301156.7622752,0.002271371427923441,1647301156.7623038,29.339284896850586,1647301156.762328,-0.10952207446098328,1647301156.7623498,3885.0,1647301156.7623725,,,,,,
1784,8161.3994140625,1647301156.7932343,0.007790947332978249,1647301156.7932808,0.0022407809738069773,1647301156.7933097,29.733333587646484,1647301156.7933338,-0.11492051929235458,1647301156.7933648,3931.0,1647301156.7933881,,,,,,
1917,5446.1708984375,1647301156.8246312,0.005365442484617233,1647301156.824679,0.0058708274737000465,1647301156.8247075,29.953125,1647301156.8247306,-0.11579296737909317,1647301156.8247528,3950.0,1647301156.824776,,,,,,
2033,8754.0478515625,1647301156.8572247,0.0030368519946932793,1647301156.8572721,0.0013478241162374616,1647301156.8573008,29.897058486938477,1647301156.8573248,-0.12306302785873413,1647301156.857347,3926.0,1647301156.85737,,,,,,
2171,5810.64013671875,1647301156.8871763,0.00919595081359148,1647301156.8872232,0.0024037924595177174,1647301156.8872514,30.15277862548828,1647301156.8872752,-0.11783673614263535,1647301156.887297,3963.0,1647301156.88732,,,,,,
2326,6850.48291015625,1647301156.920751,0.001927280449308455,1647301156.9207997,0.0008713707793504,1647301156.920839,30.605262756347656,1647301156.9208634,-0.12853120267391205,1647301156.9208858,4001.0,1647301156.9209197,,,,,,
2451,4310.23681640625,1647301156.9516935,0.00976346805691719,1647301156.9517398,0.0055635892786085606,1647301156.9517689,30.637500762939453,1647301156.9517932,-0.12394513934850693,1647301156.9518158,4003.0,1647301156.951839,,,,,,
2589,4603.03173828125,1647301156.9817069,0.0015028229681774974,1647301156.9817555,0.0019384819315746427,1647301156.9817843,30.821428298950195,1647301156.9818084,-0.12022746354341507,1647301156.9818306,4030.0,1647301156.981854,,,,,,
2733,5507.85205078125,1647301157.0131686,0.0054807462729513645,1647301157.013223,0.010771200992166996,1647301157.0132535,31.05681800842285,1647301157.0132782,-0.13893304765224457,1647301157.0133004,4056.0,1647301157.013324,,,,,,
2882,3494.382568359375,1647301157.046509,0.009018558077514172,1647301157.0465744,0.0013184909475967288,1647301157.0466044,31.326086044311523,1647301157.046629,-0.14105726778507233,1647301157.0466511,4076.0,1647301157.046674,,,,,,
3061,3040.82177734375,1647301157.0851257,0.002627455396577716,1647301157.0851774,0.0017894329503178596,1647301157.0852072,31.88541603088379,1647301157.0852318,-0.13749316334724426,1647301157.0852542,4104.0,1647301157.0852768,,,,,,
3181,5418.30126953125,1647301157.1114888,0.006994297262281179,1647301157.1115515,0.0017432202585041523,1647301157.111583,31.809999465942383,1647301157.1116168,-0.13277839124202728,1647301157.1116395,4120.0,1647301157.111663,,,,,,
3352,4282.04833984375,1647301157.1484513,0.00020236254204064608,1647301157.1485112,0.014072434045374393,1647301157.1485415,32.529998779296875,1647301157.1485658,-0.13152265548706055,1647301157.1485882,4143.0,1647301157.1486113,,,,,,
3474,8173.45361328125,1647301157.177155,0.002922981744632125,1647301157.1772032,0.004901235457509756,1647301157.177232,32.93000030517578,1647301157.1772563,-0.13176259398460388,1647301157.177279,4146.0,1647301157.1773026,,,,,,
3618,8017.6728515625,1647301157.2101862,0.00090044952230528,1647301157.2102342,0.013282409869134426,1647301157.2102635,32.93000030517578,1647301157.210289,-0.12637098133563995,1647301157.2103121,4154.0,1647301157.2103446,,,,,,
3732,5310.31884765625,1647301157.238718,0.008834225125610828,1647301157.2387655,0.0012259630020707846,1647301157.2387943,33.099998474121094,1647301157.2388172,-0.12942247092723846,1647301157.2388387,4149.0,1647301157.2388613,,,,,,
3868,9506.904296875,1647301157.2713923,0.008517708629369736,1647301157.2714458,0.0015663541853427887,1647301157.2714753,33.040000915527344,1647301157.2714992,-0.13865746557712555,1647301157.2715218,4150.0,1647301157.2715456,,,,,,
4036,5950.44873046875,1647301157.3081782,0.009439348243176937,1647301157.3082323,0.00526713440194726,1647301157.308262,33.560001373291016,1647301157.3082867,-0.145456463098526,1647301157.3083096,4166.0,1647301157.3083334,,,,,,
4165,8841.005859375,1647301157.3368063,0.009966661222279072,1647301157.33686,0.0029917617794126272,1647301157.3368895,33.900001525878906,1647301157.3369246,-0.14475618302822113,1647301157.3369522,4175.0,1647301157.3369758,,,,,,
4256,6898.69482421875,1647301157.3576598,0.004231134429574013,1647301157.3577209,0.0007212628843262792,1647301157.3577523,33.599998474121094,1647301157.3577769,-0.1367751657962799,1647301157.357799,4179.0,1647301157.3578227,,,,,,
4340,7444.2724609375,1647301157.3770287,0.0014167596818879247,1647301157.3770814,0.0021022746805101633,1647301157.377111,33.31999969482422,1647301157.3771353,-0.12578527629375458,1647301157.377158,4182.0,1647301157.3771808,,,,,,
4441,3973.775390625,1647301157.3999405,0.0037185736000537872,1647301157.4000003,0.002662982326000929,1647301157.4000313,33.459999084472656,1647301157.4000561,-0.12649667263031006,1647301157.4000788,4187.0,1647301157.4001021,,,,,,
4648,4341.16162109375,1647301157.4446056,0.00047546339919790626,1647301157.4446595,0.0026806783862411976,1647301157.4446888,33.84000015258789,1647301157.4447126,-0.1848244071006775,1647301157.4447353,4205.0,1647301157.444759,,,,,,
4759,6067.390625,1647301157.4695911,0.00329904374666512,1647301157.4696376,0.0006206728867255151,1647301157.4696665,33.77000045776367,1647301157.4696903,-0.18484587967395782,1647301157.469713,4210.0,1647301157.469736,,,,,,
4866,5926.0673828125,1647301157.4932659,0.00021013828518334776,1647301157.4933128,0.003272115718573332,1647301157.493342,33.93000030517578,1647301157.493366,-0.18289272487163544,1647301157.4933882,4217.0,1647301157.4934115,,,,,,
4975,6298.734375,1647301157.5175838,0.006895883474498987,1647301157.51763,0.0050427271053195,1647301157.5176592,33.31999969482422,1647301157.5176833,-0.17947742342948914,1647301157.517706,4222.0,1647301157.5177288,,,,,,
5073,8318.330078125,1647301157.539597,0.003154824022203684,1647301157.539645,0.0013058306649327278,1647301157.5396733,32.88999938964844,1647301157.5396972,-0.17630892992019653,1647301157.539719,4226.0,1647301157.539742,,,,,,
5210,7658.6171875,1647301157.5692918,0.0005497222300618887,1647301157.5693398,0.003850045148283243,1647301157.569369,32.93000030517578,1647301157.569393,-0.17258386313915253,1647301157.569415,4236.0,1647301157.5694377,,,,,,
5356,4100.0458984375,1647301157.601025,0.004161078017205,1647301157.6010737,0.013219787739217281,1647301157.6011026,33.22999954223633,1647301157.6011264,-0.16415154933929443,1647301157.6011488,4245.0,1647301157.601172,,,,,,
5584,3310.50048828125,1647301157.650053,0.005595045629888773,1647301157.6501188,0.0014651514356955886,1647301157.6501503,34.130001068115234,1647301157.6501756,-0.1665675789117813,1647301157.6501982,4260.0,1647301157.6502216,,,,,,
5685,8905.890625,1647301157.6739268,0.009389590471982956,1647301157.673991,0.0018017980037257075,1647301157.6740234,33.59000015258789,1647301157.6740487,-0.15607813000679016,1647301157.6740718,4260.0,1647301157.6740956,,,,,,
5807,5925.8720703125,1647301157.7012172,0.006038391496986151,1647301157.7012675,0.005698950495570898,1647301157.7012966,33.560001373291016,1647301157.701321,-0.15600009262561798,1647301157.7013435,4264.0,1647301157.701366,,,,,,
