,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel
50,,,,,,,,50.0,0.18392009969883263,0.18392009969883263,0.49875978925627434,0.6623729691206535,-0.1439900432121593,-5.759586531581287,50.0,0.18621667630785396,0.18621667630785396,-0.5192991895537694,-0.11465562785411708,-0.5192991164312041,-0.11465757778919183,,,,,,,,50.0,0.1928541964762601,0.1928541964762601,0.5192991837572113,0.11465578213544636,0.5192991910361113,0.11465558833594164,50.0,0.23439622045534847,0.23439622045534847,-0.04590266095468441,-0.25531394034782195,0.030304607201335543,-5.015105312366427
51,,,,,,,,51.0,0.18355747487149185,0.18355747487149185,0.5012436878904767,0.5961356722085888,-0.11999176599723727,5.759586531581287,51.0,0.18620921408839664,0.18620921408839664,-0.5197291481582224,-0.10319006506870564,-0.5197290823479136,-0.10319182001027372,,,,,,,,51.0,0.1927486120051332,0.1927486120051332,0.5197291429357284,0.10319020284410936,0.5197291494925399,0.10319002954284517,51.0,0.23464171859418204,0.23464171859418204,-0.021904383739762397,5.759586531581286,0.04556419531886373,3.662301148206765
52,,,,,,,,52.0,0.1835117300380292,0.1835117300380292,0.5034791966612588,0.536522104987729,-0.1439900432121593,-5.759586531581287,52.0,0.18620245549034137,0.18620245549034137,-0.52011611090223,-0.09287105856183504,-0.5201160516729522,-0.09287263800924514,,,,,,,,52.0,0.19265346727660085,0.19265346727660085,0.5201161061897014,0.09287118095353396,0.5201161121035792,0.09287102664944728,52.0,0.23476628993404247,0.23476628993404247,-0.03407774386489352,-2.9216064300314697,0.021565918103941702,-5.759586531581286
53,,,,,,,,53.0,0.1830221985750724,0.1830221985750724,0.4794809194463368,-5.759586531581287,-0.1679883204270813,-5.759586531581287,53.0,0.18619633822965048,0.18619633822965048,-0.5204643773718368,-0.08358395270565212,-0.5204643240654868,-0.08358537420831966,,,,,,,,53.0,0.1925677409142012,0.1925677409142012,0.5204643731084113,0.08358406049037116,0.5204643784538912,0.08358392407485937,53.0,0.23485118757151816,0.23485118757151816,-0.010079466649971489,5.759586531581287,0.04556419531886373,5.759586531581287
54,,,,,,,,54.0,0.18318502578826928,0.18318502578826928,0.483892705061533,1.0588285476470887,-0.14399004321215933,5.759586531581284,54.0,0.18619080472017296,0.18619080472017296,-0.520777817194483,-0.07522555743508803,-0.5207777692187681,-0.07522683678748812,,,,,,,,54.0,0.1924905093694957,0.1924905093694957,0.5207778133206917,0.07522565094729566,0.5207778181697302,0.07522553180138378,54.0,0.23478337580865924,0.23478337580865924,-0.017185226096810405,-1.7053822672413403,0.036749843481644735,-2.1154444409325563
55,,,,,,,,55.0,0.18333666084440495,0.18333666084440495,0.4878633121152096,0.95294569288238,-0.16798832042708137,-5.759586531581287,55.0,0.18618580189349088,0.18618580189349088,-0.5210599130348644,-0.0677030016915791,-0.5210598698567211,-0.067704153108738,,,,,,,,55.0,0.19242093796456353,0.19242093796456353,0.5210599094901712,0.06770308067510022,0.5210599139148162,0.06770297882062085,55.0,0.2349402004615498,0.2349402004615498,0.006813051118111625,5.759586531581287,0.060748120696566765,5.759586531581287
56,,,,,,,,56.0,0.18316219070861753,0.18316219070861753,0.4914368584635185,0.8576511235941408,-0.14399004321215933,5.759586531581287,56.0,0.1861812809820556,0.1861812809820556,-0.5213137992912079,-0.06093270152242257,-0.521313760430879,-0.06093373779786404,,,,,,,,56.0,0.19235827267228436,0.19235827267228436,0.521313796010179,0.06093276480185188,0.52131380008665,0.06093268124010233,56.0,0.23489585054089007,0.23489585054089007,-0.00305211977925556,-2.3676410153681244,0.0439412956397751,-4.033638013630001
57,,,,,,,,57.0,0.18331745800867,0.18331745800867,0.49465305017699657,0.7718860112347233,-0.16798832042708137,-5.759586531581287,57.0,0.18617719727961624,0.18617719727961624,-0.521542296921917,-0.05483943137018166,-0.521542261947621,-0.05484036401807658,,,,,,,,57.0,0.19230183258884767,0.19230183258884767,0.5215422938284424,0.05483947638322698,0.5215422976432271,0.05483941357850697,57.0,0.23484439580471103,0.23484439580471103,0.020946157435666468,5.759586531581286,0.06793957285469712,5.759586531581286
58,,,,,,,,58.0,0.18297416341166647,0.18297416341166647,0.4975476227191268,0.694697410111254,-0.14399004321215933,5.759586531581286,58.0,0.18617350988957204,0.18617350988957204,-0.5217479447895552,-0.0493554882331635,-0.5217479133126888,-0.049356327616267855,,,,,,,,58.0,0.19225100305550233,0.19225100305550233,0.5217479417868388,0.04935551001512226,0.521747945447176,0.04935547294770731,58.0,0.23461339755899496,0.23461339755899496,0.006260236317081591,-3.5246210684603705,0.04394129563977835,-5.7595865315805055
59,,,,,,,,59.0,0.182948424862363,0.182948424862363,0.500152738007044,0.6252276691001333,-0.16798832042708137,-5.759586531581287,59.0,0.1861701814692616,0.1861701814692616,-0.5219330278704296,-0.044419939409846336,-0.5219329995412497,-0.04442069485464106,,,,,,,,59.0,0.1922052293859089,0.1922052293859089,0.5219330248234204,0.04441992877958845,0.5219330284756291,0.04441992682874406,59.0,0.2343720806780533,0.2343720806780533,-0.017738037784374466,-5.7595857843494525,0.01994301842485632,-5.759586531581287
