# Time, Reward, Motor1Pos, Motor1Vel, Motor2Pos, Motor2Vel
1.010000000000000000e+02,1.658681257507643170e-01,5.235750252700474006e-01,5.364101063090874781e-04,-5.235022043839283601e-01,-6.772624994174838032e-04
1.020000000000000000e+02,1.658676897100987979e-01,5.235770367131729053e-01,4.827463501167675438e-04,-5.235047420884491043e-01,-6.090490849711635308e-04
1.030000000000000000e+02,1.658672974575880754e-01,5.235788469252169453e-01,4.344508905655176684e-04,-5.235070241666505142e-01,-5.476987683429891673e-04
1.040000000000000000e+02,1.658669445986560853e-01,5.235804760366173927e-01,3.909867361058848106e-04,-5.235090763402362457e-01,-4.925216605804720463e-04
1.050000000000000000e+02,1.658666271795324887e-01,5.235819421641505489e-01,3.518706079602654680e-04,-5.235109217451050512e-01,-4.428971685056976612e-04
1.060000000000000000e+02,1.658663416430575244e-01,5.235832616123492489e-01,3.166675677010485739e-04,-5.235125811911000016e-01,-3.982670387991487358e-04
1.070000000000000000e+02,1.658660847889148471e-01,5.235844490547749697e-01,2.849861821677316764e-04,-5.235140733956831216e-01,-3.581290999502362922e-04
1.080000000000000000e+02,1.658658537378517317e-01,5.235855176971582203e-01,2.564741719762919561e-04,-5.235154151941500134e-01,-3.220316320630428218e-04
1.090000000000000000e+02,1.658656458994831884e-01,5.235864794242218734e-01,2.308144952705592405e-04,-5.235166217287400281e-01,-2.895683015976680940e-04
1.100000000000000000e+02,1.658654589433257442e-01,5.235873449318183548e-01,2.077218231571356741e-04,-5.235177066187580719e-01,-2.603736043409961331e-04
1.110000000000000000e+02,1.658652907727331538e-01,5.235881238458502951e-01,1.869393676752594674e-04,-5.235186821136150748e-01,-2.341187656803942071e-04
1.120000000000000000e+02,1.658651395014444363e-01,5.235888248292962510e-01,1.682360270255622554e-04,-5.235195592304995316e-01,-2.105080522714465412e-04
1.130000000000000000e+02,1.658650034324849476e-01,5.235894556785309906e-01,1.514038163339633859e-04,-5.235203478782239905e-01,-1.892754538775629001e-04
1.140000000000000000e+02,1.658648810391803452e-01,5.235900234100118178e-01,1.362555553979750902e-04,-5.235210569686332693e-01,-1.701816982153160922e-04
1.150000000000000000e+02,1.658647709480753907e-01,5.235905343382938337e-01,1.226227876955567498e-04,-5.235216945168225111e-01,-1.530115654200123133e-04
1.160000000000000000e+02,1.658646719235645772e-01,5.235909941462418837e-01,1.103539075430885096e-04,-5.235222677312895145e-01,-1.375714720824198556e-04
1.170000000000000000e+02,1.658645828540642464e-01,5.235914079482192340e-01,9.931247457283589068e-05,-5.235227830950303085e-01,-1.236872977857517695e-04
1.180000000000000000e+02,1.658645027395704852e-01,5.235917803469559706e-01,8.937569680551273510e-05,-5.235232464384879103e-01,-1.112024298341280043e-04
1.190000000000000000e+02,1.658644306804660518e-01,5.235921154847286152e-01,8.043306544281861130e-05,-5.235236630051725015e-01,-9.997600429315814765e-05
1.200000000000000000e+02,1.658643658674472943e-01,5.235924170894211693e-01,7.238512622159333661e-05,-5.235240375106875454e-01,-8.988132359990951188e-05
1.210000000000000000e+02,1.658643075724638427e-01,5.235926885159779554e-01,6.514237364187619493e-05,-5.235243741958254260e-01,-8.080443308465775688e-05
1.220000000000000000e+02,1.658642551405647980e-01,5.235929327837105518e-01,5.862425581741065740e-05,-5.235246768743271328e-01,-7.264284040824118096e-05
1.230000000000000000e+02,1.658642079825642934e-01,5.235931526098723809e-01,5.275827885156087285e-05,-5.235249489758421193e-01,-6.530436360065224196e-05
1.240000000000000000e+02,1.658641655684413019e-01,5.235933504398757599e-01,4.747920081132365539e-05,-5.235251935845703919e-01,-5.870609478244339903e-05
1.250000000000000000e+02,1.658641274214022465e-01,5.235935284744853702e-01,4.272830630174666332e-05,-5.235254134740202625e-01,-5.277346796824437358e-05
1.260000000000000000e+02,1.658640931125391071e-01,5.235936886942921253e-01,3.845275362478131083e-05,-5.235256111382723399e-01,-4.743942049644750782e-05
1.270000000000000000e+02,1.658640622560230427e-01,5.235938328817388854e-01,3.460498722494276811e-05,-5.235257888201002574e-01,-4.264363869644437048e-05
1.280000000000000000e+02,1.658640345047804332e-01,5.235939626409427117e-01,3.114220890603991524e-05,-5.235259485362641074e-01,-3.833187931983359707e-05
1.290000000000000000e+02,1.658640095466026865e-01,5.235940794155341527e-01,2.802590194481998539e-05,-5.235260921002605761e-01,-3.445535916194288409e-05
1.300000000000000000e+02,1.658639871006457323e-01,5.235941845047125121e-01,2.522140280878095724e-05,-5.235262211427855750e-01,-3.097020598929068474e-05
1.310000000000000000e+02,1.658639669142818462e-01,5.235942790776946243e-01,2.269751570187596764e-05,-5.235263371301382973e-01,-2.783696464212464503e-05
1.320000000000000000e+02,1.658639487602666662e-01,5.235943641867182308e-01,2.042616567708948998e-05,-5.235264413807748651e-01,-2.502015277797300948e-05
1.330000000000000000e+02,1.658639324341902865e-01,5.235944407787450627e-01,1.838208644824630502e-05,-5.235265350801967532e-01,-2.248786124307422592e-05
1.340000000000000000e+02,1.658639177521842312e-01,5.235945097059926390e-01,1.654253941793596268e-05,-5.235266192943409669e-01,-2.021139461506884916e-05
1.350000000000000000e+02,1.658639045488591590e-01,5.235945717354127948e-01,1.488706082436423044e-05,-5.235266949816238524e-01,-1.816494788026378255e-05
1.360000000000000000e+02,1.658638926754488763e-01,5.235946275572218589e-01,1.339723417459243423e-05,-5.235267630037722109e-01,-1.632531559368616055e-05
1.370000000000000000e+02,1.658638819981405887e-01,5.235946777925778450e-01,1.205648544475451813e-05,-5.235268241355651719e-01,-1.467163030084483793e-05
1.380000000000000000e+02,1.658638723965732420e-01,5.235947230004893704e-01,1.084989875849266319e-05,-5.235268790735952971e-01,-1.318512723489418016e-05
1.390000000000000000e+02,1.658638637624862411e-01,5.235947636840331265e-01,9.764050509858069124e-06,-5.235269284441481652e-01,-1.184893268378743173e-05
1.400000000000000000e+02,1.658638559985040617e-01,5.235948002959501801e-01,8.786860085827459332e-06,-5.235269728102882603e-01,-1.064787363552356665e-05
1.410000000000000000e+02,1.658638490170420421e-01,5.235948332436813901e-01,7.907455502409232789e-06,-5.235270126782323175e-01,-9.568306565924095510e-06
1.420000000000000000e+02,1.658638427393234749e-01,5.235948628939001148e-01,7.116052505892155576e-06,-5.235270485030799614e-01,-8.597963442633644850e-06
1.430000000000000000e+02,1.658638370944945373e-01,5.235948895765907274e-01,6.403845743609388552e-06,-5.235270806939683608e-01,-7.725813226908461592e-06
1.440000000000000000e+02,1.658638320188272619e-01,5.235949135887192352e-01,5.762910838616478257e-06,-5.235271096187070761e-01,-6.941937296248589090e-06
1.450000000000000000e+02,1.658638274550046643e-01,5.235949351975369703e-01,5.186116257955938715e-06,-5.235271356079462812e-01,-6.237417403558122199e-06
1.460000000000000000e+02,1.658638233514756477e-01,5.235949546435535451e-01,4.667043989576007568e-06,-5.235271589589250985e-01,-5.604234913934869812e-06
1.470000000000000000e+02,1.658638196618754390e-01,5.235949721432126003e-01,4.199918160475221091e-06,-5.235271799388424574e-01,-5.035180174880214572e-06
1.480000000000000000e+02,1.658638163445045888e-01,5.235949878912992128e-01,3.779540790041596022e-06,-5.235271987878883371e-01,-4.523771006757976603e-06
1.490000000000000000e+02,1.658638133618602351e-01,5.235950020631074953e-01,3.401233986014481699e-06,-5.235272157219691413e-01,-4.064179395217542509e-06
1.500000000000000000e+02,1.658638106802131085e-01,5.235950148163903695e-01,3.060787898267722893e-06,-5.235272309351590714e-01,-3.651165571911197835e-06
1.510000000000000000e+02,1.658638082692294735e-01,5.235950262931149402e-01,2.754413902246141500e-06,-5.235272446019036963e-01,-3.280018713556479843e-06
1.520000000000000000e+02,1.658638061016288190e-01,5.235950366210417872e-01,2.478702449905113120e-06,-5.235272568790021452e-01,-2.946503633419396529e-06
1.530000000000000000e+02,1.658638041528767704e-01,5.235950459151466063e-01,2.230585148308586589e-06,-5.235272679073889046e-01,-2.646812816096439908e-06
1.540000000000000000e+02,1.658638024009095602e-01,5.235950542788991857e-01,2.007300623483816397e-06,-5.235272778137359806e-01,-2.377523296907051494e-06
1.550000000000000000e+02,1.658638008258849217e-01,5.235950618054150407e-01,1.806363809418123081e-06,-5.235272867118938578e-01,-2.135557889991765426e-06
1.560000000000000000e+02,1.658637994099591562e-01,5.235950685784912517e-01,1.625538294952885108e-06,-5.235272947041867964e-01,-1.918150299076103296e-06
1.570000000000000000e+02,1.658637981370853498e-01,5.235950746735389405e-01,1.462811450575505974e-06,-5.235273018825774560e-01,-1.722813766353853952e-06
1.580000000000000000e+02,1.658637969928331568e-01,5.235950801584223768e-01,1.316372037260225361e-06,-5.235273083297143915e-01,-1.547312865432738512e-06
1.590000000000000000e+02,1.658637959642261239e-01,5.235950850942142631e-01,1.184590057084316720e-06,-5.235273141198732993e-01,-1.389638136749491448e-06
1.600000000000000000e+02,1.658637950395951965e-01,5.235950895358751911e-01,1.065998616407508291e-06,-5.235273193198036745e-01,-1.247983292204694524e-06
1.610000000000000000e+02,1.658637942084469075e-01,5.235950935328652633e-01,9.592776100701503789e-07,-5.235273239894898678e-01,-1.120724697966231696e-06
1.620000000000000000e+02,1.658637934613459153e-01,5.235950971296945422e-01,8.632390339140538788e-07,-5.235273281828354275e-01,-1.006402943436760251e-06
1.630000000000000000e+02,1.658637927898072850e-01,5.235951003664185421e-01,7.768137665773548970e-07,-5.235273319482781629e-01,-9.037062522318574222e-07
1.640000000000000000e+02,1.658637921862018416e-01,5.235951032790838733e-01,6.990396707596528287e-07,-5.235273353293430354e-01,-8.114555752373550204e-07
1.650000000000000000e+02,1.658637916436694892e-01,5.235951059001292540e-01,6.290508912294196025e-07,-5.235273383651396495e-01,-7.285911939255453058e-07
1.660000000000000000e+02,1.658637911560416900e-01,5.235951082587468886e-01,5.660682249697270483e-07,-5.235273410908090064e-01,-6.541606512646830871e-07
1.670000000000000000e+02,1.658637907177722415e-01,5.235951103812070961e-01,5.093904425730388580e-07,-5.235273435379254048e-01,-5.873079235264434895e-07
1.680000000000000000e+02,1.658637903238741884e-01,5.235951122911508548e-01,4.583864923684620293e-07,-5.235273457348573745e-01,-5.272636711084234466e-07
1.690000000000000000e+02,1.658637899698638396e-01,5.235951140098528134e-01,4.124884748419577175e-07,-5.235273477070927495e-01,-4.733364852053041467e-07
1.700000000000000000e+02,1.658637896517095867e-01,5.235951155564583237e-01,3.711853264121797478e-07,-5.235273494775302128e-01,-4.249049972386212724e-07
1.710000000000000000e+02,1.658637893657867179e-01,5.235951169481963818e-01,3.340171267057665654e-07,-5.235273510667418639e-01,-3.814108094866484285e-07
1.720000000000000000e+02,1.658637891088368121e-01,5.235951182005713633e-01,3.005699847298985533e-07,-5.235273524932090305e-01,-3.423521172743473491e-07
1.730000000000000000e+02,1.658637888779296021e-01,5.235951193275356630e-01,2.704714340264930993e-07,-5.235273537735339877e-01,-3.072779869323182951e-07
1.740000000000000000e+02,1.658637886704311393e-01,5.235951203416452371e-01,2.433862865013971147e-07,-5.235273549226306944e-01,-2.757832150415740853e-07
1.750000000000000000e+02,1.658637884839732068e-01,5.235951212541989364e-01,2.190128966675534656e-07,-5.235273559538961008e-01,-2.475036979767578199e-07
1.760000000000000000e+02,1.658637883164268412e-01,5.235951220753648494e-01,1.970798153694594984e-07,-5.235273568793639143e-01,-2.221122675340723650e-07
1.770000000000000000e+02,1.658637881658781288e-01,5.235951228142929903e-01,1.773427554136761874e-07,-5.235273577098429332e-01,-1.993149573248801069e-07
1.780000000000000000e+02,1.658637880306063628e-01,5.235951234792175502e-01,1.595818848153398946e-07,-5.235273584550413917e-01,-1.788476428350674285e-07
1.790000000000000000e+02,1.658637879090650302e-01,5.235951240775482685e-01,1.435993712429440412e-07,-5.235273591236789814e-01,-1.604730135019057775e-07
1.800000000000000000e+02,1.658637877998635490e-01,5.235951246159532557e-01,1.292171870869493631e-07,-5.235273597235867715e-01,-1.439778583273352819e-07
1.810000000000000000e+02,1.658637877017518913e-01,5.235951251004329343e-01,1.162751204882091303e-07,-5.235273602617976918e-01,-1.291706275278670773e-07
1.820000000000000000e+02,1.658637876136066780e-01,5.235951255363870960e-01,1.046289991684396746e-07,-5.235273607446278010e-01,-1.158792367891693314e-07
1.830000000000000000e+02,1.658637875344178836e-01,5.235951259286749648e-01,9.414907978450232834e-08,-5.235273611777490066e-01,-1.039490893045686611e-07
1.840000000000000000e+02,1.658637874632777065e-01,5.235951262816691543e-01,8.471860525975009354e-08,-5.235273615662544566e-01,-9.324130756855348465e-08
1.850000000000000000e+02,1.658637873993702161e-01,5.235951265993046277e-01,7.623250883711791750e-08,-5.235273619147174928e-01,-8.363113624352466555e-08
1.860000000000000000e+02,1.658637873419618602e-01,5.235951268851223306e-01,6.859623782440022729e-08,-5.235273622272446081e-01,-7.500651545600605566e-08
1.870000000000000000e+02,1.658637872903934163e-01,5.235951271423086029e-01,6.172470570449975564e-08,-5.235273625075228532e-01,-6.726678465539228562e-08
