# Time, Reward, Motor1Pos, Motor1Vel, Motor2Pos, Motor2Vel
1.750000000000000000e+02,3.064201217919892972e-01,-3.893161498849373459e-01,-3.565067028708715391e+00,5.235987673991556735e-01,2.186438177176341924e-07
1.760000000000000000e+02,3.070886020024737872e-01,-4.027444197993021446e-01,-3.222784779447548154e+00,5.235987682190700321e-01,1.967794354129637213e-07
1.770000000000000000e+02,3.077546562276128883e-01,-3.787461503124867623e-01,5.759584676835693529e+00,5.235987689569928660e-01,1.771014908058532455e-07
1.780000000000000000e+02,3.078137760287423808e-01,-3.931745085267266404e-01,-3.462805971417565409e+00,5.235987696211235054e-01,1.593913427910820246e-07
1.790000000000000000e+02,3.085955994437575844e-01,-3.691762386133920493e-01,5.759584779200306315e+00,5.235987702188410475e-01,1.434522074461597185e-07
1.800000000000000000e+02,3.087393372138854120e-01,-3.845562072148838162e-01,-3.691192464358018732e+00,5.235987707567868465e-01,1.291069864350902208e-07
1.810000000000000000e+02,3.096420294863317935e-01,-3.984604763056213694e-01,-3.337024581777007892e+00,5.235987712409380102e-01,1.161962872586741469e-07
1.820000000000000000e+02,3.105550621543244905e-01,-3.744622107669138833e-01,5.759583729289794007e+00,5.235987716766741240e-01,1.045766593286978630e-07
1.830000000000000000e+02,3.108809901447386892e-01,-3.893166068820521630e-01,-3.565055067633182695e+00,5.235987720688366487e-01,9.411899259959000119e-08
1.840000000000000000e+02,3.119344384484682986e-01,-4.027448262000173917e-01,-3.222772636311651340e+00,5.235987724217828765e-01,8.470709200736337152e-08
1.850000000000000000e+02,3.130068771645129200e-01,-3.787465593708152500e-01,5.759584039008521117e+00,5.235987727394344482e-01,7.623638254364295541e-08
1.860000000000000000e+02,3.135336105121730998e-01,-3.931748784141808062e-01,-3.462796570407731700e+00,5.235987730253208738e-01,6.861274481906320943e-08
