,des_spring_k,des_spring_k,des_zeta,des_zeta,max_height,max_height,rollout/ep_len_mean,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/ep_rew_mean,time/fps,time/fps,train/actor_loss,train/actor_loss,train/critic_loss,train/critic_loss,train/learning_rate,train/learning_rate
,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time,value,wall_time
175,5427.64013671875,1647367185.3561614,0.0026114729698747396,1647367185.356231,0.0010931838769465685,1647367185.356262,43.75,1647367185.356287,-0.08788424730300903,1647367185.3563108,5006.0,1647367185.3563354,,,,,,
355,8789.6533203125,1647367185.4136183,0.006943623535335064,1647367185.4136817,0.004454490728676319,1647367185.413714,44.375,1647367185.413741,-0.09000137448310852,1647367185.4137669,3839.0,1647367185.413794,,,,,,
565,6356.826171875,1647367185.4630396,0.002165398793295026,1647367185.4631095,0.0020830139983445406,1647367185.4631588,47.08333206176758,1647367185.463207,-0.09114966541528702,1647367185.4632514,3982.0,1647367185.4632983,,,,,,
675,6028.45751953125,1647367185.4892516,0.00705661391839385,1647367185.4893105,0.0024912813678383827,1647367185.4893432,42.1875,1647367185.4893706,-0.0770416259765625,1647367185.4893954,4015.0,1647367185.4894214,,,,,,
787,4571.7041015625,1647367185.5130801,0.00946126226335764,1647367185.5131333,0.001304439501836896,1647367185.5131652,39.349998474121094,1647367185.5131922,-0.07238879799842834,1647367185.5132177,4100.0,1647367185.5132444,,,,,,
1006,5237.81298828125,1647367185.5613592,0.008999899961054325,1647367185.5614262,0.004023702349513769,1647367185.5614605,41.91666793823242,1647367185.5614877,-0.08236729353666306,1647367185.5615134,4188.0,1647367185.5615406,,,,,,
1139,3712.34033203125,1647367185.5916457,0.0059514520689845085,1647367185.5917318,0.002918628277257085,1647367185.5917904,40.67856979370117,1647367185.5918443,-0.07954121381044388,1647367185.5918953,4212.0,1647367185.591945,,,,,,
1269,8824.771484375,1647367185.6227102,0.009864035993814468,1647367185.6227717,0.002546941861510277,1647367185.6228056,39.65625,1647367185.6228333,-0.07588784396648407,1647367185.6228588,4208.0,1647367185.6228852,,,,,,
1392,2865.598876953125,1647367185.6525824,0.008764569647610188,1647367185.652636,0.005104105453938246,1647367185.6526697,38.66666793823242,1647367185.652697,-0.07431994378566742,1647367185.652722,4200.0,1647367185.6527624,,,,,,
