# Time, Rod Pos, Rod Vel, Actuator Pos, Actuator Vel, Actuator Accel, Power, Omega X, Omega P, Reward
0.000000000000000000e+00,-3.865996300088159199e-02,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
1.000000000000000021e-02,-3.918154726784211367e-02,-5.215842669605189746e-02,1.256125885009765630e-01,6.125885009765625472e-02,6.125885009765625000e+00,3.763904655432980251e-01,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
2.000000000000000042e-02,-3.996903463461148193e-02,-7.874873667693688128e-02,1.265933073043823132e-01,9.807188034057617854e-02,3.681303024291992188e+00,3.621154066248526981e-01,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
2.999999999999999889e-02,-4.080335220889865638e-02,-8.343175742871729306e-02,1.277630113601684325e-01,1.169704055786132957e-01,1.889852523803710938e+00,2.217199866416652565e-01,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
4.000000000000000083e-02,-4.155711278533200798e-02,-7.537605764333510372e-02,1.290542638778686413e-01,1.291252517700195446e-01,1.215484619140625000e+00,1.574206067415268584e-01,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
5.000000000000000278e-02,-4.217966644761533129e-02,-6.225536622833266476e-02,1.304827213287353405e-01,1.428457450866699452e-01,1.372049331665039062e+00,1.965793833045920980e-01,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
5.999999999999999778e-02,-4.264909360773842112e-02,-4.694271601230904506e-02,1.320857685089111277e-01,1.603047180175781461e-01,1.745897293090820312e+00,2.807151999763466410e-01,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
7.000000000000000666e-02,-4.295441806965250714e-02,-3.053244619140875471e-02,1.338985171318054224e-01,1.812748622894287398e-01,2.097014427185058594e+00,3.812764095114374863e-01,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
8.000000000000000167e-02,-4.309371577084613464e-02,-1.392977011936271520e-02,1.359494726181030289e-01,2.050955486297607600e-01,2.382068634033203125e+00,4.900173283908969002e-01,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
8.999999999999999667e-02,-4.307700186694097405e-02,1.671390390515919977e-03,1.382630949974059942e-01,2.313622379302978649e-01,2.626668930053710938e+00,6.095351379650851831e-01,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
1.000000000000000056e-01,-4.292036729519407151e-02,1.566345717469008053e-02,1.408538639068603326e-01,2.590768909454345681e-01,2.771465301513671875e+00,7.201766815203513028e-01,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
1.100000000000000006e-01,-4.265506805244630162e-02,2.652992427477710718e-02,1.437388663291930824e-01,2.885002422332763605e-01,2.942335128784179688e+00,8.514109905778712850e-01,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
1.199999999999999956e-01,-4.232030076318474276e-02,3.347672892615574658e-02,1.469332974433898709e-01,3.194431114196777388e-01,3.094286918640136719e+00,9.914139868383592402e-01,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
1.300000000000000044e-01,-4.196709638640368223e-02,3.532043767810573442e-02,1.504597996711730667e-01,3.526502227783203103e-01,3.320711135864257812e+00,1.174562670410514320e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
1.400000000000000133e-01,-4.164084716681987208e-02,3.262492195838125747e-02,1.543338552474975423e-01,3.874055576324462735e-01,3.475533485412597656e+00,1.350480310950466389e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
1.499999999999999944e-01,-4.138156897309323845e-02,2.592781937266365813e-02,1.585687981605529706e-01,4.234942913055419478e-01,3.608873367309570312e+00,1.532922280907511592e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
1.600000000000000033e-01,-4.121947616508601225e-02,1.620928080072283478e-02,1.631744876861572213e-01,4.605689525604247381e-01,3.707466125488281250e+00,1.712666421439601905e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
1.700000000000000122e-01,-4.117195046454769775e-02,4.752570053831431732e-03,1.681563950538635110e-01,4.981907367706298051e-01,3.762178421020507812e+00,1.879905286749063542e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
1.799999999999999933e-01,-4.124931680040271054e-02,-7.736633585501457785e-03,1.735237037658691195e-01,5.367308712005613991e-01,3.854013442993164062e+00,2.074773696855024774e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
1.900000000000000022e-01,-4.145486198783941700e-02,-2.055451874367060852e-02,1.792901856422424167e-01,5.766481876373289461e-01,3.991731643676757812e+00,2.308730292314360888e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
2.000000000000000111e-01,-4.178790075961864164e-02,-3.330387717792215874e-02,1.854781672477721910e-01,6.187981605529783158e-01,4.214997291564941406e+00,2.616057268468439556e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
2.099999999999999922e-01,-4.225120102813881978e-02,-4.633002685201760562e-02,1.921275065422057837e-01,6.649339294433591618e-01,4.613576889038085938e+00,3.076926981046014031e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
2.200000000000000011e-01,-4.287319525638860068e-02,-6.219942282497803454e-02,1.993226716041564539e-01,7.195165061950681284e-01,5.458257675170898438e+00,3.939088411828433500e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
2.300000000000000100e-01,-4.374617565050473167e-02,-8.729803941161334846e-02,2.072420693397521441e-01,7.919397735595701260e-01,7.242326736450195312e+00,5.752693055495913477e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
2.399999999999999911e-01,-4.491552951555882051e-02,-1.169353865054090919e-01,2.160410868644713767e-01,8.799017524719237038e-01,8.796197891235351562e+00,7.763009309406587732e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
2.500000000000000000e-01,-4.632757054587004902e-02,-1.412041030311229906e-01,2.257990174293517394e-01,9.757930564880370472e-01,9.589130401611328125e+00,9.385077884241626478e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
2.600000000000000089e-01,-4.785381528757898933e-02,-1.526244741708941977e-01,2.357990174293517482e-01,1.000000000000000000e+00,9.878204345703125000e+00,9.907838958740233792e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
2.700000000000000178e-01,-4.932320497659082453e-02,-1.469389689011837974e-01,2.457990174293517571e-01,1.000000000000000000e+00,9.912721633911132812e+00,9.942459798812866012e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
2.800000000000000266e-01,-5.056030549433322696e-02,-1.237100517742404232e-01,2.500000000000000000e-01,1.000000000000000000e+00,9.918281555175781250e+00,9.948036399841306832e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
2.899999999999999800e-01,-5.056671367900149316e-02,-6.408184668267730144e-04,2.500000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
2.999999999999999889e-01,-4.935880797055278157e-02,1.207905708448708676e-01,2.500000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
3.099999999999999978e-01,-4.710715869872062617e-02,2.251649271832155685e-01,2.500000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
3.200000000000000067e-01,-4.409321810918375578e-02,3.013940589536868719e-01,2.500000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
3.300000000000000155e-01,-4.064697221010055150e-02,3.446245899083201780e-01,2.500000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
3.400000000000000244e-01,-3.708975757790694550e-02,3.557214632193603787e-01,2.500000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
3.500000000000000333e-01,-3.369703860231500897e-02,3.392718975591939023e-01,2.500000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
3.599999999999999867e-01,-3.068315066696085391e-02,3.013887935354154224e-01,2.500000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.179999999999999716e+00,-8.179999999999999716e+00,0.000000000000000000e+00
