# Time, Reward, Height, Motor1Pos, Motor1Vel, Motor2Pos, Motor2Vel
0.000000000000000000e+00,5.010290000000015009e-01,2.505145000000007505e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.010290000000015009e-01,2.505145000000007505e-01,2.399825261523676895e-02,5.759580627656824880e+00,-2.399827721492202998e-02,-5.759586531581287083e+00
2.000000000000000000e+00,4.997349087455886241e-01,2.498674543727943120e-01,4.799650336828245600e-02,5.759580180730965893e+00,-4.799655442984405995e-02,-5.759586531581287083e+00
3.000000000000000000e+00,4.979752637737298593e-01,2.489876318868649296e-01,7.199475061772450668e-02,5.759579339866093939e+00,-7.199483164476608299e-02,-5.759586531581287083e+00
4.000000000000000000e+00,4.957502601247949503e-01,2.478751300623974752e-01,9.599298438512317289e-02,5.759576104175678779e+00,-9.599310885968811990e-02,-5.759586531581287083e+00
5.000000000000000000e+00,4.930559739233431604e-01,2.465279869616715802e-01,7.199474335194935848e-02,-5.759577847961716124e+00,-1.199913860746101568e-01,-5.759586531581287083e+00
6.000000000000000000e+00,4.913672058168909729e-01,2.456836029084454864e-01,4.799646613702732850e-02,-5.759586531581287083e+00,-1.439896632895321937e-01,-5.759586531581287083e+00
7.000000000000000000e+00,4.892140488164867240e-01,2.446070244082433620e-01,2.399821492841323206e-02,-5.759580290067383146e+00,-1.679879405044542307e-01,-5.759586531581287083e+00
8.000000000000000000e+00,4.867921039661455840e-01,2.433960519830727920e-01,-3.348625530683047025e-08,-5.759579619520449612e+00,-1.919862177193762676e-01,-5.759586531581287083e+00
9.000000000000000000e+00,4.840984739599699105e-01,2.420492369799849552e-01,-2.399828394147261387e-02,-5.759580109252153690e+00,-2.159844949342983045e-01,-5.759586531581287083e+00
1.000000000000000000e+01,4.811270094767778893e-01,2.405635047383889447e-01,-4.799652834580662997e-02,-5.759578657040164806e+00,-2.399827721492203414e-01,-5.759586531581287083e+00
1.100000000000000000e+01,4.778680240569719850e-01,2.389340120284859925e-01,-7.199478002987229341e-02,-5.759580404175758339e+00,-2.639810493641423506e-01,-5.759586531581287083e+00
1.200000000000000000e+01,4.743080853711506562e-01,2.371540426855753281e-01,-9.599305724479431645e-02,-5.759586531581287083e+00,-2.879793265790643875e-01,-5.759586531581287083e+00
1.300000000000000000e+01,4.703751159688414618e-01,2.351875579844207309e-01,-1.199913344597163534e-01,-5.759586531581287083e+00,-3.115412714809878136e-01,-5.654866776461626721e+00
1.400000000000000000e+01,4.659689373966229842e-01,2.329844686983114921e-01,-1.439896116746383903e-01,-5.759586531581287083e+00,-3.327470218927189305e-01,-5.089380098815464493e+00
1.500000000000000000e+01,4.611323309355873090e-01,2.305661654677936545e-01,-1.679878888895604272e-01,-5.759586531581287083e+00,-3.518320690299422959e-01,-4.580411312933612145e+00
1.600000000000000000e+01,4.559156999658861564e-01,2.279578499829430782e-01,-1.919861292207901970e-01,-5.759577679495144764e+00,-3.278337918150202590e-01,5.759586531581287083e+00
1.700000000000000000e+01,4.508158232707366597e-01,2.254079116353683299e-01,-2.159844064357122340e-01,-5.759586531581287083e+00,-3.474102901933481258e-01,-4.698359610798685360e+00
1.800000000000000000e+01,4.448492023326530709e-01,2.224246011663265354e-01,-2.399826529488809368e-01,-5.759579163160487347e+00,-3.234120129784260889e-01,5.759586531581287083e+00
1.900000000000000000e+01,4.390054178901292015e-01,2.195027089450646007e-01,-2.639809301638029737e-01,-5.759586531581287083e+00,-3.434306892404133671e-01,-4.804482302876945887e+00
2.000000000000000000e+01,4.322900167553276329e-01,2.161450083776638165e-01,-2.879792073787250106e-01,-5.759586531581287083e+00,-3.194324120254913302e-01,5.759586531581287083e+00
2.100000000000000000e+01,4.257050489025511197e-01,2.128525244512755599e-01,-3.115412064284626137e-01,-5.654879771937027400e+00,-3.398490483827720787e-01,-4.899992725747380540e+00
2.200000000000000000e+01,4.182362630089914157e-01,2.091181315044957079e-01,-3.327469263799057164e-01,-5.089372788346340215e+00,-3.158507711678500418e-01,5.759586531581286195e+00
2.300000000000000000e+01,4.108528056894021896e-01,2.054264028447010948e-01,-3.518321113017450208e-01,-4.580444381241433938e+00,-3.366254382107229937e-01,-4.985920090289513773e+00
2.400000000000000000e+01,4.025218505181443751e-01,2.012609252590721876e-01,-3.690087365995310398e-01,-4.122390071468639228e+00,-3.126271609958009567e-01,5.759586531581287083e+00
2.500000000000000000e+01,3.943005222137987986e-01,1.971502611068993993e-01,-3.844677404994077952e-01,-3.710160935970427509e+00,-3.337241861651788488e-01,-5.063286040650697650e+00
2.600000000000000000e+01,3.851445896696447102e-01,1.925722948348223551e-01,-3.604694967939359729e-01,5.759578489313234684e+00,-3.527116451084908455e-01,-4.556990146394880092e+00
2.700000000000000000e+01,3.749663495590985773e-01,1.874831747795492887e-01,-3.767823837245874996e-01,-3.915092863356369968e+00,-3.287133678935688086e-01,5.759586531581287083e+00
2.800000000000000000e+01,1.828404672161501598e-01,1.828404672161501598e-01,-3.914640229119585868e-01,-3.523593404969060039e+00,-3.482019086640419370e-01,-4.677249784913557029e+00
2.900000000000000000e+01,1.827037529374735403e-01,1.827037529374735403e-01,-3.674657456970365499e-01,5.759586531581287083e+00,-3.657415953574676415e-01,-4.209524806422164644e+00
3.000000000000000000e+01,1.820757790982343027e-01,1.820757790982343027e-01,-3.830790486871627487e-01,-3.747192717630288605e+00,-3.417433181425456601e-01,5.759586531581272872e+00
3.100000000000000000e+01,1.834015227053132080e-01,1.834015227053132080e-01,-3.971310213782763832e-01,-3.372473445867266495e+00,-3.599288638881209534e-01,-4.364530978938076622e+00
3.200000000000000000e+01,1.843018719296728447e-01,1.843018719296728447e-01,-3.731327441633543462e-01,5.759586531581287083e+00,-3.359305866731989165e-01,5.759586531581287083e+00
3.300000000000000000e+01,1.849706957979028732e-01,1.849706957979028732e-01,-3.491344669484323093e-01,5.759586531581287083e+00,-3.119323094582768796e-01,5.759586531581287083e+00
3.400000000000000000e+01,1.854515702568939883e-01,1.854515702568939883e-01,-3.251361897335102724e-01,5.759586531581287083e+00,-2.879340322433548427e-01,5.759586531581287083e+00
3.500000000000000000e+01,1.859651789465979754e-01,1.859651789465979754e-01,-3.011379125185882355e-01,5.759586531581287083e+00,-2.639357550284328058e-01,5.759586531581287083e+00
3.600000000000000000e+01,1.865119377055770022e-01,1.865119377055770022e-01,-2.771396353036661986e-01,5.759586531581287083e+00,-2.399374778135107689e-01,5.759586531581287083e+00
3.700000000000000000e+01,1.870903642143689205e-01,1.870903642143689205e-01,-2.531413580887441617e-01,5.759586531581287083e+00,-2.159392005985887319e-01,5.759586531581287083e+00
3.800000000000000000e+01,1.876993952556847423e-01,1.876993952556847423e-01,-2.771396353036661986e-01,-5.759586531581287083e+00,-1.919409233836666950e-01,5.759586531581287083e+00
3.900000000000000000e+01,1.887904749679615302e-01,1.887904749679615302e-01,-2.531413580887441617e-01,5.759586531581285307e+00,-2.159392005985887319e-01,-5.759586531581287083e+00
4.000000000000000000e+01,1.889239633001764673e-01,1.889239633001764673e-01,-2.291430808738221248e-01,5.759586531581287083e+00,-2.399374778135107689e-01,-5.759586531581287083e+00
4.100000000000000000e+01,1.888597472308298220e-01,1.888597472308298220e-01,-2.531413580887441617e-01,-5.759586531581285307e+00,-2.639357550284328058e-01,-5.759586531581287083e+00
4.200000000000000000e+01,3.786080558130737184e-01,1.893040279065368592e-01,-2.771396353036661986e-01,-5.759586531581287083e+00,-2.879340322433548427e-01,-5.759586531581287083e+00
4.300000000000000000e+01,3.791407537528576621e-01,1.895703768764288311e-01,-3.011379125185882355e-01,-5.759586531581287083e+00,-3.115005065788492566e-01,-5.655953840518655795e+00
4.400000000000000000e+01,3.792803847036454457e-01,1.896401923518227228e-01,-3.233840363170100152e-01,-5.339069711621228898e+00,-3.327103334807942070e-01,-5.090358456466788972e+00
4.500000000000000000e+01,3.790055097696042319e-01,1.895027548848021159e-01,-3.434054738698378850e-01,-4.805145012678689653e+00,-3.087120562658721701e-01,5.759586531581287083e+00
4.600000000000000000e+01,3.788329459394279564e-01,1.894164729697139782e-01,-3.614248369859852095e-01,-4.324647147875358755e+00,-3.302007281991148346e-01,-5.157281263978242158e+00
4.700000000000000000e+01,3.777534743629458180e-01,1.888767371814729090e-01,-3.776421976845242279e-01,-3.892166567649363973e+00,-3.495404926728282180e-01,-4.641543473691214672e+00
4.800000000000000000e+01,3.763390681428031570e-01,1.881695340714015785e-01,-3.536439497116512509e-01,5.759579513489509139e+00,-3.255422154579061811e-01,5.759586531581287083e+00
4.900000000000000000e+01,3.743901323131916259e-01,1.871950661565958129e-01,-3.296457135015938844e-01,5.759576690413768851e+00,-3.015439382429841442e-01,5.759586531581287083e+00
