# Time, Reward, Height, Motor1Pos, Motor1Vel, Motor2Pos, Motor2Vel
0.000000000000000000e+00,5.010290000000015009e-01,2.505145000000007505e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.010290000000015009e-01,2.505145000000007505e-01,-2.399825261523676895e-02,-5.759580627656824880e+00,2.399827721492202998e-02,5.759586531581287083e+00
2.000000000000000000e+00,5.016418412544143557e-01,2.508209206272071778e-01,-4.799650375840527894e-02,-5.759580274360442509e+00,4.799655442984405995e-02,5.759586531581287083e+00
3.000000000000000000e+00,5.019918439745625349e-01,2.509959219872812675e-01,-7.199474752577343650e-02,-5.759578504168358037e+00,7.199483164476608299e-02,5.759586531581287083e+00
4.000000000000000000e+00,5.020778945388228998e-01,2.510389472694114499e-01,-9.599299143534099910e-02,-5.759578538296214134e+00,9.599310885968811990e-02,5.759586531581287083e+00
5.000000000000000000e+00,5.018966583202686405e-01,2.509483291601343202e-01,-1.199912389112070266e-01,-5.759579394207845482e+00,1.199913860746101568e-01,5.759586531581287083e+00
6.000000000000000000e+00,5.014429405427913711e-01,2.507214702713956855e-01,-1.439894955588840175e-01,-5.759581595442477386e+00,1.439896632895321937e-01,5.759586531581287083e+00
7.000000000000000000e+00,2.503548830892304289e-01,2.503548830892304289e-01,-1.679877727738060544e-01,-5.759586531581287083e+00,1.679879405044542307e-01,5.759586531581287083e+00
8.000000000000000000e+00,2.503953512890158550e-01,2.503953512890158550e-01,-1.919860499887280914e-01,-5.759586531581287083e+00,1.919862177193762676e-01,5.759586531581287083e+00
9.000000000000000000e+00,2.508160925144774511e-01,2.508160925144774511e-01,-2.159843272036501283e-01,-5.759586531581287083e+00,2.159844949342983045e-01,5.759586531581287083e+00
1.000000000000000000e+01,2.516015057019410084e-01,2.516015057019410084e-01,-2.399826044185721652e-01,-5.759586531581287083e+00,2.399827721492203414e-01,5.759586531581287083e+00
1.100000000000000000e+01,2.527411289749774692e-01,2.527411289749774692e-01,-2.639808816334942021e-01,-5.759586531581287083e+00,2.639810493641423506e-01,5.759586531581287083e+00
1.200000000000000000e+01,2.542146491961291832e-01,2.542146491961291832e-01,-2.879791588484162390e-01,-5.759586531581287083e+00,2.879793265790643875e-01,5.759586531581287083e+00
1.300000000000000000e+01,2.559904364481339067e-01,2.559904364481339067e-01,-3.115411205234044911e-01,-5.654870801997181395e+00,3.115412714809878136e-01,5.654866776461626721e+00
1.400000000000000000e+01,2.580380368211988573e-01,2.580380368211988573e-01,-3.327468860308939180e-01,-5.089383721797463345e+00,3.327470218927189305e-01,5.089380098815465381e+00
1.500000000000000000e+01,2.603153796965197997e-01,2.603153796965197997e-01,-3.518320749876344133e-01,-4.580445349617718875e+00,3.518321972632769135e-01,4.580442088933916800e+00
1.600000000000000000e+01,2.628209338627357505e-01,2.628209338627357505e-01,-3.690087450487008480e-01,-4.122400814655946988e+00,3.690088550967791092e-01,4.122397880040526097e+00
1.700000000000000000e+01,2.655708427038551145e-01,2.655708427038551145e-01,-3.844677504203558027e-01,-3.710161289197183354e+00,3.844678575005652243e-01,3.710160576908672070e+00
1.800000000000000000e+01,2.685845614257614811e-01,2.685845614257614811e-01,-3.983808529381501207e-01,-3.339144604270632755e+00,3.983809493103385724e-01,3.339142034345606636e+00
1.900000000000000000e+01,2.718800476114481834e-01,2.718800476114481834e-01,-4.109026452041649735e-01,-3.005230143843569568e+00,4.109027319391346245e-01,3.005227830911046283e+00
2.000000000000000000e+01,2.750381715319655251e-01,2.750381715319655251e-01,-4.221722582435783466e-01,-2.704707129459212656e+00,4.221723363050510214e-01,2.704705047819940589e+00
2.100000000000000000e+01,2.780425228956092676e-01,2.780425228956092676e-01,-4.323149099790504213e-01,-2.434236416513291257e+00,4.323149802343758119e-01,2.434234543037947063e+00
2.200000000000000000e+01,5.617505228181034482e-01,2.808752614090517241e-01,-4.414433199061085777e-01,-2.190818382493954442e+00,4.414433597707680956e-01,2.190811088734152090e+00
2.300000000000000000e+01,5.670521969787702954e-01,2.835260984893851477e-01,-4.496588807406168842e-01,-1.971734600281994432e+00,4.496589013535211565e-01,1.971729979860737725e+00
2.400000000000000000e+01,5.719858131141359880e-01,2.859929065570679940e-01,-4.570528911014537510e-01,-1.774562486600852473e+00,4.570528887779989335e-01,1.774556981874663819e+00
2.500000000000000000e+01,5.765585920833289357e-01,2.882792960416644679e-01,-4.637074508943117568e-01,-1.597094350285922948e+00,4.637074774600289384e-01,1.597101283687197615e+00
2.600000000000000000e+01,5.807737339886441807e-01,2.903868669943220904e-01,-4.696965538978840060e-01,-1.437384720857342923e+00,4.696966072738559261e-01,1.437391155318477054e+00
2.700000000000000000e+01,5.846296348558738254e-01,2.923148174279369127e-01,-4.750867529494443020e-01,-1.293647772374471261e+00,4.750868241063002095e-01,1.293652039786629571e+00
2.800000000000000000e+01,5.881231066473060487e-01,2.940615533236530243e-01,-4.799379552143297478e-01,-1.164288543572508328e+00,4.799381096199292207e-01,1.164308523270964679e+00
2.900000000000000000e+01,5.912174153997260539e-01,2.956087076998630270e-01,-4.843040642981949473e-01,-1.047866180127650093e+00,4.843041762177661691e-01,1.047855983480870057e+00
3.000000000000000000e+01,5.939223600816768700e-01,2.969611800408384350e-01,-4.882335581314103390e-01,-9.430785199717004463e-01,4.882336361558194393e-01,9.430703851327837395e-01
3.100000000000000000e+01,5.962493963626980253e-01,2.981246981813490127e-01,-4.917701121960266764e-01,-8.487729755079221894e-01,4.917701501000673603e-01,8.487633466195050325e-01
3.200000000000000000e+01,5.982078847230621887e-01,2.991039423615310944e-01,-4.949530134423905103e-01,-7.638962991273260394e-01,4.949530126498905003e-01,7.638870119575550399e-01
3.300000000000000000e+01,5.998050885973266189e-01,2.999025442986633094e-01,-4.978176248520513325e-01,-6.875067383185984315e-01,4.978175889447313263e-01,6.874983107617995692e-01
3.400000000000000000e+01,6.010461880492421471e-01,3.005230940246210736e-01,-5.003957642295275843e-01,-6.187534505942940966e-01,5.003957076100881141e-01,6.187484796856196345e-01
3.500000000000000000e+01,6.019342771172215834e-01,3.009671385586107917e-01,-5.027160985231423629e-01,-5.568802304675419812e-01,5.027160144089092286e-01,5.568736317170567274e-01
3.600000000000000000e+01,6.024703518906768807e-01,3.012351759453384403e-01,-5.048043900741046031e-01,-5.011899722309387517e-01,5.048042905278481429e-01,5.011862685453500887e-01
3.700000000000000000e+01,6.026532966288434823e-01,3.013266483144217411e-01,-5.066838597805802813e-01,-4.510727295541508974e-01,5.066837390348931658e-01,4.510676416908161457e-01
3.800000000000000000e+01,6.024798782013585097e-01,3.012399391006792548e-01,-5.083753249784479511e-01,-4.059516474882330361e-01,5.083752426912336864e-01,4.059608775217355969e-01
3.900000000000000000e+01,6.019647515854693598e-01,3.009823757927346799e-01,-5.098976459246019610e-01,-3.653570270769598283e-01,5.098975959819401771e-01,3.653647897695631031e-01
4.000000000000000000e+01,6.011139913729555140e-01,3.005569956864777570e-01,-5.112677369623347401e-01,-3.288218490558560414e-01,5.112677139435760632e-01,3.288283107926073257e-01
4.100000000000000000e+01,5.999311546957488694e-01,2.999655773478744347e-01,-5.125008073927700414e-01,-2.959369033044635944e-01,5.125008201090482940e-01,2.959454797133460047e-01
4.200000000000000000e+01,5.984174339428649514e-01,2.992087169714324757e-01,-5.136106042133229410e-01,-2.663512369326905826e-01,5.136105228394959310e-01,2.663286553074461493e-01
4.300000000000000000e+01,5.965652856850116592e-01,2.982826428425058296e-01,-5.146094213518205285e-01,-2.397161132394209915e-01,5.146094410998707236e-01,2.397403824899437819e-01
4.400000000000000000e+01,5.943600254215389844e-01,2.971800127107694922e-01,-5.155083567764683350e-01,-2.157445019154788923e-01,5.155084676101108210e-01,2.157663624576263706e-01
4.500000000000000000e+01,5.918065690902793996e-01,2.959032845451396998e-01,-5.163173986586513386e-01,-1.941700517239315638e-01,5.163175908319176388e-01,1.941895732336329228e-01
4.600000000000000000e+01,5.889103047074264463e-01,2.944551523537132232e-01,-5.170455363526160752e-01,-1.747530465515394482e-01,5.170456188284244803e-01,1.747267191616432847e-01
4.700000000000000000e+01,5.856731935880906681e-01,2.928365967940453340e-01,-5.177008602771843160e-01,-1.572777418963857698e-01,5.177008400238528596e-01,1.572530869028204992e-01
4.800000000000000000e+01,5.820951613096613242e-01,2.910475806548306621e-01,-5.182906518092957882e-01,-1.415499677067479922e-01,5.182907255510710298e-01,1.415725265323498627e-01
4.900000000000000000e+01,5.781758912670994510e-01,2.890879456335497255e-01,-5.188214641881960798e-01,-1.273949709360726323e-01,5.188216253817575785e-01,1.274159593647739286e-01
5.000000000000000000e+01,5.739154453069433837e-01,2.869577226534716918e-01,-5.192991953292063201e-01,-1.146554738424656605e-01,5.192994313483274560e-01,1.146734319767691301e-01
5.100000000000000000e+01,5.693141266535634015e-01,2.846570633267817008e-01,-5.197291533561155807e-01,-1.031899264582198938e-01,5.197294563800891609e-01,1.032060076227963724e-01
5.200000000000000000e+01,5.643722542204401282e-01,2.821861271102200641e-01,-5.201161155803338820e-01,-9.287093381239765189e-02,5.201164809538341149e-01,9.288589769879870839e-02
5.300000000000000000e+01,5.590900891837091713e-01,2.795450445918545856e-01,-5.204643815821303754e-01,-8.358384043115840711e-02,5.204648012589084827e-01,8.359687321784819991e-02
5.400000000000000000e+01,5.534678543542558282e-01,2.767339271771279141e-01,-5.207778209837472527e-01,-7.522545638804255252e-02,5.207782907844050735e-01,7.523748611917589757e-02
