# Time, Reward, Height, Motor1Pos, Motor1Vel, Motor2Pos, Motor2Vel
0.000000000000000000e+00,5.010290000000015009e-01,2.505145000000007505e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.010290000000015009e-01,2.505145000000007505e-01,2.399824566430443576e-02,5.759578959433064860e+00,2.399827721492202998e-02,5.759586531581287083e+00
2.000000000000000000e+00,5.003450661735907579e-01,2.501725330867953789e-01,4.799648932629133058e-02,5.759578478876854923e+00,4.799655442984405995e-02,5.759586531581287083e+00
3.000000000000000000e+00,4.992103162819541695e-01,2.496051581409770848e-01,7.199473020625822561e-02,5.759577811192055918e+00,7.199483164476608299e-02,5.759586531581287083e+00
4.000000000000000000e+00,4.976238564320899505e-01,2.488119282160449752e-01,9.599297863037874190e-02,5.759579621788924797e+00,9.599310885968811990e-02,5.759586531581287083e+00
5.000000000000000000e+00,4.955826362920888739e-01,2.477913181460444370e-01,1.199912187330012953e-01,5.759577624629413251e+00,1.199913860746101568e-01,5.759586531581287083e+00
6.000000000000000000e+00,4.930820629955026124e-01,2.465410314977513062e-01,1.439894601000556440e-01,5.759577928093043475e+00,1.439896632895321937e-01,5.759586531581287083e+00
7.000000000000000000e+00,4.901163994132846646e-01,2.450581997066423323e-01,1.679877111512837751e-01,5.759580252294751013e+00,1.679879405044542307e-01,5.759586531581287083e+00
8.000000000000000000e+00,4.866789686799201098e-01,2.433394843399600549e-01,1.919859552050433849e-01,5.759578572902309013e+00,1.919862177193762676e-01,5.759586531581287083e+00
9.000000000000000000e+00,4.827623309930134110e-01,2.413811654965067055e-01,2.159842013493578627e-01,5.759579074635476914e+00,2.159844949342983045e-01,5.759586531581287083e+00
1.000000000000000000e+01,4.783585044637937989e-01,2.391792522318968994e-01,2.399824463463410551e-01,5.759578799275965721e+00,2.399827721492203414e-01,5.759586531581287083e+00
1.100000000000000000e+01,4.734592264084708790e-01,2.367296132042354395e-01,2.639806840745819727e-01,5.759577054777813565e+00,2.639810493641423506e-01,5.759586531581287083e+00
1.200000000000000000e+01,4.680562233822704310e-01,2.340281116911352155e-01,2.879789263022474732e-01,5.759578134639722791e+00,2.879793265790643875e-01,5.759586531581287083e+00
1.300000000000000000e+01,2.310707326459813526e-01,2.310707326459813526e-01,3.115409112318526241e-01,5.654876383105236215e+00,3.115412714809878136e-01,5.654866776461626721e+00
1.400000000000000000e+01,2.279921792958765903e-01,2.279921792958765903e-01,3.327466976684972377e-01,5.089388744794708153e+00,3.327470218927189305e-01,5.089380098815465381e+00
1.500000000000000000e+01,2.248209913348852285e-01,2.248209913348852285e-01,3.518319054614773567e-01,4.580449870315232985e+00,3.518321972632769135e-01,4.580442088933912359e+00
1.600000000000000000e+01,2.220031641607643769e-01,2.220031641607643769e-01,3.690085924751595470e-01,4.122404883283722121e+00,3.690088550967791092e-01,4.122397880040521656e+00
1.700000000000000000e+01,2.194406627422848532e-01,2.194406627422848532e-01,3.844676107874733795e-01,3.710164394955324241e+00,3.844678471469311076e-01,3.710158092036480504e+00
1.800000000000000000e+01,2.170565001258250581e-01,2.170565001258250581e-01,3.983807272685557233e-01,3.339147955459762507e+00,3.983809399920679173e-01,3.339142282832839204e+00
1.900000000000000000e+01,2.148492111017988870e-01,2.148492111017988870e-01,4.109025321015306043e-01,3.005233159913973662e+00,4.109027235526909183e-01,3.005228054549518024e+00
2.000000000000000000e+01,2.128297756299807331e-01,2.128297756299807331e-01,4.221721564512201930e-01,2.704709843925504398e+00,4.221723287572504701e-01,2.704705249094287556e+00
2.100000000000000000e+01,2.110026893835446338e-01,2.110026893835446338e-01,4.323148183663633737e-01,2.434238859634361596e+00,4.323149734413211376e-01,2.434234724176965958e+00
2.200000000000000000e+01,2.093610714002771822e-01,2.093610714002771822e-01,4.414432140895568901e-01,2.190814973566450163e+00,4.414433536570189220e-01,2.190811251767464274e+00
2.300000000000000000e+01,2.077461913924131265e-01,2.077461913924131265e-01,4.496587702404311049e-01,1.971733476209806657e+00,4.496588958511469336e-01,1.971730126590718335e+00
2.400000000000000000e+01,2.063065074382087472e-01,2.063065074382087472e-01,4.570527707762178649e-01,1.774560128588826169e+00,4.570528838258621218e-01,1.774557113931645613e+00
2.500000000000000000e+01,2.050162535938001018e-01,2.050162535938001018e-01,4.637073712584264817e-01,1.597104115730068941e+00,4.637074730031061076e-01,1.597101402538551262e+00
2.600000000000000000e+01,2.038770218969399861e-01,2.038770218969399861e-01,4.696965116924649575e-01,1.437393704169234843e+00,4.696966032626381238e-01,1.437391262287679439e+00
2.700000000000000000e+01,2.028891389877814921e-01,2.028891389877814921e-01,4.750867380830484654e-01,1.293654333740044571e+00,4.750868204962042096e-01,1.293652136055858382e+00
2.800000000000000000e+01,2.019204672424417257e-01,2.019204672424417257e-01,4.799379418345744441e-01,1.164288900366234447e+00,4.799380160064136702e-01,1.164286922450272543e+00
2.900000000000000000e+01,2.009760993097992610e-01,2.009760993097992610e-01,4.843040252109526711e-01,1.047860010330770919e+00,4.843040919656020904e-01,1.047858230205218399e+00
3.000000000000000000e+01,2.001070184382062744e-01,2.001070184382062744e-01,4.882335002497050214e-01,9.430740093005693936e-01,4.882335603288713299e-01,9.430724071846199319e-01
