# Time, Reward, Height, Motor1Pos, Motor1Vel, Motor2Pos, Motor2Vel
0.000000000000000000e+00,5.010290000000015009e-01,2.505145000000007505e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.010290000000015009e-01,2.505145000000007505e-01,-2.399825261523676895e-02,-5.759580627656824880e+00,2.399827721492202998e-02,5.759586531581287083e+00
2.000000000000000000e+00,5.016418412544143557e-01,2.508209206272071778e-01,-4.799650375840527894e-02,-5.759580274360442509e+00,4.799655442984405995e-02,5.759586531581287083e+00
3.000000000000000000e+00,5.019918439745625349e-01,2.509959219872812675e-01,-7.199474752577343650e-02,-5.759578504168358037e+00,7.199483164476608299e-02,5.759586531581287083e+00
4.000000000000000000e+00,5.020778945388228998e-01,2.510389472694114499e-01,-9.599299143534099910e-02,-5.759578538296214134e+00,9.599310885968811990e-02,5.759586531581287083e+00
5.000000000000000000e+00,5.018966583202686405e-01,2.509483291601343202e-01,-1.199912389112070266e-01,-5.759579394207845482e+00,1.199913860746101568e-01,5.759586531581287083e+00
6.000000000000000000e+00,5.014429405427913711e-01,2.507214702713956855e-01,-1.439894955588840175e-01,-5.759581595442477386e+00,1.439896632895321937e-01,5.759586531581287083e+00
7.000000000000000000e+00,2.503548830892304289e-01,2.503548830892304289e-01,-1.679877727738060544e-01,-5.759586531581287083e+00,1.679879405044542307e-01,5.759586531581287083e+00
8.000000000000000000e+00,2.503953512890158550e-01,2.503953512890158550e-01,-1.919860499887280914e-01,-5.759586531581287083e+00,1.919862177193762676e-01,5.759586531581287083e+00
9.000000000000000000e+00,2.508160925144774511e-01,2.508160925144774511e-01,-2.159843272036501283e-01,-5.759586531581287083e+00,2.159844949342983045e-01,5.759586531581287083e+00
1.000000000000000000e+01,2.516015057019410084e-01,2.516015057019410084e-01,-2.399826044185721652e-01,-5.759586531581287083e+00,2.399827721492203414e-01,5.759586531581287083e+00
1.100000000000000000e+01,2.527411289749774692e-01,2.527411289749774692e-01,-2.639808816334942021e-01,-5.759586531581287083e+00,2.639810493641423506e-01,5.759586531581287083e+00
1.200000000000000000e+01,2.542146491961291832e-01,2.542146491961291832e-01,-2.399826044185721652e-01,5.759586531581287083e+00,2.879793265790643875e-01,5.759586531581285307e+00
1.300000000000000000e+01,2.557769805024920906e-01,2.557769805024920906e-01,-2.639808816334942021e-01,-5.759586531581287083e+00,3.115412714809878136e-01,5.654866776461626721e+00
1.400000000000000000e+01,2.577525700600671321e-01,2.577525700600671321e-01,-2.399826044185721652e-01,5.759586531581287083e+00,3.327421975097048512e-01,5.088222246892094347e+00
1.500000000000000000e+01,2.595358310875380270e-01,2.595358310875380270e-01,-2.639808816334942021e-01,-5.759586531581287083e+00,3.518278553185642532e-01,4.580557874126255591e+00
1.600000000000000000e+01,2.617193371906462729e-01,2.617193371906462729e-01,-2.399826044185721652e-01,5.759586531581287083e+00,3.690049473465377150e-01,4.122502086713629943e+00
1.700000000000000000e+01,2.635163585315834500e-01,2.635163585315834500e-01,-2.639808816334942021e-01,-5.759586531581287083e+00,3.844643301717138306e-01,3.710251878042266416e+00
1.800000000000000000e+01,2.657155536890618563e-01,2.657155536890618563e-01,-2.399826044185721652e-01,5.759586531581287083e+00,3.983777747143723569e-01,3.339226690238040085e+00
1.900000000000000000e+01,2.675344441952968166e-01,2.675344441952968166e-01,-2.639808816334942021e-01,-5.759586531581287083e+00,4.108998748027650194e-01,3.005304021214233678e+00
2.000000000000000000e+01,2.697571641938976694e-01,2.697571641938976694e-01,-2.399826044185721652e-01,5.759586531581287083e+00,4.221697648823183879e-01,2.704773619092811554e+00
2.100000000000000000e+01,2.715923982990390839e-01,2.715923982990390839e-01,-2.639808816334942021e-01,-5.759586531581287083e+00,4.323126659539164307e-01,2.434296257183530710e+00
2.200000000000000000e+01,2.738350086287108520e-01,2.738350086287108520e-01,-2.399826044185721652e-01,5.759586531581286195e+00,4.414412769183546636e-01,2.190866631465177239e+00
2.300000000000000000e+01,2.756770601721943992e-01,2.756770601721943992e-01,-2.639808816334942021e-01,-5.759586531581287083e+00,4.496570267863490566e-01,1.971779968318660092e+00
2.400000000000000000e+01,2.776805226457992326e-01,2.776805226457992326e-01,-2.399826044185721652e-01,5.759586531581286195e+00,4.570512016675440381e-01,1.774601971486794660e+00
2.500000000000000000e+01,5.585171093994635294e-01,2.792585546997317647e-01,-2.639808645186432767e-01,-5.759582424017072988e+00,4.637059590606195103e-01,1.597141774338115106e+00
2.600000000000000000e+01,5.619520650653316851e-01,2.809760325326658426e-01,-2.524020381996088802e-01,2.778918316568261382e+00,4.397076818456974734e-01,-5.759586531581287083e+00
2.700000000000000000e+01,5.643630556131448150e-01,2.821815278065724075e-01,-2.284037781003918077e-01,5.759582423812096508e+00,4.157094046307754365e-01,-5.759586531581287083e+00
2.800000000000000000e+01,5.663296161984412436e-01,2.831648080992206218e-01,-2.044055008854697708e-01,5.759586531581287083e+00,3.917111274158533996e-01,-5.759586531581287083e+00
2.900000000000000000e+01,5.679912768912203092e-01,2.839956384456101546e-01,-1.804072236705477339e-01,5.759586531581287083e+00,3.677128502009313626e-01,-5.759586531581287083e+00
3.000000000000000000e+01,5.693473496349591434e-01,2.846736748174795717e-01,-1.564089464556256970e-01,5.759586531581287083e+00,3.437145729860093257e-01,-5.759586531581287083e+00
3.100000000000000000e+01,5.703965349470508928e-01,2.851982674735254464e-01,-1.324106692407036601e-01,5.759586531581287083e+00,3.197162957710872888e-01,-5.759586531581287083e+00
3.200000000000000000e+01,5.711383370332234755e-01,2.855691685166117377e-01,-1.084124188378771808e-01,5.759580096678353911e+00,2.957180185561652519e-01,-5.759586531581287083e+00
3.300000000000000000e+01,5.714308692285346991e-01,2.857154346142673496e-01,-8.441417852624068241e-02,5.759577674792760504e+00,2.717197413412432150e-01,-5.759586531581287083e+00
3.400000000000000000e+01,5.712750668320678571e-01,2.856375334160339285e-01,-6.041592522693872702e-02,5.759580791832470403e+00,2.477214641263211781e-01,-5.759586531581287083e+00
3.500000000000000000e+01,5.706689825444722919e-01,2.853344912722361459e-01,-3.641767202812837279e-02,5.759580767714484573e+00,2.237231869113991412e-01,-5.759586531581287083e+00
3.600000000000000000e+01,5.696079251137534660e-01,2.848039625568767330e-01,-1.241942151416016576e-02,5.759580123352369796e+00,1.997249096964771042e-01,-5.759586531581287083e+00
3.700000000000000000e+01,5.680843619266392475e-01,2.840421809633196237e-01,1.157883108323612062e-02,5.759580623375108566e+00,1.757266324815550673e-01,-5.759586531581287083e+00
3.800000000000000000e+01,5.660878134736708756e-01,2.830439067368354378e-01,3.557707970099067973e-02,5.759579668261093133e+00,1.517283552666330304e-01,-5.759586531581287083e+00
3.900000000000000000e+01,5.636047661812383369e-01,2.818023830906191685e-01,5.957533166944102565e-02,5.759580472428083908e+00,1.277300780517109935e-01,-5.759586531581287083e+00
4.000000000000000000e+01,5.606186626815942153e-01,2.803093313407971077e-01,8.357360888436304869e-02,5.759586531581287083e+00,1.037318008367889566e-01,-5.759586531581287083e+00
4.100000000000000000e+01,5.572844737747115751e-01,2.786422368873557875e-01,1.075718860992850856e-01,5.759586531581287083e+00,7.973352362186691966e-02,-5.759586531581287083e+00
4.200000000000000000e+01,5.536464349486298619e-01,2.768232174743149310e-01,1.315701633142071225e-01,5.759586531581287083e+00,5.573524640694488969e-02,-5.759586531581287083e+00
4.300000000000000000e+01,5.497229773499092698e-01,2.748614886749546349e-01,1.555684405291291594e-01,5.759586531581287083e+00,3.173696919202285971e-02,-5.759586531581287083e+00
4.400000000000000000e+01,5.454286593848142184e-01,2.727143296924071092e-01,1.795667177440511963e-01,5.759586531581287083e+00,7.738792457483208848e-03,-5.759562416289516484e+00
4.500000000000000000e+01,5.407005440593013468e-01,2.703502720296506734e-01,1.555684792706121811e-01,-5.759577233625367221e+00,-1.625948475743882113e-02,-5.759586531581287083e+00
4.600000000000000000e+01,5.369470712886299513e-01,2.684735356443149756e-01,1.315702263118059823e-01,-5.759580710113491264e+00,7.738792457483208848e-03,5.759586531581287083e+00
4.700000000000000000e+01,5.335764488236500735e-01,2.667882244118250368e-01,1.075719831172874952e-01,-5.759578366684436901e+00,3.173706967240523535e-02,5.759586531581287083e+00
4.800000000000000000e+01,5.299723096308304182e-01,2.649861548154152091e-01,8.357373185968160201e-02,-5.759580301825413251e+00,5.573534688732726533e-02,5.759586531581287083e+00
4.900000000000000000e+01,5.261271895278807342e-01,2.630635947639403671e-01,5.957545464475957203e-02,-5.759586531581287083e+00,3.173706967240523535e-02,-5.759586531581287083e+00
5.000000000000000000e+01,5.214239678606203965e-01,2.607119839303101982e-01,3.557717742983754206e-02,-5.759586531581287083e+00,5.573534688732726533e-02,5.759586531581287083e+00
5.100000000000000000e+01,5.168399580429746676e-01,2.584199790214873338e-01,1.157890021491551208e-02,-5.759586531581287083e+00,7.973362410224929531e-02,5.759586531581287083e+00
5.200000000000000000e+01,5.117964057045497617e-01,2.558982028522748808e-01,-1.241937700000651790e-02,-5.759586531581287083e+00,1.037319013171713322e-01,5.759586531581287083e+00
5.300000000000000000e+01,5.063028673492869780e-01,2.531514336746434890e-01,-3.641765421492854787e-02,-5.759586531581287083e+00,1.277301785320933691e-01,5.759586531581287083e+00
5.400000000000000000e+01,5.004355608290848023e-01,2.502177804145424012e-01,-6.041593142985057785e-02,-5.759586531581287083e+00,1.037319013171713322e-01,-5.759586531581287083e+00
5.500000000000000000e+01,4.937136442976753914e-01,2.468568221488376957e-01,-8.441420864477261476e-02,-5.759586531581287083e+00,1.277300790898690530e-01,5.759562665447450769e+00
